time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.06,1,0.206,0.393,0.489,2.408,7.273,-31.999,-25.677,-40.162,-25.306
0.17,1,0.088,0.237,0.464,2.338,7.229,-31.999,-25.527,-39.112,-23.656
0.28,1,-0.059,0.150,0.353,2.219,7.359,-31.999,-25.527,-39.112,-25.156
0.38,1,0.027,0.122,0.419,2.283,7.285,-31.999,-25.227,-38.062,-24.256
0.49,1,0.093,0.032,0.674,2.346,7.322,-31.999,-25.227,-40.162,-24.556
0.59,1,0.004,0.003,0.578,2.273,7.359,-31.999,-24.177,-38.962,-23.506
0.69,1,-0.025,0.081,0.468,2.203,7.395,-31.999,-24.477,-37.762,-23.806
0.80,1,0.133,0.090,0.625,2.379,7.221,-31.999,-25.527,-39.562,-25.456
0.90,1,0.145,-0.030,0.699,2.402,7.311,-31.999,-25.977,-39.712,-24.256
1.01,1,0.124,-0.038,0.493,2.209,7.342,-31.999,-25.677,-40.162,-23.806
1.11,1,0.161,0.119,0.371,2.242,7.367,-31.999,-26.277,-38.362,-23.206
1.21,1,0.244,0.236,0.387,2.307,7.322,-31.999,-24.327,-37.912,-24.706
1.32,1,0.256,0.237,0.468,2.395,7.281,-31.999,-25.677,-38.062,-23.806
1.42,1,0.200,0.204,0.415,2.359,7.314,-31.999,-26.727,-38.062,-26.056
1.53,1,0.169,0.232,0.372,2.164,7.410,-31.999,-25.527,-39.862,-24.706
1.64,1,0.281,1.154,0.445,2.113,7.443,-31.999,-25.527,-37.912,-22.906
1.74,1,0.423,5.515,-0.006,2.137,7.398,-31.999,-26.277,-38.362,-23.956
1.85,1,-0.364,8.161,0.450,2.352,7.363,-31.999,-29.577,-38.662,-23.956
1.95,1,-1.765,9.169,1.221,2.104,7.262,-31.999,-27.927,-37.312,-25.006
2.05,1,-3.292,11.689,1.305,1.744,7.293,-31.999,-26.727,-37.012,-26.056
2.17,1,-4.959,15.933,0.892,2.467,7.072,-31.999,-27.777,-35.212,-26.656
2.26,1,-7.194,17.298,0.655,2.297,6.861,-31.999,-28.077,-31.612,-28.456
2.36,1,-9.784,19.548,0.281,2.133,6.746,-31.999,-27.327,-30.862,-28.756
2.47,1,-12.247,22.061,0.048,2.289,6.381,-31.999,-28.227,-28.312,-32.356
2.57,1,-13.834,24.987,0.007,2.148,6.336,-31.999,-28.527,-28.612,-33.256
2.68,1,-15.602,28.318,-0.808,2.355,6.066,-31.999,-30.177,-28.012,-33.856
2.78,1,-17.512,29.558,-0.567,2.184,5.934,-31.999,-28.227,-25.612,-34.156
2.88,1,-19.997,29.788,0.376,2.094,5.779,-31.999,-26.727,-24.862,-36.106
2.99,1,-23.061,29.967,1.384,1.742,5.545,-31.999,-25.677,-24.112,-38.956
3.09,1,-26.466,30.546,1.812,1.635,5.225,-31.999,-24.477,-20.512,-41.656
3.22,1,-30.517,31.059,1.346,1.436,4.764,-31.999,-23.577,-17.512,-44.806
3.31,1,-34.285,30.609,2.138,1.061,4.582,-31.999,-21.477,-16.162,-45.706
3.42,1,-38.645,30.729,2.292,1.021,4.227,-31.999,-18.927,-12.412,-47.956
3.52,1,-42.891,29.899,2.933,0.186,3.588,-31.999,-14.427,-9.262,-48.706
3.62,1,-46.704,30.036,2.921,0.232,3.092,-31.999,-15.027,-8.362,-50.356
3.73,1,-50.600,30.388,2.717,-0.430,2.785,-31.999,-13.527,-4.762,-51.106
3.83,1,-55.141,32.322,-0.676,-0.025,2.000,-31.999,-12.177,0.488,-50.506
3.94,1,-59.059,33.772,-2.377,0.113,1.682,-31.999,-14.877,1.688,-50.056
4.04,1,-63.072,34.399,-3.774,-0.107,1.035,-31.999,-12.777,4.988,-50.356
4.14,1,-66.889,34.987,-4.452,-0.377,0.750,-31.999,-11.427,9.488,-49.756
4.25,1,-71.456,35.704,-6.366,-0.457,0.271,-31.999,-11.277,11.588,-48.856
4.35,1,-75.644,36.635,-8.339,-0.342,-0.352,-31.999,-10.077,14.438,-48.856
4.46,1,-79.252,37.587,-9.749,-0.256,-0.691,-31.999,-12.777,18.338,-48.106
4.56,1,-83.585,38.118,-12.425,-0.293,-1.305,-31.999,-10.977,21.338,-46.906
4.66,1,-87.890,38.352,-14.857,-0.096,-1.801,-31.999,-13.377,23.888,-46.456
4.77,1,-91.234,38.730,-14.386,-0.580,-2.078,-31.999,-11.277,24.938,-44.806
4.87,1,-95.402,38.833,-15.073,-1.020,-2.596,-31.999,-9.327,27.638,-43.606
4.98,1,-96.863,40.446,-12.265,-1.383,-2.738,-31.999,-7.377,30.188,-44.206
5.09,1,-99.663,40.140,-13.979,-1.326,-3.297,-31.999,-6.777,30.038,-43.606
