time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.07,1,-0.285,-0.495,-0.180,2.357,7.293,-31.999,-27.133,-37.811,-24.310
0.17,1,-0.297,-0.478,-0.155,2.361,7.268,-31.999,-26.533,-36.461,-24.910
0.27,1,-0.288,-0.507,-0.128,2.348,7.318,-31.999,-25.783,-37.661,-24.910
0.38,1,-0.309,-0.515,-0.166,2.334,7.268,-31.999,-26.233,-36.911,-25.660
0.50,1,-0.308,-0.435,-0.224,2.422,7.297,-31.999,-25.033,-39.161,-25.210
0.60,1,-0.311,-0.389,-0.279,2.377,7.262,-31.999,-26.983,-36.911,-24.460
0.70,1,-0.257,-0.282,-0.283,2.449,7.248,-31.999,-26.383,-36.611,-25.060
0.81,1,-0.262,-0.269,-0.325,2.326,7.277,-31.999,-26.533,-36.011,-24.910
0.92,1,-0.248,-0.278,-0.356,2.375,7.326,-31.999,-25.483,-36.911,-24.910
1.02,1,-0.263,-0.355,-0.305,2.357,7.273,-31.999,-25.933,-37.061,-24.760
1.13,1,-0.265,-0.321,-0.327,2.344,7.279,-31.999,-26.233,-37.211,-24.460
1.22,1,-0.251,-0.294,-0.337,2.348,7.254,-31.999,-26.533,-37.211,-24.460
1.33,1,-0.213,-0.165,-0.340,2.387,7.270,-31.999,-26.983,-37.211,-23.410
1.42,1,-0.212,-0.105,-0.365,2.395,7.285,-31.999,-26.983,-36.011,-25.210
1.53,1,-0.209,-0.112,-0.363,2.352,7.275,-31.999,-26.233,-37.961,-25.210
1.64,1,-0.221,-0.189,-0.293,2.365,7.242,-31.999,-25.886,-37.105,-24.283
1.75,1,-0.234,-0.209,-0.284,2.391,7.270,-31.999,-25.893,-37.097,-25.486
1.85,1,-0.239,-0.234,-0.257,2.326,7.293,-31.999,-25.593,-37.847,-24.286
1.97,1,-0.219,-0.187,-0.272,2.430,7.236,-31.999,-27.693,-36.497,-24.886
2.07,1,-0.225,-0.193,-0.286,2.371,7.230,-31.999,-26.493,-37.247,-24.436
2.17,1,-0.219,-0.239,-0.325,2.398,7.283,-31.999,-27.393,-36.347,-25.786
2.27,1,-0.196,-0.290,-0.332,2.379,7.291,-31.999,-26.343,-38.297,-25.036
2.38,1,-0.174,-0.256,-0.357,2.416,7.240,-31.999,-26.343,-37.097,-23.986
2.48,1,-0.166,-0.266,-0.372,2.330,7.238,-31.999,-27.093,-37.397,-23.986
2.58,1,-0.154,-0.220,-0.378,2.416,7.252,-31.999,-26.343,-37.847,-24.286
2.69,1,-0.192,-0.267,-0.413,2.350,7.275,-31.999,-27.093,-37.097,-23.986
2.80,1,-0.238,-0.332,-0.399,2.381,7.340,-31.999,-26.943,-37.697,-23.386
2.89,1,-0.241,-0.365,-0.356,2.305,7.313,-31.999,-26.193,-37.697,-23.386
3.00,1,-0.256,-0.359,-0.354,2.350,7.303,-31.999,-26.193,-36.947,-24.136
3.10,1,-0.260,-0.410,-0.324,2.328,7.254,-31.999,-25.143,-37.397,-24.736
3.21,1,-0.232,-0.362,-0.267,2.402,7.266,-31.999,-26.343,-38.297,-25.036
3.33,1,-0.234,-0.324,-0.275,2.344,7.217,-31.999,-27.843,-37.847,-23.236
3.43,1,-0.252,-0.363,-0.333,2.352,7.311,-31.999,-26.193,-36.947,-25.636
3.52,1,-0.261,-0.434,-0.339,2.367,7.256,-31.999,-27.843,-37.397,-22.036
3.64,1,-0.295,-0.463,-0.350,2.357,7.268,-31.999,-27.383,-37.859,-24.729
3.74,1,-0.278,-0.514,-0.346,2.301,7.229,-31.999,-25.883,-38.609,-25.029
3.83,1,-0.234,-0.470,-0.334,2.404,7.305,-31.999,-26.633,-36.659,-23.529
3.95,1,-0.189,-0.414,-0.327,2.354,7.281,-31.999,-25.583,-37.409,-23.529
4.05,1,-0.158,-0.437,-0.312,2.398,7.301,-31.999,-27.083,-38.609,-24.279
4.15,1,-0.140,-0.432,-0.292,2.363,7.271,-31.999,-26.633,-38.309,-25.479
4.25,1,-0.134,-0.356,-0.338,2.346,7.295,-31.999,-26.633,-38.609,-23.229
4.36,1,-0.153,-0.241,-0.433,2.404,7.195,-31.999,-27.683,-36.508,-24.879
4.46,1,-0.240,-0.218,-0.457,2.437,7.230,-31.999,-26.483,-36.059,-23.679
4.58,1,-0.316,-0.187,-0.439,2.377,7.232,-31.999,-26.183,-37.708,-23.379
4.67,1,-0.383,-0.044,-0.393,2.309,7.316,-31.999,-26.333,-36.659,-24.279
4.78,1,-0.434,0.222,-0.283,2.346,7.242,-31.999,-27.233,-38.909,-25.179
4.89,1,-0.537,0.723,-0.326,2.342,7.223,-31.999,-27.400,-37.384,-24.288
4.99,1,-0.684,1.607,-0.343,2.408,7.293,-31.999,-26.350,-36.634,-25.488
5.09,1,-0.839,2.802,-0.469,2.377,7.184,-31.999,-27.850,-36.334,-24.738
5.20,1,-1.032,3.870,-0.623,2.379,7.229,-31.999,-28.000,-36.484,-23.688
5.30,1,-1.288,4.514,-0.604,2.367,7.232,-31.999,-27.400,-36.634,-24.288
5.40,1,-1.559,5.001,-0.461,2.332,7.168,-31.999,-28.600,-36.634,-26.538
5.51,1,-1.978,5.503,-0.302,2.240,7.127,-31.999,-28.000,-35.284,-26.688
5.61,1,-2.455,6.145,0.039,2.357,7.133,-31.999,-28.000,-36.034,-27.138
5.71,1,-3.297,6.194,0.535,2.242,7.098,-31.999,-26.500,-34.834,-26.688
5.82,1,-4.222,6.666,0.899,2.096,7.010,-31.999,-27.391,-34.394,-27.585
5.94,1,-5.226,7.470,1.164,2.084,6.865,-31.999,-26.341,-31.994,-28.035
6.04,1,-6.441,8.329,1.355,1.816,6.904,-31.999,-26.641,-31.544,-29.835
6.14,1,-7.965,10.314,1.596,1.910,6.807,-31.999,-26.641,-30.794,-32.085
6.26,1,-9.640,12.084,2.080,2.088,6.596,-31.999,-25.139,-30.796,-32.384
6.36,1,-11.266,14.242,2.122,1.992,6.443,-31.999,-25.889,-30.346,-32.084
6.45,1,-12.701,16.365,1.740,2.121,6.207,-31.999,-27.089,-29.296,-34.634
6.56,1,-14.008,17.861,1.393,1.934,6.164,-31.999,-26.926,-28.711,-35.536
6.66,1,-15.201,19.197,0.988,1.963,6.117,-31.999,-26.926,-27.061,-35.986
6.77,1,-16.062,20.307,0.726,1.873,5.902,-31.999,-27.676,-25.561,-35.986
6.88,1,-16.619,21.663,0.244,1.799,5.836,-31.999,-26.926,-24.811,-36.736
6.97,1,-16.912,23.136,-0.082,2.035,5.787,-31.999,-25.426,-25.111,-36.736
7.08,1,-17.239,24.141,-0.057,2.027,5.773,-31.999,-27.828,-25.406,-35.381
7.18,1,-17.816,24.896,0.137,1.947,5.627,-31.999,-26.928,-24.356,-37.481
7.29,1,-18.777,24.704,0.612,1.969,5.592,-31.999,-26.928,-23.156,-37.481
7.39,1,-19.980,25.013,0.714,1.807,5.445,-31.999,-28.128,-23.756,-39.431
7.49,1,-21.286,25.476,0.819,1.561,5.457,-31.999,-25.878,-21.356,-39.881
7.60,1,-22.503,26.611,0.264,1.801,5.154,-31.999,-25.878,-20.306,-40.181
7.71,1,-23.708,27.597,-0.066,1.816,5.029,-31.999,-25.128,-21.356,-39.131
7.82,1,-24.946,28.234,-0.246,1.760,4.914,-31.999,-26.329,-19.103,-40.925
7.92,1,-26.122,28.742,-0.279,1.619,4.777,-31.999,-25.429,-17.753,-40.475
8.03,1,-27.165,28.804,0.069,1.441,4.676,-31.999,-24.829,-17.903,-42.125
