time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.12,0,0.151,0.004,-0.182,-0.336,-8.105,-0.213,16.087,50.352,-10.875
0.23,0,0.142,0.017,-0.121,-0.346,-8.162,-0.162,14.587,49.602,-10.125
0.32,0,0.121,0.035,-0.004,-0.332,-8.102,-0.240,15.337,49.902,-9.375
0.42,0,0.034,0.051,0.103,-0.332,-8.152,-0.217,14.887,50.352,-10.125
0.53,0,-0.048,0.061,0.281,-0.213,-8.150,-0.191,15.337,50.352,-10.575
0.64,0,-0.104,0.045,0.338,-0.213,-8.102,-0.199,15.037,50.952,-10.275
0.75,0,-0.116,0.024,0.293,-0.322,-8.158,-0.158,15.037,49.752,-10.725
0.85,0,-0.060,0.053,0.357,-0.252,-8.117,-0.244,15.637,49.602,-9.375
0.94,0,0.003,0.108,0.318,-0.355,-8.166,-0.184,15.337,49.902,-10.575
1.06,0,0.046,0.126,0.289,-0.324,-8.137,-0.145,14.587,48.702,-9.825
1.17,0,0.063,0.147,0.351,-0.312,-8.172,-0.187,14.287,50.352,-9.825
1.27,0,0.099,0.154,0.348,-0.324,-8.074,-0.197,14.737,50.502,-11.475
1.38,0,0.103,0.153,0.375,-0.363,-8.141,-0.230,13.687,50.952,-10.275
1.48,0,0.119,0.153,0.409,-0.303,-8.135,-0.229,15.487,48.552,-9.675
1.59,0,0.097,0.146,0.337,-0.332,-8.102,-0.264,14.587,50.352,-9.075
1.70,0,0.079,0.141,0.382,-0.365,-8.100,-0.215,14.287,51.102,-11.925
1.80,0,0.073,0.140,0.409,-0.348,-8.125,-0.270,14.887,49.602,-10.125
1.90,0,0.085,0.177,0.364,-0.354,-8.125,-0.182,15.637,49.902,-10.575
2.01,0,0.086,0.179,0.403,-0.404,-8.102,-0.234,13.387,49.002,-9.975
2.12,0,0.073,0.194,0.370,-0.324,-8.092,-0.193,14.437,50.052,-11.025
2.22,0,0.041,0.207,0.308,-0.387,-8.145,-0.234,16.237,49.302,-11.025
2.33,0,0.025,0.217,0.251,-0.367,-8.133,-0.150,16.837,50.352,-11.925
2.43,0,0.005,0.197,0.199,-0.354,-8.148,-0.187,14.887,50.652,-10.125
2.53,0,0.033,0.186,0.221,-0.260,-8.152,-0.145,14.887,50.652,-10.575
2.65,0,0.006,0.190,0.229,-0.289,-8.141,-0.184,12.787,49.602,-9.825
2.74,0,-0.201,0.533,0.379,-0.098,-8.344,-0.236,14.287,48.402,-9.075
2.85,0,-0.561,2.046,0.281,-0.477,-8.445,-0.023,14.437,49.752,-11.475
2.96,0,-1.470,3.626,0.357,-0.232,-8.225,0.189,13.837,49.902,-11.925
3.06,0,-2.749,5.614,0.766,-0.164,-8.178,0.309,14.437,49.302,-15.525
3.17,0,-4.672,7.620,1.405,0.215,-8.184,0.777,11.436,50.052,-18.076
3.28,0,-6.695,10.097,1.260,-0.023,-8.082,1.322,13.830,47.644,-20.776
3.38,0,-8.965,13.173,1.426,0.363,-7.934,1.908,10.530,47.194,-23.476
3.49,0,-11.393,16.603,1.183,0.721,-7.549,2.430,10.384,45.401,-26.923
3.59,0,-14.498,19.547,-0.390,0.559,-7.480,2.953,8.887,42.706,-27.975
3.69,0,-17.843,22.418,-2.922,0.486,-7.373,3.580,9.186,40.005,-32.774
3.79,0,-21.049,25.253,-6.041,0.256,-7.008,4.057,11.136,39.705,-33.824
3.91,0,-23.658,28.364,-7.725,0.529,-6.570,4.271,9.182,36.998,-38.314
4.02,0,-26.097,31.254,-9.354,1.053,-6.404,4.777,6.933,35.804,-38.322
4.12,0,-28.541,33.500,-11.103,1.189,-5.896,5.186,8.283,33.704,-40.272
4.22,0,-30.991,35.121,-13.157,0.865,-5.879,5.443,7.083,32.503,-42.220
4.32,0,-33.052,36.144,-15.118,1.027,-5.721,5.561,8.883,29.953,-41.620
4.43,0,-35.041,37.062,-16.793,1.072,-5.627,5.871,7.083,29.053,-43.570
4.53,0,-37.033,38.152,-17.983,0.951,-5.182,6.006,8.584,26.656,-43.278
4.65,0,-39.506,39.049,-19.654,0.914,-5.043,6.344,8.584,26.656,-45.528
4.75,0,-41.211,40.576,-20.374,1.107,-4.779,6.342,8.584,23.956,-47.028
4.85,0,-42.579,42.004,-21.399,1.033,-4.602,6.320,7.531,23.202,-47.015
4.96,0,-43.303,43.665,-21.982,1.361,-4.592,6.396,6.931,22.302,-47.915
5.06,0,-44.014,45.306,-22.643,1.689,-4.215,6.600,4.531,21.702,-48.365
5.16,0,-45.149,45.583,-23.636,1.791,-3.977,6.383,4.381,21.102,-47.915
5.28,0,-46.694,44.080,-25.837,1.135,-4.090,6.816,7.081,19.302,-49.565
5.38,0,-47.175,43.680,-26.625,1.586,-4.332,6.855,7.681,20.352,-48.215
5.50,0,-48.319,43.400,-28.429,0.971,-4.188,7.039,8.281,20.502,-47.015
5.59,0,-49.719,43.904,-29.985,1.211,-4.008,6.988,8.581,18.552,-48.815
5.70,0,-51.831,44.350,-31.927,1.082,-3.844,7.008,8.581,18.252,-48.815
5.80,0,-53.639,44.713,-33.313,1.111,-3.527,7.029,8.881,16.902,-48.965
5.90,0,-54.802,45.008,-34.082,1.025,-3.502,7.113,9.031,16.602,-49.865
6.01,0,-55.036,45.115,-34.130,0.951,-3.352,6.938,8.128,16.899,-51.217
6.12,0,-54.446,45.004,-33.632,1.350,-3.631,7.020,8.428,16.149,-50.467
6.23,0,-53.355,45.044,-33.065,1.437,-3.662,7.199,7.678,17.649,-48.967
6.33,0,-53.125,44.863,-33.596,1.248,-3.854,7.191,9.178,16.899,-51.217
6.44,0,-53.517,44.902,-34.448,0.957,-3.729,7.076,6.928,16.899,-49.267
6.53,0,-53.602,44.950,-34.805,0.904,-3.494,7.068,7.678,17.949,-51.217
6.63,0,-53.178,45.314,-34.542,1.248,-3.664,7.102,7.528,18.549,-50.317
6.74,0,-53.268,45.387,-34.597,1.330,-3.725,7.170,8.278,17.799,-49.867
6.85,0,-53.690,45.569,-34.769,1.139,-3.547,6.957,6.628,17.649,-48.967
6.97,0,-54.120,45.777,-34.727,1.230,-3.609,6.998,6.628,15.699,-48.217
7.06,0,-54.066,45.659,-34.480,1.105,-3.461,7.057,7.528,16.599,-50.317
7.18,0,-53.238,45.877,-33.521,1.311,-3.730,7.049,7.678,18.399,-48.967
7.28,0,-53.061,45.723,-33.310,1.387,-3.639,7.158,8.128,16.899,-48.667
7.38,0,-53.175,45.781,-33.248,1.445,-3.633,7.127,6.328,16.299,-49.567
