time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.12,0,0.040,-0.119,-1.384,-0.334,-8.131,0.336,15.436,48.659,-13.445
0.23,0,0.048,-0.083,-1.321,-0.395,-8.154,0.318,14.686,48.659,-11.945
0.34,0,0.103,-0.052,-1.345,-0.328,-8.053,0.365,15.136,49.109,-13.445
0.43,0,0.170,-0.047,-1.346,-0.404,-8.094,0.307,14.232,49.707,-12.548
0.54,0,0.190,-0.073,-1.393,-0.365,-8.074,0.260,14.832,50.907,-13.598
0.65,0,0.205,-0.115,-1.494,-0.375,-8.178,0.311,14.832,49.707,-12.248
0.75,0,0.213,-0.137,-1.604,-0.346,-8.178,0.352,16.182,48.357,-13.898
0.86,0,0.194,-0.159,-1.569,-0.391,-8.164,0.344,15.882,49.857,-13.898
0.96,0,0.217,-0.155,-1.490,-0.314,-8.104,0.297,14.682,49.107,-13.148
1.06,0,0.220,-0.141,-1.452,-0.346,-8.178,0.293,14.382,49.107,-12.398
1.17,0,0.246,-0.117,-1.353,-0.301,-8.066,0.314,12.882,49.107,-13.448
1.27,0,0.285,-0.098,-1.323,-0.301,-8.129,0.289,16.634,48.660,-11.942
1.38,0,0.314,-0.083,-1.381,-0.332,-8.160,0.324,15.884,51.060,-13.892
1.49,0,0.310,-0.068,-1.337,-0.254,-8.135,0.312,14.534,48.510,-13.292
1.59,0,0.316,-0.110,-1.569,-0.307,-8.102,0.359,15.284,48.510,-13.292
1.70,0,0.321,-0.146,-1.763,-0.408,-8.156,0.324,15.134,48.660,-12.392
1.81,0,0.300,-0.162,-1.759,-0.404,-8.131,0.303,16.934,49.860,-13.442
1.91,0,0.267,-0.136,-1.569,-0.352,-8.180,0.291,15.575,48.505,-13.597
2.01,0,0.227,-0.039,-1.472,-0.336,-8.119,0.359,15.575,49.255,-12.547
2.12,0,0.199,0.084,-1.443,-0.336,-8.088,0.391,15.124,48.355,-13.447
2.23,0,0.184,0.168,-1.464,-0.271,-8.094,0.346,15.275,49.705,-13.597
2.33,0,0.091,0.319,-1.342,-0.273,-8.131,0.395,15.124,49.105,-12.697
2.44,0,-0.142,0.610,-1.193,-0.256,-8.137,0.453,15.124,49.105,-14.197
2.54,0,-0.329,0.877,-1.307,-0.305,-8.084,0.445,15.275,48.955,-13.597
2.64,0,-0.385,1.019,-1.407,-0.350,-8.096,0.533,14.525,48.955,-14.047
2.76,0,-0.453,1.041,-1.295,-0.307,-8.172,0.494,15.124,48.655,-15.397
2.86,0,-0.553,1.031,-0.948,-0.219,-8.062,0.498,14.525,48.055,-14.347
2.97,0,-0.526,1.040,-0.854,-0.244,-8.162,0.492,14.674,48.655,-14.197
3.07,0,-0.493,1.045,-0.909,-0.248,-8.086,0.461,14.825,49.255,-13.297
3.17,0,-0.449,1.049,-1.015,-0.268,-8.064,0.477,14.225,49.705,-14.347
3.28,0,-0.398,1.003,-1.172,-0.275,-8.143,0.473,15.124,50.305,-13.447
3.39,0,-0.376,0.965,-1.374,-0.471,-8.186,0.533,14.375,49.105,-13.147
3.49,0,-0.303,1.015,-1.195,-0.195,-8.043,0.416,14.674,49.105,-12.697
3.60,0,-0.386,0.981,-1.038,-0.195,-8.035,0.531,16.025,50.455,-13.597
3.70,0,-0.347,0.795,-1.327,-0.199,-8.094,0.484,13.325,50.305,-14.197
3.80,0,-0.238,0.675,-1.726,-0.355,-8.111,0.477,16.775,48.955,-14.797
3.90,0,-0.233,0.555,-1.881,-0.455,-8.160,0.467,15.124,48.655,-14.197
4.02,0,-0.158,0.475,-1.628,-0.273,-8.207,0.379,15.575,49.255,-12.997
4.13,0,-0.186,0.562,-1.520,-0.365,-8.150,0.369,14.674,49.855,-13.447
4.23,0,-0.388,0.834,-1.210,-0.389,-8.232,0.422,14.825,48.955,-12.547
4.33,0,-0.623,1.238,-0.996,-0.271,-8.248,0.533,14.375,49.105,-14.647
4.44,0,-1.005,2.023,-0.619,-0.326,-8.094,0.660,13.625,49.555,-14.947
4.54,0,-1.605,2.999,-0.165,-0.105,-7.965,0.785,14.825,48.055,-16.597
4.64,0,-2.037,3.629,0.320,-0.010,-7.982,0.842,12.871,48.352,-16.749
4.76,0,-2.267,4.015,0.639,-0.063,-7.938,0.963,13.321,47.902,-17.499
