time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.08,0,1.025,1.208,0.946,-1.912,-7.904,0.662,14.250,33.150,-33.000
0.18,0,1.097,1.220,1.014,-1.967,-7.832,0.646,13.650,32.550,-32.100
0.29,0,1.091,1.215,0.992,-1.957,-7.846,0.668,13.650,35.250,-32.550
0.41,0,1.099,1.190,1.060,-1.922,-7.979,0.691,14.250,33.900,-33.450
0.51,0,1.019,1.186,1.150,-1.982,-7.961,0.646,15.150,34.200,-32.850
0.61,0,0.967,1.167,1.142,-1.986,-7.855,0.617,15.300,33.600,-33.000
0.71,0,0.937,1.166,1.230,-1.883,-7.838,0.621,15.300,33.900,-33.450
0.82,0,0.944,1.152,1.158,-1.953,-7.848,0.643,14.700,33.750,-32.550
0.92,0,1.022,1.143,1.123,-1.963,-7.910,0.738,14.550,34.350,-32.250
1.05,0,1.017,1.159,1.264,-1.883,-7.979,0.678,14.550,34.800,-33.000
1.14,0,0.922,1.115,1.369,-1.859,-7.936,0.721,15.750,33.900,-32.250
1.24,0,0.815,1.090,1.431,-1.848,-7.895,0.725,14.400,34.200,-31.350
1.34,0,0.786,1.138,1.457,-1.859,-7.840,0.684,13.800,33.900,-33.750
1.46,0,0.808,1.244,1.456,-1.768,-7.930,0.703,15.000,33.900,-32.700
1.56,0,0.774,1.341,1.365,-1.879,-7.848,0.658,14.550,34.350,-33.750
1.66,0,0.687,1.387,1.391,-1.900,-7.908,0.672,13.950,36.450,-32.850
1.76,0,0.630,1.441,1.352,-1.857,-7.848,0.684,14.250,33.600,-32.250
1.88,0,0.625,1.475,1.449,-1.852,-7.891,0.723,15.750,34.800,-33.000
1.98,0,0.636,1.495,1.440,-1.902,-7.842,0.771,15.000,33.900,-33.450
2.09,0,0.629,1.505,1.558,-1.838,-7.822,0.619,13.800,33.600,-33.000
2.19,0,0.624,1.534,1.617,-1.773,-7.879,0.674,14.700,34.200,-33.300
2.29,0,0.637,1.548,1.563,-1.818,-7.975,0.652,13.500,34.800,-33.450
2.41,0,0.640,1.626,1.515,-1.711,-7.859,0.664,15.000,35.550,-34.950
2.51,0,0.589,1.619,1.372,-1.910,-7.980,0.729,12.900,33.450,-33.600
2.61,0,0.463,1.636,1.515,-1.756,-7.920,0.664,13.050,35.100,-33.000
2.72,0,0.297,1.614,1.553,-1.695,-7.918,0.697,12.150,34.500,-33.300
2.82,0,0.285,1.656,1.543,-1.764,-8.047,0.803,14.250,34.800,-34.200
2.93,0,0.204,1.764,1.518,-1.809,-7.762,0.646,14.250,34.350,-33.750
3.04,0,0.069,1.750,1.601,-1.691,-7.869,0.740,15.450,33.750,-34.650
3.16,0,0.081,1.692,1.430,-1.812,-7.867,0.750,14.250,33.900,-33.750
3.26,0,0.204,1.668,1.397,-1.846,-7.885,0.791,13.650,34.200,-33.900
3.36,0,0.252,1.768,1.534,-1.744,-7.895,0.801,12.450,33.750,-33.300
3.46,0,0.178,1.819,1.495,-1.727,-7.879,0.742,13.050,33.900,-33.450
3.56,0,0.100,1.870,1.512,-1.729,-7.885,0.816,12.000,33.900,-33.450
3.67,0,0.107,1.836,1.459,-1.758,-7.916,0.758,13.500,33.900,-35.250
3.78,0,0.187,1.782,1.338,-1.898,-7.867,0.811,14.250,33.900,-33.750
3.88,0,0.237,1.780,1.195,-1.916,-7.863,0.840,12.000,33.900,-34.200
