time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,0,-0.110,-0.156,-2.664,-0.803,-8.062,0.283,5.250,39.750,-30.150
0.21,0,-0.147,-0.192,-2.743,-0.859,-8.002,0.293,5.400,41.550,-31.350
0.31,0,-0.177,-0.242,-2.830,-0.875,-8.062,0.252,5.400,39.900,-31.350
0.43,0,-0.127,-0.269,-2.880,-0.744,-8.115,0.236,4.950,41.550,-29.550
0.53,0,-0.082,-0.241,-3.026,-0.787,-8.094,0.283,6.900,39.900,-32.100
0.63,0,0.030,-0.221,-3.086,-0.746,-8.068,0.295,5.400,41.550,-29.850
0.73,0,0.098,-0.181,-3.199,-0.842,-8.053,0.232,6.000,40.500,-31.500
0.85,0,0.150,-0.151,-3.193,-0.816,-8.082,0.258,6.150,41.550,-30.300
0.95,0,0.135,-0.170,-3.192,-0.719,-8.027,0.277,5.250,40.950,-29.700
1.06,0,0.106,-0.247,-3.092,-0.736,-8.127,0.203,6.750,40.950,-30.900
1.16,0,0.102,-0.313,-3.084,-0.816,-8.104,0.246,6.000,40.200,-31.950
1.26,0,0.129,-0.279,-3.040,-0.850,-8.035,0.254,4.650,39.900,-30.600
1.37,0,0.229,-0.221,-2.990,-0.717,-8.156,0.256,6.000,40.950,-31.500
1.48,0,0.271,-0.171,-3.175,-0.793,-8.045,0.229,6.300,39.750,-29.700
1.58,0,0.278,-0.173,-3.233,-0.748,-8.064,0.258,6.000,42.900,-31.950
1.70,0,0.206,-0.194,-3.400,-0.795,-8.088,0.289,4.950,41.850,-31.350
1.80,0,0.181,-0.198,-3.460,-0.832,-8.051,0.191,5.550,40.500,-31.950
1.90,0,0.191,-0.206,-3.553,-0.826,-8.049,0.244,5.250,40.950,-31.950
2.00,0,0.186,-0.197,-3.653,-0.881,-8.111,0.242,5.400,40.650,-30.600
2.10,0,0.169,-0.168,-3.636,-0.721,-8.100,0.238,5.700,41.100,-30.600
2.21,0,0.187,-0.142,-3.616,-0.801,-8.041,0.176,4.800,40.950,-30.900
2.33,0,0.294,-0.155,-3.889,-0.854,-8.104,0.350,4.800,42.450,-30.450
2.44,0,-0.413,-0.152,-3.671,-0.943,-7.990,0.471,7.500,41.250,-30.900
2.54,0,-1.647,-0.318,-4.383,-0.912,-8.133,0.496,6.000,40.950,-33.000
2.64,0,-2.956,-0.881,-5.966,-0.830,-8.111,0.824,6.450,40.350,-32.850
2.74,0,-4.403,-1.423,-7.161,-1.055,-8.129,0.680,7.200,38.850,-33.600
2.85,0,-6.215,-2.151,-8.309,-1.002,-8.162,1.225,8.700,38.850,-33.300
2.95,0,-8.500,-2.784,-10.246,-1.412,-7.889,1.600,7.800,39.750,-36.300
3.05,0,-11.050,-4.321,-12.173,-1.361,-7.875,1.795,9.150,36.900,-36.150
3.17,0,-13.756,-6.354,-14.741,-1.652,-7.623,2.119,12.900,37.200,-38.400
3.27,0,-16.106,-8.729,-17.387,-2.074,-7.498,2.416,13.950,33.450,-38.400
3.38,0,-18.344,-10.908,-19.635,-2.322,-7.369,2.652,14.550,33.600,-39.600
3.49,0,-20.171,-13.682,-21.914,-3.094,-6.977,3.074,17.550,29.700,-39.600
3.58,0,-22.500,-16.232,-22.414,-3.039,-6.838,3.256,19.200,29.550,-40.200
3.69,0,-24.823,-18.879,-22.618,-3.281,-6.588,3.352,19.950,25.650,-42.000
3.79,0,-26.907,-21.308,-22.788,-3.547,-6.184,3.660,21.900,25.650,-42.750
3.90,0,-28.961,-23.199,-22.758,-3.486,-6.119,3.811,24.300,23.550,-43.050
4.00,0,-30.946,-25.052,-23.324,-4.262,-5.861,4.039,26.250,21.150,-43.650
4.12,0,-33.598,-26.865,-22.749,-4.059,-5.572,4.215,25.800,18.900,-45.150
4.22,0,-35.557,-29.546,-23.249,-4.635,-5.191,4.326,25.950,16.800,-44.700
4.32,0,-38.562,-31.019,-21.621,-4.459,-4.859,4.496,27.150,14.400,-45.750
4.44,0,-41.191,-33.500,-21.018,-4.908,-4.480,4.777,28.650,13.200,-45.000
4.54,0,-44.575,-35.411,-19.509,-4.893,-4.166,4.822,29.700,9.450,-46.050
4.64,0,-47.540,-37.961,-18.434,-5.131,-3.541,4.764,30.150,6.300,-45.750
4.74,0,-49.886,-41.790,-17.179,-6.107,-3.184,4.789,31.200,1.650,-44.700
4.84,0,-53.506,-43.747,-14.029,-5.854,-2.689,4.918,31.650,0.450,-45.000
4.97,0,-57.625,-45.338,-10.551,-6.004,-2.311,4.895,32.400,-3.600,-44.700
5.06,0,-62.411,-46.182,-6.733,-6.057,-1.971,5.203,32.400,-5.100,-46.500
