time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.12,0,0.292,0.484,-3.346,-0.848,-8.135,0.068,5.250,40.950,-29.400
0.22,0,0.313,0.584,-3.296,-0.768,-8.119,0.096,4.800,41.250,-29.400
0.33,0,0.328,0.464,-3.311,-0.691,-8.098,0.043,4.500,42.900,-28.650
0.42,0,0.297,0.383,-3.447,-0.861,-8.055,0.107,6.900,41.100,-30.300
0.53,0,0.292,0.494,-3.444,-0.809,-8.080,0.115,6.300,40.950,-28.650
0.63,0,0.298,0.439,-3.520,-0.797,-8.078,0.057,5.250,42.150,-30.150
0.74,0,0.266,0.304,-3.583,-0.799,-8.074,0.102,4.650,39.600,-28.800
0.86,0,0.254,0.261,-3.607,-0.773,-8.092,0.068,6.450,41.550,-29.550
0.95,0,0.259,0.284,-3.693,-0.770,-8.088,0.078,5.700,39.900,-29.550
1.06,0,0.302,0.308,-3.799,-0.803,-8.105,0.104,6.450,41.850,-28.500
1.17,0,0.322,0.299,-3.904,-0.762,-8.139,0.057,6.150,42.600,-28.800
1.26,0,0.290,0.292,-3.915,-0.750,-8.119,0.031,6.750,41.700,-30.150
1.37,0,0.322,0.265,-4.008,-0.762,-8.111,0.047,7.650,39.900,-29.550
1.48,0,0.361,0.272,-3.979,-0.797,-8.088,0.115,6.300,42.450,-28.950
1.59,0,0.373,0.310,-3.893,-0.787,-8.078,0.037,5.250,40.500,-30.450
1.70,0,0.404,0.361,-3.910,-0.830,-8.086,0.066,6.300,40.500,-28.950
1.79,0,0.441,0.378,-3.860,-0.799,-8.072,0.061,7.800,41.250,-29.400
1.90,0,0.441,0.360,-3.801,-0.711,-8.096,0.018,5.400,39.900,-30.300
2.01,0,0.339,0.328,-3.917,-0.775,-8.217,0.092,6.000,42.450,-28.950
2.12,0,0.001,0.235,-4.172,-0.674,-8.213,0.119,5.700,40.650,-30.600
2.23,0,-0.601,0.163,-4.431,-0.783,-8.152,0.238,7.050,41.700,-30.150
2.32,0,-1.329,0.042,-4.907,-0.809,-8.062,0.291,6.150,41.850,-29.550
2.43,0,-2.117,-0.166,-5.214,-0.957,-8.117,0.436,6.450,40.650,-31.350
2.54,0,-3.049,-0.414,-5.561,-0.887,-8.154,0.549,6.000,41.700,-31.950
2.63,0,-3.989,-0.819,-6.266,-0.988,-8.084,0.707,7.050,40.500,-33.450
2.74,0,-4.897,-1.163,-6.954,-0.951,-7.969,0.785,7.500,40.200,-33.750
2.85,0,-6.021,-1.629,-7.852,-1.068,-8.051,1.023,7.950,39.600,-32.850
2.96,0,-7.512,-2.225,-9.115,-1.207,-7.971,1.174,7.050,39.300,-33.450
3.05,0,-9.493,-2.876,-10.471,-1.400,-7.990,1.473,8.250,37.800,-34.200
3.16,0,-11.919,-3.554,-11.748,-1.318,-7.822,1.832,9.300,37.800,-37.500
3.27,0,-14.562,-4.252,-12.861,-1.412,-7.783,2.113,9.750,39.000,-39.000
3.38,0,-17.175,-5.079,-14.331,-1.539,-7.660,2.455,10.800,36.300,-40.050
3.49,0,-19.747,-6.387,-16.252,-1.672,-7.430,2.855,11.550,33.600,-41.100
3.60,0,-22.563,-7.861,-17.653,-1.984,-7.471,3.238,13.050,33.900,-42.600
3.69,0,-25.634,-10.266,-19.712,-2.289,-7.115,3.611,15.150,31.500,-45.000
3.80,0,-28.707,-13.883,-21.959,-2.619,-6.756,4.033,17.550,29.250,-45.150
3.91,0,-32.363,-18.025,-23.234,-3.238,-6.240,4.025,20.700,24.900,-45.750
4.01,0,-36.135,-21.263,-23.012,-3.492,-5.717,4.404,22.800,21.900,-47.100
4.11,0,-39.558,-24.241,-22.543,-3.883,-5.139,4.672,24.000,18.150,-47.700
4.22,0,-43.091,-26.821,-20.962,-4.014,-4.785,4.924,25.650,15.900,-48.000
4.33,0,-46.241,-29.605,-19.695,-4.531,-4.354,5.277,27.150,12.450,-48.300
4.43,0,-50.198,-31.374,-17.428,-4.484,-3.992,5.297,28.050,9.600,-49.650
4.54,0,-54.047,-33.850,-15.587,-5.018,-3.533,5.645,28.200,4.350,-50.550
4.65,0,-58.423,-36.642,-13.017,-4.951,-2.918,5.682,28.800,2.250,-49.950
4.74,0,-63.060,-39.500,-9.963,-5.127,-2.262,5.475,29.700,-2.850,-49.350
4.86,0,-67.944,-41.981,-6.360,-5.424,-1.791,5.725,29.550,-6.150,-47.700
4.95,0,-73.265,-43.651,-2.092,-5.584,-1.016,5.549,30.000,-10.800,-49.950
5.07,0,-78.700,-45.041,2.346,-5.303,-0.457,5.711,29.400,-14.850,-49.350
5.17,0,-83.612,-46.790,6.552,-5.660,0.275,5.723,28.800,-18.900,-48.150
5.27,0,-89.046,-48.501,11.269,-5.621,0.734,5.498,29.700,-22.200,-45.300
5.38,0,-94.152,-48.025,15.213,-5.512,1.176,5.426,29.400,-26.100,-47.250
5.49,0,-98.431,-48.411,19.082,-5.428,1.451,5.299,26.250,-28.200,-44.400
5.60,0,-101.916,-50.067,22.829,-6.070,1.467,5.139,27.000,-30.900,-44.850
5.69,0,-105.716,-48.812,25.939,-5.594,1.855,5.219,25.050,-31.200,-43.350
5.80,0,-109.809,-46.688,28.734,-4.984,2.561,5.305,22.650,-34.950,-43.950
5.90,0,-113.923,-46.022,32.408,-4.686,3.027,5.346,22.050,-38.250,-44.100
6.02,0,-116.864,-46.033,35.837,-4.619,3.180,5.104,21.750,-39.750,-43.050
6.12,0,-119.232,-46.060,38.845,-5.057,3.566,5.066,21.750,-42.150,-42.300
6.22,0,-121.231,-45.903,41.339,-4.898,3.592,4.938,18.750,-42.900,-41.850
6.32,0,-123.545,-45.919,44.000,-5.279,3.719,4.797,19.200,-42.600,-41.250
6.43,0,-126.386,-45.809,47.066,-4.926,4.025,4.926,16.200,-44.550,-40.950
6.53,0,-128.402,-45.404,49.142,-4.881,3.963,4.547,16.500,-45.150,-40.350
6.64,0,-129.518,-45.197,50.387,-4.818,4.248,4.566,16.050,-47.550,-39.000
6.76,0,-129.741,-45.030,51.036,-4.734,4.252,4.555,15.450,-46.950,-39.150
6.87,0,-129.570,-44.949,51.203,-5.045,4.299,4.738,16.500,-48.300,-39.300
6.96,0,-129.324,-44.878,51.286,-4.785,4.223,4.701,14.400,-46.500,-39.450
7.07,0,-129.098,-44.800,51.378,-4.816,4.355,4.754,16.200,-46.200,-38.700
7.17,0,-128.768,-44.913,51.607,-4.707,4.127,4.557,15.900,-46.500,-37.950
7.27,0,-128.598,-45.118,51.892,-5.154,4.449,4.813,15.450,-48.000,-40.650
