time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,1,0.460,0.132,-1.305,2.314,7.584,1.154,-8.850,-27.150,-46.800
0.17,1,0.587,0.210,-1.261,2.361,7.463,1.223,-9.150,-27.450,-45.600
0.28,1,0.673,0.361,-0.532,2.162,7.590,1.070,-7.800,-27.000,-46.200
0.38,1,0.952,0.483,-0.102,2.291,7.469,1.129,-8.850,-27.150,-45.600
0.48,1,1.120,0.610,-0.262,2.348,7.631,1.072,-7.350,-27.900,-46.050
0.60,1,1.300,0.423,0.182,2.191,7.592,1.193,-8.550,-27.300,-45.450
0.70,1,1.391,0.522,0.907,2.225,7.717,1.084,-8.100,-27.150,-45.600
0.81,1,1.438,0.592,1.283,2.387,7.697,1.125,-6.750,-26.550,-47.400
0.91,1,1.251,0.954,2.182,2.039,7.664,1.098,-6.150,-27.450,-45.600
1.01,1,1.151,1.288,2.540,1.885,7.637,1.076,-7.650,-28.650,-45.300
1.11,1,1.153,1.713,1.949,2.158,7.598,1.234,-7.500,-28.050,-46.200
1.23,1,1.132,1.947,1.500,2.195,7.580,1.107,-6.000,-27.750,-46.950
1.32,1,1.159,2.092,1.416,2.002,7.645,1.129,-7.350,-27.450,-44.850
1.42,1,1.261,2.280,1.366,2.094,7.635,1.150,-8.250,-30.000,-45.450
1.54,1,1.370,2.269,1.509,2.062,7.699,1.119,-6.600,-29.100,-46.050
1.64,1,1.384,2.421,1.500,2.191,7.619,1.055,-6.300,-28.500,-45.150
1.76,1,1.211,2.480,2.150,2.074,7.748,1.248,-8.250,-29.250,-46.200
1.86,1,0.758,1.287,1.626,1.395,7.676,1.135,-7.800,-28.050,-46.950
1.97,1,0.857,0.928,0.188,1.992,7.273,1.115,-8.400,-27.900,-47.100
2.05,1,1.081,1.951,-0.492,2.680,7.771,1.113,-6.750,-28.500,-45.900
2.16,1,1.020,1.672,0.593,2.336,7.660,1.195,-7.800,-28.950,-45.900
2.27,1,0.821,0.991,2.659,1.551,7.760,1.146,-7.500,-27.000,-46.950
2.36,1,0.862,0.963,2.606,1.930,7.646,1.102,-6.750,-28.050,-45.900
2.47,1,1.028,0.860,1.272,2.297,7.510,1.184,-9.000,-28.050,-45.900
2.58,1,1.127,0.766,0.521,2.420,7.605,1.135,-9.300,-27.750,-46.650
2.70,1,1.055,0.612,0.772,2.238,7.621,1.086,-8.250,-27.000,-45.150
2.80,1,1.074,0.590,0.782,2.213,7.596,1.115,-8.250,-27.750,-46.650
2.89,1,1.109,0.575,0.508,2.328,7.572,1.162,-9.900,-25.950,-46.050
3.01,1,1.145,0.502,0.105,2.303,7.607,1.131,-10.050,-28.050,-46.950
3.10,1,1.167,0.453,-0.143,2.391,7.605,1.154,-9.150,-28.350,-44.550
3.21,1,1.187,0.444,-0.175,2.189,7.656,1.107,-9.300,-27.300,-46.200
3.31,1,1.215,0.438,-0.351,2.312,7.572,1.150,-8.250,-27.750,-46.650
3.41,1,1.170,0.427,-0.330,2.186,7.629,1.121,-9.900,-26.700,-46.800
3.52,1,1.155,0.449,-0.543,2.258,7.588,1.115,-7.800,-27.750,-45.450
3.62,1,1.137,0.481,-0.775,2.336,7.551,1.094,-9.300,-28.950,-45.900
