time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,1,0.510,1.426,-0.609,1.480,7.799,1.186,-3.150,-31.050,-47.100
0.20,1,0.515,1.319,-0.547,1.496,7.775,1.213,-4.200,-29.850,-47.550
0.30,1,0.529,1.317,-0.441,1.443,7.770,1.154,-3.900,-29.100,-45.600
0.41,1,0.570,1.305,-0.498,1.477,7.773,1.123,-3.450,-29.850,-46.050
0.50,1,0.569,1.324,-0.565,1.504,7.799,1.145,-3.450,-28.650,-47.550
0.61,1,0.546,1.394,-0.534,1.475,7.771,1.086,-3.300,-29.250,-47.400
0.71,1,0.533,1.496,-0.678,1.523,7.781,1.184,-4.500,-30.450,-46.200
0.81,1,0.494,1.512,-0.642,1.443,7.791,1.193,-4.500,-30.000,-46.200
0.92,1,0.576,1.573,-0.410,1.428,7.826,1.164,-3.900,-29.850,-46.350
1.03,1,0.526,1.613,-0.233,1.385,7.771,1.041,-3.450,-29.550,-46.800
1.15,1,0.551,1.719,-0.180,1.371,7.803,1.213,-2.250,-31.200,-46.650
1.25,1,0.592,1.709,-0.320,1.244,7.787,1.021,-1.200,-30.300,-46.800
1.35,1,0.618,1.586,-1.029,1.568,7.697,1.197,-4.200,-29.850,-46.800
1.46,1,0.592,1.503,-0.654,1.365,7.797,1.014,-3.150,-30.300,-47.100
1.55,1,0.593,1.510,-0.522,1.500,7.760,1.139,-4.050,-31.650,-47.700
1.65,1,0.631,1.474,-0.646,1.516,7.740,1.076,-3.000,-32.400,-46.650
1.77,1,0.677,1.406,-0.589,1.727,7.803,1.135,-3.900,-29.550,-48.300
1.86,1,0.682,1.048,-0.133,1.398,7.701,1.150,-3.300,-30.450,-47.400
1.96,1,0.718,1.065,0.463,1.330,7.734,1.109,-4.650,-30.300,-46.800
2.07,1,0.733,1.031,0.485,1.549,7.826,1.086,-3.000,-31.650,-45.900
2.18,1,0.596,1.132,0.425,1.359,7.879,1.277,-2.400,-31.050,-46.800
2.30,1,-0.053,1.515,1.588,1.307,8.182,1.633,-1.800,-29.700,-48.750
2.40,1,-1.678,2.182,2.519,1.580,7.938,2.100,-3.000,-29.700,-48.750
2.49,1,-4.162,3.295,4.217,1.541,7.973,2.287,0.150,-29.100,-52.350
2.61,1,-7.114,4.815,5.400,1.236,7.916,2.242,1.500,-27.750,-54.300
2.71,1,-10.177,6.314,6.397,0.742,7.801,2.229,3.900,-27.150,-57.900
2.81,1,-13.126,8.091,6.838,0.326,7.695,2.645,4.950,-24.450,-58.200
2.91,1,-16.007,10.865,7.774,-0.209,7.354,3.340,8.100,-24.750,-61.200
3.01,1,-19.091,13.876,7.304,-0.348,7.145,4.018,10.650,-24.750,-62.700
3.12,1,-22.365,16.494,6.259,-0.750,7.074,4.016,14.700,-20.700,-66.150
3.22,1,-25.648,19.285,4.901,-0.934,6.604,4.020,14.100,-21.300,-68.550
3.33,1,-28.507,21.769,3.501,-1.123,6.219,4.063,17.850,-18.150,-69.750
3.45,1,-30.666,23.425,2.209,-1.322,6.049,4.324,20.250,-15.900,-69.600
3.54,1,-32.357,23.857,1.104,-1.768,5.760,4.861,22.050,-17.400,-71.550
3.64,1,-33.943,23.774,0.619,-2.709,5.777,5.205,21.750,-13.950,-71.700
3.76,1,-35.840,23.805,-1.247,-1.984,5.576,5.051,20.850,-13.500,-72.300
3.86,1,-37.012,24.465,-2.546,-1.736,5.359,5.285,20.250,-12.000,-73.200
3.96,1,-37.593,24.989,-2.687,-2.209,5.498,5.533,21.000,-12.450,-72.900
4.06,1,-38.228,25.572,-2.952,-2.164,5.492,5.541,21.450,-13.200,-71.700
4.16,1,-38.814,25.973,-2.981,-2.254,5.434,5.357,21.750,-11.700,-72.450
