time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.07,1,0.271,1.095,-8.758,1.857,7.605,1.180,-22.470,-43.114,-20.402
0.17,1,0.443,1.320,-8.637,1.799,7.678,1.148,-21.870,-44.014,-21.302
0.28,1,0.803,1.610,-8.711,1.863,7.768,1.385,-21.120,-44.914,-21.302
0.39,1,0.756,1.505,-8.800,1.850,7.676,1.236,-22.320,-44.464,-20.252
0.49,1,0.548,1.045,-9.609,1.848,7.652,1.059,-21.870,-45.214,-21.752
0.59,1,0.726,0.976,-10.108,1.932,7.689,1.238,-23.370,-45.964,-21.752
0.69,1,0.877,1.027,-9.809,1.980,7.707,1.180,-20.970,-44.614,-21.452
0.80,1,0.863,0.865,-9.224,1.756,7.592,1.279,-22.320,-44.464,-19.802
0.92,1,0.929,0.798,-9.262,1.840,7.752,1.166,-23.970,-45.064,-20.402
1.02,1,1.053,0.865,-9.795,1.764,7.674,1.184,-21.870,-44.914,-21.752
1.12,1,1.102,0.737,-10.474,1.955,7.615,1.129,-22.170,-44.614,-21.902
1.22,1,1.245,0.882,-10.740,1.945,8.010,1.162,-22.920,-43.864,-21.152
1.32,1,1.438,1.285,-10.445,1.709,7.723,1.107,-22.470,-44.314,-20.402
1.42,1,1.388,1.499,-10.423,1.799,7.729,1.148,-21.120,-45.664,-21.002
1.54,1,1.301,1.556,-10.976,1.785,7.688,1.211,-22.170,-44.614,-20.402
1.64,1,1.239,1.693,-11.197,1.750,7.934,1.326,-20.970,-43.864,-19.652
1.76,1,0.900,2.153,-10.996,1.621,8.080,1.758,-22.470,-44.314,-21.152
1.86,1,-0.339,3.332,-10.361,0.744,8.035,1.990,-20.070,-44.464,-22.502
1.95,1,-1.703,4.932,-14.812,1.957,8.094,1.971,-20.970,-43.114,-21.902
2.05,1,-3.956,7.415,-15.626,1.576,7.793,2.123,-19.470,-41.914,-25.652
2.16,1,-6.821,10.011,-16.248,1.293,7.754,2.623,-18.577,-42.503,-29.103
2.28,1,-10.099,12.794,-16.184,1.082,7.551,3.336,-18.427,-40.703,-31.953
2.37,1,-13.658,16.126,-15.725,0.594,7.281,3.621,-16.176,-38.003,-33.753
2.47,1,-17.309,18.792,-17.638,0.500,6.910,3.914,-14.235,-35.441,-37.646
2.59,1,-20.299,21.528,-18.910,0.275,6.625,4.318,-12.288,-33.787,-40.643
2.69,1,-22.528,24.448,-19.702,0.039,6.301,4.699,-11.388,-30.937,-43.043
2.79,1,-24.319,27.080,-20.853,-0.092,6.061,4.949,-9.580,-30.341,-43.945
2.91,1,-25.605,29.320,-21.473,-0.453,5.955,5.480,-7.930,-29.741,-45.595
3.00,1,-26.373,31.906,-21.017,-1.053,5.736,5.648,-6.461,-28.971,-45.581
3.12,1,-27.736,34.111,-21.464,-1.406,5.625,5.779,-1.961,-27.771,-46.331
3.21,1,-29.758,35.937,-23.079,-1.596,5.326,5.758,-1.338,-24.029,-46.481
3.31,1,-31.616,37.654,-24.545,-1.703,4.869,5.877,0.012,-25.379,-48.131
