time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,1,0.498,0.625,0.107,1.797,7.732,0.752,-4.950,-30.600,-49.350
0.21,1,0.564,0.374,0.037,1.729,7.697,0.719,-6.300,-31.200,-46.650
0.30,1,0.747,0.328,0.159,1.750,7.609,0.830,-5.700,-31.050,-48.300
0.39,1,1.015,0.155,0.000,1.734,7.787,0.783,-5.400,-30.300,-46.800
0.49,1,1.249,0.397,0.192,1.818,7.777,0.854,-6.150,-30.600,-46.800
0.63,1,1.207,0.377,0.096,1.803,7.717,0.689,-5.700,-30.600,-47.100
0.73,1,1.212,0.220,0.024,1.781,7.758,0.686,-5.550,-30.450,-45.900
0.81,1,1.384,0.153,0.015,1.754,7.742,0.723,-6.600,-31.500,-49.350
0.93,1,1.594,0.302,0.213,1.779,7.846,0.711,-6.600,-30.300,-47.100
1.03,1,1.779,0.292,0.293,1.736,7.727,0.729,-6.000,-30.450,-48.000
1.13,1,1.880,0.330,0.298,1.787,7.740,0.666,-5.700,-31.800,-45.300
1.23,1,1.915,0.364,0.315,1.766,7.752,0.646,-4.650,-31.500,-46.800
1.34,1,1.964,0.366,0.267,1.824,7.793,0.674,-4.050,-31.650,-47.400
1.45,1,1.991,0.373,0.266,1.756,7.826,0.650,-4.650,-31.500,-46.350
1.56,1,2.015,0.560,0.477,1.748,7.770,0.590,-4.800,-30.450,-46.650
1.66,1,2.146,0.709,0.643,1.828,7.705,0.727,-4.800,-31.200,-47.400
1.76,1,2.200,0.604,0.452,1.766,7.836,0.611,-4.800,-31.200,-45.150
1.87,1,2.092,0.564,0.593,1.740,7.783,0.615,-5.550,-31.650,-47.400
1.96,1,2.038,0.571,0.738,1.627,7.795,0.539,-4.800,-31.650,-47.700
2.08,1,2.075,0.699,0.894,1.805,7.748,0.621,-4.800,-31.950,-48.000
2.18,1,2.166,0.429,0.667,1.785,7.766,0.576,-4.950,-30.300,-46.800
2.27,1,2.399,0.336,0.653,1.680,7.664,0.623,-5.550,-30.900,-46.650
2.38,1,2.624,0.642,0.859,1.781,7.924,0.668,-4.950,-31.800,-46.800
2.49,1,2.599,0.717,0.867,1.811,7.822,0.621,-5.700,-30.300,-45.300
2.59,1,2.381,0.565,0.805,1.646,7.705,0.625,-4.800,-31.650,-46.950
2.69,1,2.135,0.572,0.595,1.732,7.740,0.490,-5.250,-30.900,-46.200
2.81,1,2.051,0.663,0.516,1.779,7.814,0.582,-4.950,-31.500,-45.300
2.92,1,2.062,0.684,0.553,1.768,7.822,0.760,-4.800,-30.450,-47.700
3.01,1,1.793,0.759,0.757,1.691,7.924,0.871,-4.200,-30.600,-48.300
3.11,1,1.244,0.834,0.712,1.648,7.777,0.863,-5.250,-30.450,-49.500
3.21,1,0.651,1.164,0.806,1.689,7.643,0.727,-6.000,-31.950,-47.400
3.33,1,0.230,1.390,0.872,1.805,7.619,0.674,-4.050,-30.450,-49.500
3.43,1,0.105,1.199,0.642,1.625,7.586,0.631,-3.750,-30.000,-48.000
3.55,1,0.359,1.062,0.521,1.684,7.732,0.846,-6.300,-31.200,-48.000
3.65,1,0.648,0.909,0.397,1.801,7.857,1.041,-4.050,-31.650,-47.700
3.75,1,0.679,0.791,0.288,1.744,7.832,1.016,-3.300,-31.200,-48.750
3.85,1,0.498,0.858,0.307,1.730,7.799,0.852,-6.000,-30.450,-46.950
3.95,1,0.346,0.951,0.271,1.703,7.646,0.824,-4.650,-31.050,-47.550
4.05,1,0.319,1.139,0.281,1.807,7.754,0.816,-6.000,-31.200,-48.000
4.17,1,0.345,1.106,0.163,1.766,7.754,0.906,-5.400,-30.600,-48.300
4.27,1,0.292,0.993,0.087,1.684,7.826,0.969,-4.650,-31.050,-48.600
4.37,1,0.014,1.041,-0.079,1.543,7.988,1.061,-4.800,-31.200,-48.750
4.47,1,-0.550,1.314,-0.264,1.582,7.809,1.018,-3.000,-29.700,-48.750
4.58,1,-1.302,1.790,-0.285,1.578,7.842,1.283,-5.400,-30.600,-50.100
4.70,1,-2.419,2.439,-0.559,1.725,7.977,1.250,-4.650,-28.350,-50.400
4.79,1,-3.764,2.711,-0.798,1.461,8.176,1.473,-4.200,-30.600,-50.850
4.90,1,-5.700,3.083,-1.057,1.244,7.883,2.068,-4.050,-28.950,-52.500
5.00,1,-8.302,4.511,-1.511,1.246,7.850,2.414,-1.800,-28.500,-53.250
5.11,1,-11.429,5.988,-2.068,1.049,7.697,2.516,-0.450,-27.900,-57.150
5.20,1,-14.729,7.813,-2.561,0.994,7.633,2.684,2.250,-26.100,-58.500
5.31,1,-17.948,9.358,-3.112,0.809,7.244,3.117,1.200,-25.200,-62.700
5.43,1,-21.152,9.989,-3.382,0.414,6.938,3.781,1.800,-24.150,-62.850
5.53,1,-24.597,11.321,-2.839,-0.154,6.939,4.111,4.050,-21.000,-66.600
