time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,1,0.110,0.272,-0.069,1.791,7.635,1.348,-3.900,-28.350,-48.600
0.19,1,0.131,0.269,-0.025,1.711,7.705,1.377,-3.300,-29.250,-49.500
0.29,1,0.157,0.246,-0.076,1.768,7.623,1.359,-3.300,-29.700,-48.750
0.40,1,0.170,0.143,-0.020,1.719,7.709,1.334,-4.650,-29.550,-47.550
0.50,1,0.247,-0.002,-0.186,1.619,7.754,1.303,-4.200,-29.550,-48.600
0.61,1,0.368,0.197,-0.352,1.871,7.713,1.381,-4.650,-30.600,-47.100
0.72,1,0.335,0.217,-0.030,1.682,7.738,1.283,-4.650,-29.550,-48.600
0.82,1,0.325,0.137,-0.242,1.734,7.727,1.305,-4.650,-27.150,-50.100
0.93,1,0.353,0.136,-0.400,1.838,7.740,1.289,-4.050,-28.050,-47.700
1.03,1,0.359,0.182,-0.023,1.682,7.787,1.299,-3.150,-29.100,-48.600
1.14,1,0.319,0.246,-0.048,1.635,7.658,1.291,-4.500,-29.700,-49.200
1.24,1,0.361,0.315,-0.244,1.766,7.697,1.303,-3.000,-29.700,-48.750
1.34,1,0.338,0.461,-0.017,1.684,7.686,1.346,-4.650,-28.650,-47.100
1.44,1,0.293,0.485,0.040,1.629,7.758,1.359,-3.300,-28.500,-48.450
1.55,1,0.209,0.466,-0.161,1.619,7.699,1.301,-3.450,-29.850,-47.850
1.65,1,0.203,0.360,-0.398,1.705,7.719,1.340,-4.050,-29.250,-49.200
1.77,1,0.201,0.610,-0.505,1.795,7.764,1.482,-3.300,-28.950,-49.500
1.87,1,-0.334,1.104,-0.153,1.467,8.205,2.498,-2.250,-28.500,-49.500
1.97,1,-2.631,1.797,-0.508,1.498,8.021,2.564,-2.250,-29.250,-50.700
2.08,1,-6.019,3.290,-0.190,1.217,8.064,2.494,-2.400,-27.900,-53.850
2.18,1,-9.929,5.212,-0.560,1.225,7.902,2.268,-0.450,-26.400,-54.900
2.28,1,-13.718,7.410,-1.051,0.898,7.930,2.713,1.200,-25.950,-60.150
2.39,1,-17.347,9.829,-1.455,0.266,7.322,3.541,4.500,-24.600,-62.850
2.49,1,-21.316,12.293,-2.365,-0.230,6.904,4.082,9.000,-22.200,-64.800
2.59,1,-25.532,15.463,-3.292,-0.506,6.680,4.244,10.500,-21.450,-67.650
2.70,1,-29.578,19.275,-3.714,-1.312,6.994,4.711,13.200,-17.550,-67.350
2.80,1,-33.296,23.513,-5.398,-1.514,5.871,5.135,18.300,-15.450,-71.250
2.90,1,-37.507,25.523,-8.619,-1.639,5.438,5.234,20.700,-12.900,-72.150
3.01,1,-41.564,26.546,-11.552,-2.217,5.150,5.979,20.250,-9.300,-73.650
