time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.08,1,0.324,-0.010,-0.370,1.812,7.709,1.342,-18.987,-43.627,-24.255
0.19,1,0.359,0.113,-0.068,1.760,7.723,1.365,-18.387,-44.677,-24.855
0.30,1,0.357,0.154,-0.179,1.770,7.680,1.359,-18.387,-43.477,-24.855
0.40,1,0.362,0.166,-0.613,1.830,7.654,1.398,-19.137,-45.727,-24.105
0.50,1,0.399,0.151,-0.750,1.768,7.639,1.402,-19.287,-44.827,-24.255
0.60,1,0.415,0.136,-0.948,1.791,7.693,1.488,-19.287,-44.077,-23.955
0.72,1,0.437,0.142,-0.774,1.807,7.715,1.379,-18.237,-44.377,-24.255
0.83,1,0.466,0.158,-0.683,1.758,7.678,1.410,-20.037,-43.627,-24.705
0.93,1,0.439,0.210,-0.700,1.799,7.701,1.430,-18.987,-45.127,-24.255
1.03,1,0.402,0.208,-0.814,1.705,7.721,1.363,-18.237,-45.127,-24.705
1.14,1,0.401,0.237,-1.014,1.828,7.668,1.418,-18.687,-44.227,-23.655
1.23,1,0.363,0.195,-1.199,1.746,7.721,1.395,-19.887,-43.477,-25.155
1.34,1,0.353,0.206,-1.250,1.762,7.627,1.396,-20.187,-44.227,-25.605
1.45,1,0.367,0.171,-1.396,1.801,7.645,1.410,-17.937,-45.427,-25.155
1.55,1,0.445,0.199,-1.505,1.793,7.674,1.428,-19.737,-44.377,-24.705
1.65,1,0.465,0.416,-1.141,1.727,7.703,1.389,-17.937,-44.677,-24.855
1.75,1,0.485,0.508,-1.323,1.660,7.641,1.471,-18.537,-44.827,-25.005
1.86,1,0.495,0.427,-1.810,1.846,7.662,1.430,-18.387,-43.027,-25.605
1.97,1,0.479,0.316,-2.001,1.791,7.637,1.461,-18.987,-44.377,-23.505
2.07,1,0.511,0.234,-1.955,1.777,7.656,1.381,-18.537,-43.627,-24.705
2.19,1,0.581,0.182,-1.792,1.766,7.680,1.391,-19.437,-44.677,-25.605
2.29,1,0.638,0.187,-1.683,1.805,7.645,1.395,-18.987,-44.077,-25.455
2.39,1,0.667,0.204,-1.636,1.771,7.689,1.416,-18.237,-43.627,-24.255
2.49,1,0.642,0.171,-1.657,1.781,7.705,1.373,-19.137,-44.227,-23.655
2.59,1,0.632,0.154,-1.680,1.791,7.684,1.389,-19.887,-43.777,-24.105
2.71,1,0.643,0.136,-1.602,1.762,7.682,1.375,-18.687,-44.227,-25.155
2.81,1,0.680,0.129,-1.597,1.791,7.701,1.389,-17.937,-43.477,-25.605
2.92,1,0.685,0.124,-1.585,1.805,7.668,1.346,-18.987,-44.827,-24.705
3.01,1,0.713,0.135,-1.610,1.836,7.635,1.375,-19.137,-43.477,-25.905
3.12,1,0.715,0.156,-1.579,1.820,7.605,1.352,-19.137,-44.677,-24.105
3.23,1,0.714,0.160,-1.560,1.764,7.660,1.393,-20.637,-43.477,-23.655
3.33,1,0.719,0.177,-1.519,1.844,7.666,1.285,-19.437,-43.477,-25.605
3.43,1,0.745,0.189,-1.493,1.684,7.672,1.441,-17.337,-43.777,-24.855
3.55,1,0.882,0.382,-1.574,1.725,7.756,1.434,-19.287,-43.177,-25.755
3.65,1,0.891,0.764,-1.263,1.672,7.809,1.502,-18.987,-44.827,-24.255
3.75,1,0.714,1.490,-1.137,1.525,7.912,1.791,-17.937,-44.677,-24.405
3.85,1,0.132,2.807,-1.455,1.461,7.934,2.133,-17.787,-43.177,-26.205
3.95,1,-0.900,4.876,-1.740,1.414,7.822,2.115,-17.337,-41.827,-27.105
4.07,1,-2.312,7.253,-2.093,1.232,7.734,2.246,-15.537,-41.826,-29.655
4.17,1,-3.613,9.905,-2.313,1.027,7.670,2.439,-14.937,-41.676,-31.305
4.27,1,-4.645,12.629,-2.272,0.770,7.506,2.633,-14.036,-41.071,-34.152
4.37,1,-5.150,15.564,-1.614,0.568,7.350,3.182,-10.586,-39.571,-33.702
4.47,1,-5.188,19.013,-0.110,0.131,7.441,3.447,-7.432,-38.975,-35.801
4.58,1,-5.996,21.764,-0.260,-0.154,7.152,3.555,-6.374,-38.380,-38.500
4.69,1,-6.314,24.540,0.446,-0.600,7.111,3.799,-4.724,-36.580,-39.100
4.80,1,-6.125,27.703,1.531,-0.979,6.922,4.109,-0.993,-34.617,-38.347
4.90,1,-6.563,30.532,1.048,-1.217,6.969,4.236,0.207,-34.617,-41.347
5.01,1,-7.265,33.302,0.171,-1.756,6.797,4.631,3.960,-33.417,-42.096
5.10,1,-7.689,36.841,-0.130,-2.213,6.584,4.889,2.760,-32.667,-42.846
5.21,1,-8.932,40.816,-1.611,-2.400,6.238,5.207,7.700,-30.714,-44.647
5.31,1,-10.953,44.944,-3.795,-2.797,5.590,5.396,8.325,-26.219,-45.542
5.43,1,-12.273,50.093,-5.270,-3.209,5.250,5.658,12.825,-23.819,-46.292
5.53,1,-15.055,55.125,-8.002,-3.178,4.805,5.582,13.431,-22.020,-48.690
5.62,1,-19.024,59.267,-11.252,-3.684,3.984,5.598,15.694,-16.171,-48.385
5.72,1,-23.824,62.750,-15.146,-4.203,3.408,5.693,18.107,-13.022,-47.781
5.83,1,-29.382,65.817,-20.118,-4.816,2.953,5.984,18.710,-9.721,-49.430
5.94,1,-39.348,67.805,-30.196,-4.441,2.416,6.389,17.810,-5.671,-49.579
6.04,1,-49.754,69.455,-40.376,-4.104,1.762,6.176,20.082,-2.068,-51.069
6.14,1,-58.538,70.640,-48.362,-4.244,1.195,6.082,17.860,-0.111,-52.252
6.25,1,-66.505,71.651,-55.679,-4.363,0.807,6.162,18.760,3.639,-49.102
6.35,1,-73.107,72.172,-61.437,-4.775,0.621,6.104,20.248,4.386,-50.159
6.46,1,-78.950,72.687,-66.853,-5.082,0.508,6.121,19.348,6.486,-50.009
6.56,1,-84.802,72.988,-72.582,-5.191,0.207,6.332,20.248,7.536,-49.409
6.68,1,-90.922,72.690,-78.838,-4.887,-0.186,6.275,20.075,9.627,-48.827
6.78,1,-95.940,72.020,-83.862,-4.725,-0.367,6.189,20.825,10.377,-47.777
6.88,1,-100.233,71.749,-88.030,-5.096,-0.393,6.430,20.075,12.027,-49.277
6.99,1,-104.689,71.049,-92.344,-5.100,-0.359,6.533,20.770,14.398,-48.571
7.08,1,-109.760,69.917,-97.479,-4.799,-0.900,6.334,19.617,14.422,-47.329
7.19,1,-114.961,68.962,-102.101,-4.857,-1.408,5.654,19.270,16.641,-47.075
7.30,1,-121.864,69.526,-108.715,-5.305,-1.484,5.793,21.520,17.091,-47.375
7.40,1,-125.048,69.044,-111.546,-5.713,-1.633,6.342,21.520,19.041,-46.325
7.51,1,-126.712,67.461,-112.915,-4.928,-1.732,6.193,20.803,20.260,-45.543
7.63,1,-129.108,66.257,-114.517,-5.445,-2.129,6.074,21.403,22.360,-44.643
7.73,1,-132.402,64.851,-117.370,-5.521,-2.350,5.713,21.091,22.202,-45.555
7.83,1,-135.263,63.277,-120.043,-5.412,-2.320,5.307,20.191,25.052,-42.105
7.94,1,-138.140,61.739,-123.232,-5.320,-2.600,5.762,21.356,25.775,-41.695
8.04,1,-141.500,60.072,-127.026,-5.326,-2.877,5.521,19.856,28.175,-41.395
8.14,1,-142.627,57.425,-128.250,-4.697,-3.426,4.652,18.608,28.881,-41.458
8.24,1,-142.493,55.285,-128.145,-4.711,-3.855,4.844,17.708,31.881,-41.908
8.36,1,-141.220,53.208,-126.137,-4.930,-3.674,5.686,15.452,32.323,-41.619
8.46,1,-141.634,51.279,-126.573,-4.781,-3.988,5.313,13.502,33.073,-39.819
8.57,1,-142.671,49.336,-127.947,-4.049,-4.250,5.441,13.952,34.573,-39.369
8.67,1,-143.868,47.541,-128.832,-3.771,-4.611,5.182,12.293,36.208,-37.887
8.77,1,-145.945,46.558,-130.458,-3.764,-4.721,4.920,11.243,37.258,-37.137
8.87,1,-147.690,45.878,-131.817,-4.229,-4.742,4.586,12.893,37.558,-35.937
8.99,1,-149.199,45.311,-133.388,-4.563,-4.883,4.766,13.197,38.465,-37.579
9.09,1,-150.101,44.337,-134.089,-4.609,-5.045,4.602,13.347,38.315,-33.979
9.19,1,-150.817,42.927,-134.805,-4.500,-5.201,4.494,12.597,40.265,-34.429
9.30,1,-151.044,41.225,-134.815,-4.061,-5.379,4.281,11.847,42.215,-34.429
9.40,1,-151.647,39.751,-135.298,-3.834,-5.596,4.340,9.291,42.795,-33.551
9.50,1,-152.640,38.497,-136.454,-3.977,-5.672,4.176,10.791,44.295,-30.851
9.59,1,-153.850,37.332,-137.779,-3.775,-5.936,3.916,9.141,41.745,-31.451
9.71,1,-154.367,36.126,-138.247,-3.465,-5.986,3.539,9.591,44.145,-30.401
9.81,1,-155.141,35.443,-139.052,-4.223,-5.912,3.592,8.991,44.295,-31.301
9.91,1,-155.549,34.314,-138.975,-4.160,-6.029,4.059,9.589,44.885,-30.712
10.03,1,-156.106,32.673,-139.359,-3.908,-5.955,3.201,7.339,44.585,-27.712
10.14,1,-156.164,30.858,-139.601,-3.551,-6.209,2.986,9.139,46.835,-28.162
10.24,1,-155.205,29.594,-138.594,-3.074,-6.623,3.955,6.589,46.085,-27.412
10.34,1,-154.826,28.332,-138.736,-3.314,-6.717,3.730,4.789,46.685,-27.262
10.45,1,-155.035,26.770,-139.681,-2.975,-6.744,3.598,2.539,47.119,-27.580
10.54,1,-155.737,25.060,-140.906,-2.793,-6.906,3.100,3.139,48.019,-25.630
10.64,1,-156.533,23.310,-141.702,-2.666,-6.992,2.561,1.039,49.069,-24.280
10.76,1,-156.965,21.825,-141.712,-2.295,-7.021,1.957,1.939,49.969,-22.630
10.86,1,-157.015,21.105,-141.636,-2.598,-7.289,2.240,1.190,48.443,-23.407
10.96,1,-156.933,20.851,-141.902,-2.857,-7.186,2.814,1.190,50.693,-23.407
11.06,1,-156.774,20.235,-142.018,-2.350,-7.250,2.672,0.440,49.643,-24.157
