time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.05,0,-0.798,0.651,0.171,-2.125,-7.762,0.857,14.550,32.850,-32.250
0.05,0,-0.860,0.564,0.102,-2.195,-7.773,0.850,14.700,30.300,-33.600
0.12,0,-0.859,0.512,0.158,-2.127,-7.838,0.912,15.750,33.600,-33.450
0.15,0,-0.881,0.452,0.203,-2.078,-7.826,0.857,17.400,32.550,-32.850
0.21,0,-0.941,0.388,0.066,-2.154,-7.779,0.895,15.300,33.600,-33.000
0.27,0,-1.074,0.376,0.050,-2.062,-7.846,0.822,16.500,32.400,-33.750
0.31,0,-1.201,0.355,-0.059,-2.232,-7.688,0.840,16.650,31.500,-33.300
0.37,0,-1.348,0.324,-0.121,-2.133,-7.867,0.885,16.500,33.150,-33.000
0.43,0,-1.475,0.314,-0.343,-2.244,-7.770,0.863,16.800,31.650,-33.450
0.48,0,-1.562,0.311,-0.339,-2.066,-7.783,0.877,15.450,33.000,-33.600
0.53,0,-1.643,0.282,-0.434,-2.246,-7.768,0.865,14.700,33.000,-34.350
0.58,0,-1.661,0.306,-0.406,-2.154,-7.764,0.885,16.800,30.900,-32.700
0.63,0,-1.655,0.338,-0.415,-2.201,-7.822,0.908,15.900,32.250,-34.650
0.69,0,-1.568,0.366,-0.331,-2.094,-7.787,0.979,15.750,32.400,-33.000
0.74,0,-1.533,0.411,-0.355,-2.145,-7.811,0.924,16.800,33.150,-33.000
0.79,0,-1.531,0.403,-0.357,-2.174,-7.832,0.922,14.400,32.250,-32.850
0.85,0,-1.551,0.369,-0.289,-2.150,-7.801,0.932,15.150,32.250,-32.550
0.89,0,-1.653,0.355,-0.336,-2.246,-7.732,0.873,16.800,32.850,-34.200
0.95,0,-1.696,0.321,-0.366,-2.168,-7.881,1.031,16.650,31.500,-33.600
1.01,0,-1.766,0.310,-0.426,-2.170,-7.764,0.885,16.200,31.800,-33.600
1.05,0,-1.785,0.342,-0.341,-2.209,-7.857,0.926,15.750,31.650,-33.000
1.11,0,-1.737,0.357,-0.438,-2.125,-7.756,0.949,17.700,31.500,-32.550
1.16,0,-1.669,0.404,-0.448,-2.064,-7.813,0.881,16.800,33.150,-32.250
1.21,0,-1.587,0.297,-0.626,-2.213,-7.865,0.945,15.750,32.850,-33.750
1.28,0,-1.581,0.316,-0.544,-2.080,-7.773,0.834,15.300,32.850,-33.000
1.32,0,-1.636,0.372,-0.456,-2.213,-7.740,0.855,15.900,33.450,-33.300
1.38,0,-1.709,0.400,-0.397,-2.074,-7.857,0.977,16.200,32.250,-34.350
1.43,0,-1.770,0.436,-0.537,-2.135,-7.754,0.898,15.900,31.500,-33.600
1.48,0,-1.806,0.488,-0.567,-2.184,-7.771,0.883,16.200,31.050,-33.900
1.52,0,-1.827,0.556,-0.633,-2.145,-7.779,0.875,15.750,32.400,-33.450
1.58,0,-1.827,0.620,-0.656,-2.094,-7.842,0.902,14.400,32.550,-33.600
1.64,0,-1.835,0.696,-0.762,-2.139,-7.826,0.953,15.450,31.500,-34.350
1.69,0,-1.845,0.784,-0.814,-2.197,-7.688,0.816,15.450,32.250,-32.100
1.74,0,-1.823,0.786,-0.702,-2.092,-7.824,0.883,16.050,33.600,-33.000
1.80,0,-1.804,0.787,-0.722,-2.229,-7.787,0.885,17.250,31.950,-33.750
1.84,0,-1.787,0.792,-0.466,-2.047,-7.787,0.975,16.500,32.850,-32.250
1.90,0,-1.775,0.727,-0.521,-2.176,-7.811,0.867,15.300,33.900,-32.700
1.96,0,-1.735,0.679,-0.341,-2.068,-7.900,0.912,16.500,32.850,-33.450
2.00,0,-1.720,0.622,-0.379,-2.205,-7.785,0.896,14.550,32.400,-33.000
2.06,0,-1.668,0.621,-0.292,-2.092,-7.850,0.943,15.900,33.000,-31.350
2.10,0,-1.652,0.648,-0.292,-2.088,-7.785,0.908,15.450,33.000,-33.300
