time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.06,0,-3.064,12.854,-23.837,-2.697,-7.545,1.246,15.750,31.650,-37.050
0.11,0,-2.949,13.430,-23.226,-2.287,-7.664,1.289,17.400,31.050,-35.850
0.16,0,-2.653,13.816,-23.385,-2.477,-7.750,1.285,17.550,31.200,-35.250
0.21,0,-2.448,14.230,-23.171,-2.367,-7.740,1.248,15.300,31.650,-35.250
0.26,0,-2.278,14.545,-22.744,-2.361,-7.611,1.170,16.650,32.250,-33.900
0.32,0,-2.126,14.530,-22.644,-2.506,-7.625,1.186,17.550,31.950,-35.550
0.36,0,-2.105,14.296,-22.301,-2.377,-7.711,1.127,15.450,32.250,-35.100
0.42,0,-2.182,14.067,-21.635,-2.340,-7.818,1.148,17.550,31.650,-35.250
0.48,0,-2.316,13.817,-21.124,-2.242,-7.781,1.168,15.900,31.800,-35.100
0.53,0,-2.480,13.597,-20.922,-2.305,-7.637,1.117,16.500,30.900,-36.300
0.58,0,-2.643,13.379,-20.799,-2.328,-7.609,1.031,18.000,30.900,-34.500
0.64,0,-2.681,13.157,-20.681,-2.305,-7.672,1.004,17.400,31.800,-37.200
0.69,0,-2.526,12.920,-20.634,-2.297,-7.688,1.092,16.650,30.300,-36.150
0.74,0,-2.350,12.787,-20.405,-2.270,-7.717,1.090,16.800,30.150,-35.550
0.79,0,-2.170,12.781,-20.176,-2.293,-7.695,1.039,18.900,30.600,-35.850
0.84,0,-1.978,12.855,-20.053,-2.443,-7.830,1.057,17.700,30.300,-35.100
0.89,0,-1.743,13.008,-19.919,-2.273,-7.604,1.088,16.800,29.250,-36.750
0.94,0,-1.592,13.251,-19.823,-2.418,-7.660,1.139,15.900,31.500,-35.100
1.01,0,-1.488,13.515,-19.791,-2.436,-7.754,1.111,16.050,31.650,-34.500
1.06,0,-1.505,13.888,-19.627,-2.434,-7.703,1.131,16.950,32.550,-35.400
1.11,0,-1.572,14.273,-19.382,-2.377,-7.693,1.109,15.750,30.450,-35.550
1.16,0,-1.679,14.571,-19.200,-2.187,-7.592,1.119,16.500,31.950,-34.500
1.22,0,-1.827,14.733,-19.087,-2.262,-7.789,1.104,16.950,29.850,-33.900
1.27,0,-1.919,14.802,-19.097,-2.295,-7.838,1.207,16.500,31.950,-35.250
1.32,0,-2.053,14.920,-18.940,-2.256,-7.762,1.145,15.150,31.800,-35.850
1.38,0,-2.186,15.106,-18.675,-2.256,-7.688,1.086,14.550,33.150,-36.750
1.42,0,-2.302,15.247,-18.344,-2.174,-7.682,1.088,15.900,33.000,-35.850
1.48,0,-2.334,15.284,-17.813,-2.070,-7.682,1.053,15.300,30.900,-35.550
1.54,0,-2.261,15.235,-17.557,-2.141,-7.766,1.117,15.900,31.050,-35.400
1.59,0,-2.161,15.171,-17.465,-2.258,-7.830,1.113,16.650,31.500,-35.850
1.65,0,-2.014,15.200,-17.192,-2.156,-7.738,1.062,15.000,33.600,-35.550
1.68,0,-1.824,15.193,-17.079,-2.078,-7.777,1.102,15.450,32.550,-35.850
1.74,0,-1.628,15.134,-17.119,-2.180,-7.809,1.082,15.900,32.550,-36.600
1.80,0,-1.456,15.061,-17.286,-2.201,-7.748,1.098,16.050,31.950,-35.250
1.86,0,-1.303,14.996,-17.480,-2.283,-7.756,1.119,15.900,33.000,-34.650
1.90,0,-1.227,14.999,-17.720,-2.289,-7.695,1.016,15.000,31.950,-36.300
1.96,0,-1.223,15.030,-17.897,-2.334,-7.781,1.061,16.050,32.400,-36.750
2.00,0,-1.213,15.092,-17.923,-2.273,-7.758,1.107,16.200,31.800,-35.400
2.06,0,-1.295,15.157,-17.881,-2.207,-7.814,1.033,14.700,33.450,-35.100
2.10,0,-1.301,15.157,-17.977,-2.299,-7.736,1.049,15.750,30.900,-36.000
2.16,0,-1.384,15.147,-18.038,-2.273,-7.766,1.053,17.250,31.650,-35.550
2.23,0,-1.423,15.131,-18.078,-2.309,-7.715,1.039,15.900,33.000,-34.650
2.26,0,-1.470,15.111,-18.023,-2.230,-7.697,1.027,15.900,32.250,-34.650
2.32,0,-1.518,15.099,-17.975,-2.242,-7.818,1.064,15.150,32.250,-37.650
2.36,0,-1.591,15.107,-17.869,-2.266,-7.721,1.053,15.900,32.250,-35.100
2.42,0,-1.639,15.179,-17.770,-2.238,-7.711,1.084,16.050,31.950,-35.550
2.48,0,-1.723,15.302,-17.632,-2.207,-7.775,1.035,14.550,32.400,-35.550
2.54,0,-1.786,15.439,-17.505,-2.213,-7.777,1.100,16.050,32.400,-36.000
