time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.06,0,2.856,1.060,-4.325,-2.658,-7.822,0.490,16.200,31.050,-30.600
0.06,0,2.555,1.146,-4.265,-2.619,-7.719,0.525,17.550,32.400,-30.900
0.12,0,2.063,1.185,-4.401,-2.527,-7.725,0.441,16.050,30.900,-31.500
0.17,0,1.506,1.238,-4.556,-2.604,-7.736,0.488,17.700,32.250,-31.050
0.22,0,1.011,1.232,-4.476,-2.488,-7.635,0.412,17.700,29.550,-31.350
0.27,0,0.654,1.177,-4.601,-2.617,-7.711,0.473,18.150,29.850,-32.100
0.32,0,0.382,1.108,-4.532,-2.611,-7.691,0.555,18.750,30.450,-31.950
0.37,0,0.181,1.145,-4.215,-2.525,-7.689,0.527,17.250,31.950,-31.950
0.42,0,0.111,1.178,-3.869,-2.434,-7.695,0.555,16.500,32.400,-31.950
0.49,0,-0.010,1.175,-3.648,-2.564,-7.762,0.576,18.000,30.900,-32.250
0.54,0,-0.132,1.148,-3.386,-2.467,-7.932,0.617,18.750,32.400,-30.900
0.58,0,-0.219,1.035,-3.339,-2.271,-7.785,0.637,17.250,30.150,-32.700
0.64,0,-0.361,0.979,-4.057,-2.703,-7.594,0.592,18.750,31.200,-32.250
0.68,0,-0.657,1.058,-4.367,-2.725,-7.678,0.475,17.550,31.200,-31.500
0.75,0,-0.887,0.963,-4.208,-2.477,-7.775,0.574,16.650,30.300,-31.800
0.81,0,-1.294,0.997,-4.304,-2.326,-7.639,0.664,18.300,30.900,-31.200
0.85,0,-1.716,1.208,-4.756,-2.699,-7.668,0.543,17.700,30.600,-32.550
0.91,0,-2.063,1.331,-4.813,-2.646,-7.703,0.660,17.400,30.300,-32.550
0.96,0,-2.248,1.368,-4.817,-2.502,-7.674,0.715,17.250,30.450,-33.000
1.01,0,-2.368,1.444,-4.687,-2.541,-7.678,0.650,18.300,31.200,-32.700
1.07,0,-2.395,1.392,-4.687,-2.555,-7.693,0.674,17.250,30.450,-32.250
1.11,0,-2.429,1.245,-4.816,-2.588,-7.713,0.775,18.750,30.150,-31.950
1.17,0,-2.446,1.061,-4.819,-2.568,-7.670,0.705,16.650,31.500,-32.850
1.22,0,-2.481,0.930,-4.852,-2.758,-7.703,0.736,17.700,32.250,-33.300
1.27,0,-2.591,0.774,-4.632,-2.615,-7.758,0.602,18.150,30.600,-31.050
1.32,0,-2.737,0.641,-4.535,-2.627,-7.598,0.756,17.700,31.800,-32.550
1.38,0,-2.975,0.549,-4.663,-2.711,-7.646,0.688,19.200,29.100,-32.550
1.43,0,-3.150,0.471,-4.338,-2.549,-7.621,0.721,18.150,31.050,-34.350
1.48,0,-3.259,0.357,-4.236,-2.617,-7.607,0.789,19.200,31.050,-32.550
1.52,0,-3.272,0.209,-4.077,-2.617,-7.609,0.729,18.000,31.200,-33.000
1.59,0,-3.259,0.065,-3.968,-2.617,-7.668,0.750,17.550,28.950,-33.000
1.64,0,-3.202,-0.017,-4.012,-2.641,-7.582,0.709,18.750,30.150,-33.000
1.69,0,-3.154,-0.057,-3.910,-2.666,-7.629,0.730,17.400,31.500,-33.900
1.76,0,-3.074,-0.045,-3.655,-2.660,-7.660,0.764,20.250,30.150,-33.450
1.81,0,-2.965,0.048,-3.551,-2.643,-7.754,0.680,18.300,31.200,-33.450
1.84,0,-2.868,0.183,-3.560,-2.832,-7.566,0.797,18.300,30.450,-34.200
1.91,0,-2.759,0.177,-3.172,-2.311,-7.723,0.672,19.650,31.500,-32.850
1.95,0,-2.643,0.136,-3.428,-2.682,-7.740,0.826,17.550,32.400,-34.500
2.01,0,-2.651,0.127,-3.650,-2.789,-7.682,0.646,18.150,31.050,-32.550
2.06,0,-2.686,0.123,-3.532,-2.557,-7.734,0.648,19.500,30.150,-31.950
2.11,0,-2.735,0.129,-3.744,-2.734,-7.607,0.736,18.150,31.050,-33.300
