time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.13,1,0.758,0.061,-1.711,2.299,7.719,0.539,-7.650,-28.650,-45.300
0.22,1,0.713,0.097,-1.669,2.174,7.598,0.547,-7.800,-27.750,-43.650
0.32,1,0.614,-0.014,-1.692,2.186,7.719,0.500,-6.300,-27.300,-43.950
0.44,1,0.580,-0.317,-1.875,2.076,7.730,0.477,-6.300,-27.300,-44.700
0.54,1,0.555,-0.318,-1.925,2.123,7.662,0.545,-7.650,-26.400,-46.050
0.65,1,0.669,-0.174,-1.824,2.051,7.779,0.369,-6.150,-26.400,-44.850
0.75,1,0.891,0.284,-1.356,2.162,7.656,0.656,-6.150,-26.700,-45.300
0.85,1,0.900,0.309,-1.324,2.164,7.713,0.502,-6.900,-26.700,-45.600
0.96,1,0.865,0.151,-1.518,2.104,7.615,0.469,-6.750,-27.750,-44.400
1.07,1,0.911,0.099,-1.638,2.160,7.760,0.525,-6.750,-27.300,-42.450
1.15,1,0.907,0.045,-1.750,2.096,7.621,0.592,-7.350,-27.900,-45.300
1.28,1,0.806,0.077,-1.901,2.152,7.701,0.508,-6.900,-27.150,-43.050
1.36,1,0.762,0.038,-2.023,2.168,7.609,0.492,-7.350,-28.350,-45.300
1.46,1,0.844,0.055,-1.987,2.125,7.695,0.611,-6.600,-27.150,-44.550
1.58,1,0.878,0.030,-1.989,2.168,7.779,0.590,-6.150,-28.350,-43.500
1.68,1,0.779,0.026,-1.933,2.086,7.701,0.607,-7.350,-27.900,-44.250
1.79,1,0.566,-0.006,-1.976,2.217,7.754,0.508,-6.150,-27.150,-46.350
1.89,1,0.377,-0.100,-1.925,2.166,7.693,0.629,-6.150,-26.700,-44.850
1.99,1,0.154,-0.149,-1.844,2.166,7.654,0.607,-7.350,-26.400,-44.250
2.09,1,0.000,-0.145,-1.700,2.123,7.566,0.523,-6.150,-25.500,-46.050
2.20,1,-0.008,-0.051,-1.600,2.229,7.637,0.551,-8.400,-27.900,-44.850
2.31,1,0.061,-0.127,-1.522,2.113,7.637,0.609,-6.750,-28.050,-46.650
2.42,1,0.119,-0.176,-1.499,2.148,7.670,0.662,-8.100,-26.700,-46.050
2.52,1,0.162,-0.154,-1.473,2.162,7.652,0.637,-6.300,-27.750,-45.150
2.62,1,0.203,-0.113,-1.490,2.156,7.684,0.611,-7.350,-26.700,-46.050
2.71,1,0.236,-0.073,-1.438,2.158,7.625,0.613,-6.150,-28.350,-46.050
2.82,1,0.252,-0.006,-1.390,2.178,7.598,0.660,-6.300,-27.000,-44.700
2.95,1,0.230,-0.007,-1.413,2.143,7.639,0.533,-6.750,-27.300,-45.450
3.05,1,0.225,0.024,-1.231,2.105,7.553,0.641,-6.600,-26.700,-44.850
3.15,1,0.202,0.106,-0.847,2.057,7.648,0.639,-5.250,-26.550,-44.400
3.25,1,0.106,0.055,-0.833,2.141,7.682,0.635,-6.150,-27.450,-45.300
3.35,1,0.027,0.017,-0.917,2.299,7.764,0.520,-7.050,-27.300,-44.400
3.45,1,0.095,-0.167,-0.987,2.252,7.656,0.512,-7.050,-26.550,-45.900
3.56,1,0.213,-0.402,-1.018,2.068,7.645,0.686,-6.600,-27.150,-46.050
3.66,1,0.081,-0.231,-0.943,1.928,7.799,0.705,-7.500,-26.100,-45.900
3.76,1,-0.829,-0.221,-0.517,2.043,7.914,1.176,-7.050,-26.550,-45.450
3.88,1,-2.068,0.099,-1.476,2.074,7.672,1.121,-6.750,-26.550,-46.200
3.98,1,-3.594,0.228,-2.606,2.279,7.854,1.482,-6.600,-27.150,-47.550
4.08,1,-5.812,0.499,-2.991,2.018,7.807,1.941,-6.900,-23.550,-48.300
4.19,1,-9.016,0.779,-4.108,1.973,7.766,2.117,-6.600,-23.550,-50.100
4.28,1,-12.670,1.135,-4.569,1.902,7.691,2.533,-7.050,-22.650,-52.500
4.39,1,-16.807,2.337,-5.153,1.848,7.566,2.961,-4.650,-19.650,-56.700
4.51,1,-21.373,3.310,-6.447,1.955,7.418,3.949,-3.150,-18.450,-60.150
4.61,1,-26.458,4.463,-6.655,1.602,7.098,4.199,-3.000,-17.550,-64.350
4.71,1,-31.846,5.602,-7.432,1.457,6.619,4.701,-1.500,-12.900,-66.150
4.82,1,-37.268,5.079,-9.240,1.270,6.273,5.037,-0.450,-10.350,-68.550
4.93,1,-42.398,4.559,-10.484,1.014,5.543,5.479,-1.500,-6.900,-71.100
5.03,1,-47.237,4.227,-11.613,1.029,5.168,6.104,0.000,-1.500,-72.450
5.13,1,-51.794,4.164,-12.630,0.965,4.707,6.701,1.050,1.950,-74.400
5.25,1,-56.403,3.460,-14.150,1.045,4.051,6.838,1.650,2.850,-74.100
5.35,1,-60.922,2.629,-15.377,1.201,3.600,7.242,0.300,7.350,-75.450
5.45,1,-65.348,1.730,-16.154,1.139,2.865,7.402,0.450,12.600,-76.350
5.55,1,-69.529,0.840,-16.536,1.061,2.258,7.365,-0.300,15.600,-76.950
