time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.05,0,-0.844,1.589,-2.587,-2.434,-7.762,0.881,17.400,31.500,-35.850
0.06,0,-0.911,1.616,-2.644,-2.492,-7.658,0.869,17.250,32.850,-34.500
0.12,0,-0.986,1.669,-2.571,-2.352,-7.721,0.854,16.050,31.200,-33.450
0.16,0,-1.079,1.696,-2.604,-2.398,-7.736,0.932,16.650,31.500,-35.850
0.21,0,-1.138,1.692,-2.652,-2.422,-7.719,0.848,17.250,30.450,-34.500
0.26,0,-1.189,1.658,-2.668,-2.402,-7.668,0.898,18.000,31.950,-34.500
0.31,0,-1.223,1.598,-2.666,-2.428,-7.705,0.875,15.450,31.500,-34.650
0.37,0,-1.233,1.543,-2.650,-2.396,-7.775,0.900,16.650,31.800,-34.350
0.42,0,-1.292,1.484,-2.662,-2.408,-7.688,0.895,18.450,31.500,-34.650
0.47,0,-1.363,1.427,-2.729,-2.441,-7.705,0.912,17.400,31.800,-35.400
0.52,0,-1.460,1.374,-2.814,-2.432,-7.721,0.857,16.200,31.500,-35.400
0.59,0,-1.555,1.352,-2.893,-2.428,-7.660,0.855,17.400,30.600,-35.100
0.63,0,-1.686,1.374,-2.965,-2.461,-7.719,0.922,16.500,30.450,-34.950
0.68,0,-1.735,1.417,-2.945,-2.391,-7.680,0.910,16.500,30.150,-35.550
0.74,0,-1.819,1.493,-2.958,-2.395,-7.721,0.932,17.550,30.900,-34.200
0.79,0,-1.836,1.502,-3.097,-2.484,-7.686,0.900,16.050,31.950,-34.950
0.84,0,-1.868,1.527,-3.103,-2.418,-7.719,0.910,15.300,30.900,-35.250
0.91,0,-1.851,1.560,-3.083,-2.428,-7.668,0.902,17.550,30.900,-34.950
0.94,0,-1.817,1.562,-3.024,-2.412,-7.697,0.908,17.250,31.650,-34.200
1.01,0,-1.768,1.544,-2.936,-2.412,-7.717,0.920,17.550,31.650,-35.550
1.05,0,-1.717,1.534,-2.799,-2.396,-7.736,0.891,17.550,30.900,-34.500
1.11,0,-1.647,1.503,-2.795,-2.387,-7.721,0.947,16.950,31.500,-35.100
1.15,0,-1.582,1.464,-2.750,-2.354,-7.701,0.904,16.500,32.850,-36.300
1.21,0,-1.533,1.441,-2.771,-2.406,-7.795,0.908,17.250,31.950,-35.550
1.26,0,-1.494,1.440,-2.830,-2.414,-7.686,0.924,17.700,30.300,-35.850
1.31,0,-1.493,1.497,-2.792,-2.354,-7.727,0.844,18.000,31.200,-35.550
1.37,0,-1.515,1.530,-2.963,-2.387,-7.730,0.918,17.550,30.450,-35.250
1.42,0,-1.582,1.606,-3.147,-2.492,-7.703,0.900,16.950,31.050,-34.650
1.47,0,-1.627,1.664,-3.272,-2.439,-7.693,0.914,15.450,31.500,-32.850
1.53,0,-1.687,1.715,-3.317,-2.365,-7.680,0.920,16.800,31.950,-35.250
1.58,0,-1.763,1.710,-3.428,-2.398,-7.711,0.887,17.700,31.500,-35.400
1.62,0,-1.826,1.656,-3.558,-2.477,-7.732,0.938,16.800,30.900,-34.500
