time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.12,1,-0.261,0.587,-0.603,2.193,7.561,0.637,-7.800,-26.100,-45.900
0.22,1,-0.419,0.721,-0.713,2.252,7.578,0.588,-8.550,-27.000,-46.200
0.33,1,-0.453,0.958,-0.895,2.311,7.615,0.584,-9.750,-26.100,-45.150
0.43,1,-0.412,1.224,-1.083,2.350,7.566,0.568,-8.100,-26.400,-46.050
0.52,1,-0.359,1.365,-1.235,2.355,7.637,0.566,-7.500,-25.050,-46.950
0.64,1,-0.250,1.308,-1.354,2.279,7.600,0.682,-8.400,-26.400,-47.550
0.74,1,-0.195,1.180,-1.615,2.295,7.631,0.633,-7.050,-26.550,-44.700
0.84,1,-0.132,1.080,-1.862,2.227,7.596,0.607,-6.750,-27.750,-44.700
0.94,1,-0.079,1.147,-1.992,2.299,7.645,0.596,-8.400,-25.950,-43.800
1.05,1,-0.063,1.214,-2.047,2.277,7.643,0.609,-7.800,-27.750,-46.200
1.15,1,-0.002,1.286,-1.975,2.408,7.609,0.668,-8.550,-26.550,-44.700
1.25,1,0.035,1.472,-1.779,2.211,7.643,0.584,-7.800,-27.000,-43.950
1.36,1,0.079,1.466,-1.699,2.229,7.627,0.629,-6.750,-25.800,-45.150
1.47,1,0.119,1.545,-1.631,2.240,7.711,0.566,-8.100,-26.700,-46.050
1.56,1,0.130,1.570,-1.539,2.211,7.654,0.543,-7.500,-27.750,-44.700
1.67,1,0.108,1.570,-1.378,2.189,7.611,0.561,-8.400,-27.450,-45.300
1.79,1,0.102,1.566,-1.212,2.205,7.609,0.551,-7.650,-27.150,-45.300
1.88,1,0.125,1.530,-1.067,2.174,7.623,0.564,-7.500,-26.100,-45.150
1.98,1,0.167,1.540,-1.033,2.178,7.627,0.410,-6.600,-26.400,-46.800
2.09,1,0.466,1.598,-0.903,2.100,7.592,0.330,-7.650,-26.700,-44.550
2.20,1,1.050,1.881,-0.882,2.225,7.645,0.453,-7.800,-27.000,-43.950
2.30,1,1.657,1.998,-0.912,2.223,7.631,0.518,-7.800,-27.300,-43.650
2.40,1,2.045,2.061,-0.916,2.256,7.727,0.486,-6.150,-27.900,-44.250
2.51,1,2.116,2.059,-0.801,2.156,7.707,0.406,-6.300,-28.950,-41.700
2.61,1,1.992,2.134,-0.726,2.199,7.701,0.252,-6.750,-28.050,-43.200
2.71,1,1.893,2.026,-0.799,2.219,7.748,0.264,-7.500,-27.300,-43.950
2.82,1,1.826,1.871,-0.816,2.121,7.645,0.377,-6.750,-27.300,-44.700
2.93,1,1.786,1.779,-0.855,2.203,7.707,0.387,-7.350,-27.900,-43.500
