time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.05,0,-0.340,-0.196,-0.259,-2.539,-7.607,0.908,18.300,30.150,-33.750
0.06,0,-0.410,-0.133,-0.170,-2.471,-7.654,0.908,17.550,31.200,-34.200
0.11,0,-0.425,-0.064,-0.164,-2.471,-7.703,0.949,16.500,31.200,-33.750
0.15,0,-0.426,0.026,-0.090,-2.525,-7.633,0.982,18.300,31.200,-33.750
0.21,0,-0.378,0.125,-0.026,-2.496,-7.641,0.926,18.150,30.300,-35.400
0.27,0,-0.303,0.207,0.081,-2.533,-7.660,1.037,16.800,31.650,-34.500
0.31,0,-0.164,0.288,0.248,-2.432,-7.645,0.975,18.300,30.150,-34.500
0.37,0,-0.094,0.362,0.290,-2.504,-7.672,0.953,17.400,31.500,-34.650
0.43,0,-0.053,0.411,0.371,-2.414,-7.602,0.953,17.250,30.150,-33.750
0.47,0,-0.024,0.493,0.387,-2.457,-7.689,0.943,17.550,31.650,-33.750
0.53,0,-0.013,0.579,0.314,-2.402,-7.707,0.986,16.950,30.600,-34.350
0.57,0,0.011,0.652,0.251,-2.422,-7.711,0.951,18.000,31.200,-36.300
0.63,0,0.037,0.741,0.181,-2.469,-7.701,0.922,18.300,31.650,-34.950
0.69,0,0.070,0.834,0.141,-2.424,-7.660,0.975,17.250,31.650,-34.200
0.75,0,0.108,0.915,0.126,-2.469,-7.697,0.988,16.200,31.500,-34.350
0.79,0,0.130,1.009,0.140,-2.443,-7.781,0.889,16.800,30.450,-33.750
0.84,0,0.132,1.041,0.124,-2.426,-7.672,1.027,17.250,30.900,-33.750
0.89,0,0.101,1.056,0.222,-2.357,-7.648,0.969,16.800,31.650,-34.950
0.95,0,0.047,1.019,0.218,-2.467,-7.773,0.986,16.200,31.800,-33.600
1.01,0,0.003,0.941,0.297,-2.418,-7.652,0.969,16.050,30.900,-36.300
1.06,0,-0.024,0.926,0.367,-2.469,-7.672,0.953,17.550,30.150,-34.950
1.11,0,-0.030,0.870,0.392,-2.352,-7.676,0.922,17.550,31.200,-35.250
1.16,0,-0.040,0.859,0.448,-2.451,-7.691,1.018,16.800,30.450,-34.200
1.21,0,-0.039,0.866,0.516,-2.424,-7.709,1.000,16.050,31.950,-34.200
1.28,0,-0.006,0.867,0.569,-2.439,-7.686,0.936,17.250,31.650,-34.500
1.32,0,-0.009,0.883,0.580,-2.369,-7.674,1.004,18.000,31.200,-35.250
1.37,0,-0.036,0.857,0.543,-2.473,-7.773,1.000,15.450,32.250,-33.900
1.43,0,-0.076,0.814,0.510,-2.465,-7.633,1.049,17.550,30.900,-34.950
1.47,0,-0.377,0.903,0.592,-2.338,-7.699,1.074,17.400,31.050,-35.400
1.52,0,-0.771,0.895,0.324,-2.457,-7.746,1.123,16.500,30.900,-36.000
1.59,0,-1.260,0.811,0.017,-2.432,-7.723,1.115,18.750,30.900,-34.950
1.64,0,-1.881,0.771,-0.353,-2.441,-7.695,1.131,16.050,31.200,-35.250
1.69,0,-2.549,0.788,-0.865,-2.326,-7.689,1.195,16.950,30.600,-34.650
1.75,0,-3.284,0.716,-1.758,-2.459,-7.650,1.215,17.550,31.650,-36.300
1.78,0,-4.173,0.519,-2.753,-2.553,-7.727,1.299,16.800,32.850,-36.000
1.84,0,-5.398,0.229,-3.893,-2.551,-7.652,1.451,17.250,30.450,-36.300
1.91,0,-7.002,-0.211,-5.423,-2.588,-7.582,1.521,19.050,30.900,-36.300
1.96,0,-8.875,-0.920,-7.238,-2.750,-7.682,1.693,18.750,28.950,-36.750
2.01,0,-10.765,-1.726,-9.163,-2.750,-7.430,1.818,18.750,29.700,-36.750
2.06,0,-12.769,-2.485,-10.740,-2.809,-7.406,1.766,19.950,29.100,-37.650
2.11,0,-14.545,-3.240,-12.060,-2.752,-7.387,1.842,19.950,27.900,-38.700
2.16,0,-16.207,-4.061,-13.543,-2.854,-7.305,2.119,19.500,27.000,-37.800
2.22,0,-18.030,-4.887,-15.136,-2.912,-7.137,2.270,20.250,27.450,-38.550
2.28,0,-19.939,-5.810,-16.790,-3.160,-7.199,2.367,20.400,26.100,-39.150
2.32,0,-21.754,-6.804,-18.054,-3.133,-7.209,2.514,20.550,26.550,-38.250
2.37,0,-23.439,-7.874,-19.343,-3.152,-6.980,2.559,21.900,24.900,-39.150
2.43,0,-24.940,-8.881,-20.274,-3.203,-6.896,2.639,22.050,24.300,-39.300
2.47,0,-26.236,-9.907,-21.159,-3.203,-6.875,2.760,22.050,23.100,-41.550
2.54,0,-27.591,-11.075,-22.244,-3.406,-6.854,2.850,23.550,22.800,-40.350
2.59,0,-29.003,-12.356,-23.639,-3.576,-6.742,3.090,23.550,22.350,-40.050
2.64,0,-30.622,-13.649,-24.494,-3.768,-6.650,3.158,22.800,23.100,-40.800
2.69,0,-32.448,-14.872,-24.587,-3.680,-6.547,3.291,24.300,21.150,-41.100
2.74,0,-34.349,-16.060,-24.414,-3.703,-6.436,3.254,24.450,21.000,-42.000
2.79,0,-36.042,-17.268,-24.274,-3.807,-6.332,3.312,24.300,19.200,-43.050
2.84,0,-37.471,-18.378,-24.118,-3.822,-6.143,3.402,25.500,18.150,-42.600
2.91,0,-38.624,-19.431,-23.720,-3.850,-6.125,3.320,25.950,19.050,-43.200
2.96,0,-39.353,-20.363,-23.327,-3.904,-6.012,3.437,27.450,17.100,-42.000
3.01,0,-39.714,-21.131,-23.018,-4.096,-5.971,3.574,27.450,16.800,-43.200
3.06,0,-39.820,-21.753,-22.730,-4.057,-5.865,3.572,25.800,16.200,-42.300
3.11,0,-39.945,-21.980,-22.046,-4.080,-5.809,3.570,26.250,16.500,-41.850
3.16,0,-39.892,-22.140,-21.322,-4.113,-5.893,3.582,27.900,15.600,-42.000
3.21,0,-39.713,-22.257,-20.740,-4.264,-5.855,3.652,27.450,15.900,-42.000
3.27,0,-39.499,-22.055,-19.960,-4.043,-5.857,3.646,26.550,16.950,-43.350
3.33,0,-39.190,-22.012,-19.514,-4.234,-5.846,3.703,27.150,16.800,-43.200
3.37,0,-38.887,-21.981,-19.102,-4.154,-5.828,3.727,28.050,15.450,-45.150
3.43,0,-38.677,-21.908,-18.606,-4.334,-5.861,3.666,26.550,16.200,-41.550
3.47,0,-38.413,-21.821,-18.213,-4.279,-5.791,3.691,26.700,15.600,-43.200
3.53,0,-38.293,-21.587,-17.512,-4.236,-5.830,3.656,27.750,15.750,-42.300
3.59,0,-37.972,-21.618,-17.086,-4.211,-5.848,3.687,27.900,15.900,-42.450
3.64,0,-37.602,-21.713,-16.717,-4.273,-5.814,3.627,27.750,15.450,-43.050
3.69,0,-37.147,-21.581,-16.217,-4.262,-5.895,3.584,27.000,14.250,-41.850
3.74,0,-36.582,-21.413,-15.767,-4.318,-5.813,3.664,27.900,13.200,-43.500
