time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.12,1,-0.174,0.519,-0.394,1.961,7.727,0.871,-7.500,-27.750,-42.450
0.21,1,-0.396,0.552,-0.398,2.031,7.756,0.689,-7.350,-27.900,-44.250
0.31,1,-0.711,0.502,-0.451,1.992,7.650,0.678,-9.000,-26.550,-42.150
0.43,1,-1.009,0.469,-0.548,1.902,7.555,0.508,-7.350,-27.150,-43.050
0.53,1,-0.966,0.392,-0.751,2.008,7.645,0.439,-9.000,-27.300,-43.950
0.64,1,-0.627,0.268,-0.914,1.953,7.734,0.742,-8.550,-27.750,-42.900
0.74,1,-0.416,0.279,-0.996,1.898,7.719,0.963,-8.850,-27.900,-42.300
0.84,1,-0.578,0.465,-0.906,1.980,7.660,0.865,-8.100,-26.400,-42.300
0.95,1,-0.874,0.786,-0.766,2.148,7.648,0.584,-5.700,-26.400,-42.300
1.05,1,-0.919,0.682,-0.848,2.068,7.648,0.549,-9.300,-27.750,-43.950
1.14,1,-0.736,0.247,-0.907,1.893,7.664,0.684,-7.050,-27.300,-43.200
1.27,1,-0.506,-0.044,-0.960,1.955,7.668,0.826,-9.150,-27.900,-43.500
1.37,1,-0.485,0.050,-0.812,1.982,7.723,0.811,-9.150,-28.350,-43.800
1.45,1,-0.534,0.252,-0.817,2.043,7.873,0.652,-7.650,-25.950,-43.800
1.56,1,0.073,0.688,-1.375,2.000,7.545,0.195,-8.850,-27.150,-41.550
1.69,1,0.191,0.884,-1.087,1.844,7.637,0.508,-7.500,-27.300,-40.650
1.77,1,-0.031,0.868,-0.800,1.914,7.760,0.803,-7.800,-27.300,-43.650
1.87,1,-0.109,0.847,-0.923,1.959,7.797,0.609,-8.100,-28.350,-42.300
1.99,1,-0.346,0.843,-0.863,1.965,7.705,0.664,-7.800,-26.550,-42.900
2.09,1,-0.453,0.701,-0.978,1.922,7.656,0.586,-8.250,-26.100,-42.900
2.19,1,-0.468,0.535,-1.006,1.998,7.734,0.584,-7.650,-27.450,-43.800
2.29,1,-0.383,0.475,-0.907,1.996,7.770,0.645,-8.250,-26.550,-42.150
2.41,1,-0.351,0.549,-0.717,2.027,7.836,0.682,-8.850,-27.150,-43.800
2.52,1,-0.502,0.366,-0.850,1.854,7.742,0.625,-9.150,-26.400,-43.800
2.61,1,-0.560,0.507,-0.840,2.074,7.645,0.643,-7.500,-27.000,-41.700
2.71,1,-0.628,0.530,-0.729,1.992,7.689,0.572,-7.500,-26.550,-42.450
2.82,1,-0.586,0.469,-0.679,2.064,7.695,0.678,-8.100,-27.150,-43.800
2.92,1,-0.570,0.290,-0.768,2.029,7.635,0.672,-8.850,-26.400,-43.050
3.02,1,-0.632,0.154,-0.784,2.014,7.686,0.723,-8.100,-26.400,-42.750
3.13,1,-0.707,0.153,-0.716,2.100,7.674,0.721,-8.100,-26.400,-44.850
3.24,1,-0.776,0.029,-0.685,2.023,7.676,0.680,-9.000,-27.000,-42.900
3.35,1,-0.727,-0.031,-0.657,1.996,7.658,0.668,-8.400,-26.700,-43.500
3.44,1,-0.611,0.008,-0.646,2.082,7.697,0.592,-8.850,-25.500,-44.550
3.54,1,-0.400,-0.038,-0.578,2.062,7.756,0.738,-9.000,-26.100,-43.650
3.66,1,-0.297,-0.002,-0.549,2.029,7.641,0.760,-7.650,-27.450,-42.300
3.76,1,-0.327,0.102,-0.485,2.084,7.641,0.637,-8.850,-25.950,-43.500
3.86,1,-0.373,0.137,-0.449,2.107,7.703,0.621,-8.250,-27.750,-42.900
3.97,1,-0.397,0.118,-0.343,2.004,7.648,0.703,-7.050,-28.500,-42.150
4.07,1,-0.509,0.067,-0.263,2.117,7.721,0.611,-9.600,-27.900,-43.050
4.17,1,-0.549,-0.005,-0.254,2.018,7.703,0.629,-8.850,-27.450,-43.500
4.29,1,-0.526,0.076,-0.268,1.992,7.689,0.631,-8.850,-27.150,-43.500
4.39,1,-0.523,0.221,-0.279,2.154,7.707,0.654,-7.800,-26.550,-43.950
4.49,1,-0.554,0.262,-0.255,2.158,7.785,0.695,-9.000,-26.550,-44.400
4.59,1,-0.585,0.099,-0.322,1.953,7.594,0.643,-8.400,-27.150,-42.750
4.69,1,-0.555,0.187,-0.312,2.010,7.656,0.693,-7.350,-27.150,-43.500
4.81,1,-0.556,-0.131,-0.789,2.111,7.523,0.770,-8.550,-26.550,-43.650
4.91,1,-0.658,-0.427,-0.736,2.184,7.648,0.730,-7.650,-26.400,-44.250
5.01,1,-0.570,-0.475,0.010,1.865,8.131,0.492,-8.550,-27.750,-42.900
5.13,1,-0.171,0.128,1.336,1.807,7.508,0.627,-7.650,-25.950,-44.550
5.23,1,-0.038,0.918,2.019,2.146,7.912,0.441,-7.350,-28.650,-43.500
5.33,1,0.007,0.141,1.702,1.967,7.551,0.623,-7.350,-27.150,-43.800
5.43,1,0.062,-0.327,1.033,2.000,7.828,0.557,-8.400,-27.450,-43.050
5.54,1,0.249,-0.477,0.460,2.078,7.727,0.514,-8.400,-25.950,-42.300
5.65,1,0.482,-0.148,0.551,2.146,7.727,0.676,-8.550,-27.000,-43.200
5.75,1,0.539,-0.123,0.418,2.086,7.723,0.672,-8.100,-27.150,-43.500
5.86,1,0.396,0.058,0.223,2.049,7.600,0.529,-6.900,-28.650,-42.750
5.96,1,0.350,0.175,-0.252,1.961,7.738,0.605,-7.500,-28.050,-42.900
