time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.14,0,-0.384,0.398,0.518,-1.639,-7.945,1.094,13.800,34.800,-35.250
0.23,0,-0.504,0.356,0.575,-1.605,-7.797,0.996,12.900,33.450,-37.200
0.32,0,-0.400,0.240,0.539,-1.723,-7.865,1.137,12.150,33.450,-36.150
0.42,0,-0.032,0.223,0.618,-1.631,-7.891,1.133,13.050,33.900,-38.250
0.54,0,0.257,0.239,0.591,-1.699,-7.887,1.094,12.450,34.200,-35.850
0.64,0,0.343,0.299,0.606,-1.602,-7.957,1.023,13.200,34.200,-35.400
0.75,0,0.305,0.300,0.428,-1.713,-7.996,0.990,13.050,32.400,-34.200
0.85,0,0.389,0.320,0.502,-1.490,-7.877,0.918,11.550,33.900,-36.750
0.95,0,0.481,0.292,0.329,-1.738,-7.936,1.025,14.250,33.150,-36.000
1.05,0,0.568,0.435,0.388,-1.643,-7.908,0.984,13.650,34.200,-35.100
1.17,0,0.623,0.541,0.374,-1.605,-7.920,0.992,13.200,35.250,-36.150
1.27,0,0.594,0.500,0.226,-1.660,-7.908,1.002,12.900,33.000,-35.400
1.37,0,0.514,0.478,0.326,-1.619,-7.902,0.938,12.900,34.500,-35.850
1.48,0,0.441,0.478,0.391,-1.672,-7.871,0.998,13.800,32.850,-36.000
1.59,0,0.371,0.456,0.402,-1.637,-7.865,1.031,13.650,33.450,-35.100
1.69,0,0.299,0.424,0.315,-1.627,-7.916,1.096,12.750,35.550,-36.000
1.80,0,0.183,0.436,0.126,-1.695,-7.869,1.037,13.800,34.350,-35.550
1.90,0,0.054,0.474,-0.046,-1.705,-7.984,1.061,13.950,34.950,-35.850
2.01,0,0.079,1.133,-0.298,-1.920,-7.699,1.281,13.950,33.450,-36.150
2.11,0,0.482,1.588,0.199,-1.359,-8.109,0.943,12.000,35.100,-34.950
2.23,0,0.264,1.727,0.011,-1.355,-7.785,0.979,14.550,33.900,-33.750
2.33,0,0.031,1.406,-0.028,-1.484,-7.971,1.137,12.300,35.850,-36.000
2.43,0,-0.065,1.244,-0.106,-1.697,-7.787,1.125,13.800,33.600,-34.950
2.54,0,0.041,1.378,0.191,-1.492,-8.043,1.047,12.300,34.350,-34.500
2.64,0,0.057,1.526,0.466,-1.334,-7.885,1.021,13.200,35.700,-36.900
2.75,0,-0.052,1.090,0.491,-1.555,-7.879,1.096,11.700,34.950,-35.400
2.85,0,-0.090,-0.559,-0.044,-2.061,-7.982,1.055,15.150,33.750,-35.850
2.95,0,-0.061,-0.577,-0.018,-1.891,-7.748,0.867,14.250,34.800,-36.000
3.07,0,0.138,-0.314,0.258,-1.895,-8.074,1.252,13.800,33.900,-34.500
3.17,0,-0.205,0.214,0.821,-1.611,-7.854,1.059,13.650,32.550,-35.850
3.27,0,-0.686,0.544,0.855,-1.613,-7.840,1.129,12.150,32.550,-35.400
3.38,0,-0.921,0.500,0.552,-1.520,-7.844,1.195,13.050,32.850,-37.500
3.48,0,-0.839,0.185,0.086,-1.824,-7.801,1.199,14.550,34.350,-36.300
3.60,0,-0.680,0.032,0.063,-1.879,-7.926,1.189,13.650,33.450,-36.900
3.70,0,-0.573,0.081,0.201,-1.715,-7.898,1.156,13.650,33.450,-36.150
3.80,0,-0.653,0.102,0.189,-1.717,-7.912,1.182,13.500,33.600,-37.050
3.90,0,-1.085,0.051,0.143,-1.791,-7.904,1.176,12.450,33.450,-35.850
4.01,0,-1.680,0.012,0.199,-1.777,-7.924,1.187,14.400,34.500,-36.600
4.13,0,-2.358,0.095,0.458,-1.812,-8.156,1.418,13.050,34.800,-38.550
4.23,0,-3.478,0.365,0.712,-1.820,-7.814,1.426,14.250,34.350,-38.250
4.33,0,-5.179,0.608,0.835,-1.855,-7.668,1.750,13.650,32.250,-39.450
4.43,0,-6.958,1.085,1.154,-1.691,-7.896,1.982,14.700,32.550,-41.700
4.53,0,-8.391,1.789,1.229,-1.748,-7.799,2.275,12.900,32.550,-43.200
4.64,0,-10.322,2.644,1.230,-1.570,-7.543,2.402,12.150,32.250,-45.300
4.76,0,-13.067,3.141,0.904,-1.457,-7.611,2.869,11.550,31.200,-46.350
4.86,0,-16.103,3.503,0.558,-1.830,-7.434,3.322,12.750,28.950,-48.450
4.96,0,-19.740,4.280,0.507,-1.566,-6.996,3.639,10.650,27.900,-50.550
5.06,0,-23.582,5.160,0.625,-1.430,-6.680,3.928,10.500,25.050,-54.450
5.17,0,-27.154,5.464,1.007,-1.209,-6.521,4.504,10.200,23.700,-56.400
5.29,0,-30.334,5.847,1.320,-1.152,-6.352,4.883,9.900,24.150,-58.950
5.39,0,-33.180,6.497,1.557,-1.127,-5.914,5.285,9.000,19.200,-59.550
5.49,0,-36.092,6.847,1.719,-0.625,-5.553,5.344,9.450,17.850,-61.200
5.59,0,-39.011,5.945,1.141,-1.627,-5.537,6.066,8.700,14.400,-64.200
5.70,0,-41.968,5.732,0.883,-1.213,-5.094,6.096,7.500,11.850,-65.100
5.80,0,-44.515,5.570,0.420,-1.246,-4.836,6.209,9.900,10.500,-66.300
5.93,0,-46.732,5.317,-0.012,-1.154,-4.457,6.338,9.300,8.850,-67.950
6.02,0,-48.502,5.128,-0.289,-1.252,-4.318,6.668,9.300,8.100,-67.200
