time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.06,0,-0.542,0.264,-1.274,-1.893,-7.818,1.240,12.750,34.350,-39.000
0.16,0,-0.477,0.312,-1.233,-1.855,-7.781,1.242,14.250,32.850,-38.250
0.25,0,-0.392,0.342,-1.171,-1.801,-7.789,1.213,13.950,33.750,-38.700
0.37,0,-0.266,0.342,-1.118,-1.771,-7.791,1.203,13.500,33.900,-37.800
0.48,0,-0.100,0.308,-1.170,-1.846,-7.875,1.160,12.750,35.850,-38.250
0.58,0,0.097,0.333,-1.213,-1.891,-7.902,1.121,13.650,34.200,-38.700
0.69,0,0.247,0.387,-1.225,-1.852,-7.861,1.139,14.550,33.600,-38.550
0.78,0,0.305,0.458,-1.271,-1.779,-7.824,1.094,12.150,34.500,-37.200
0.88,0,0.323,0.510,-1.353,-1.838,-7.891,1.080,14.250,33.600,-38.550
1.01,0,0.341,0.530,-1.322,-1.764,-7.871,1.016,13.650,33.750,-37.650
1.11,0,0.376,0.510,-1.377,-1.801,-7.893,1.070,12.450,34.500,-36.600
1.22,0,0.416,0.491,-1.404,-1.818,-7.854,1.072,13.650,33.450,-37.950
1.32,0,0.435,0.506,-1.366,-1.762,-7.908,1.033,13.050,34.800,-37.800
1.42,0,0.415,0.501,-1.435,-1.844,-7.875,1.086,12.150,33.000,-38.400
1.52,0,0.422,0.531,-1.480,-1.799,-7.908,1.033,13.950,32.550,-37.950
1.64,0,0.405,0.616,-1.452,-1.773,-7.830,1.068,13.650,34.950,-36.900
1.74,0,0.348,0.680,-1.506,-1.848,-7.918,1.080,12.750,34.350,-36.750
1.84,0,0.192,0.800,-1.545,-1.770,-7.875,1.160,13.950,35.250,-37.200
1.95,0,-0.083,0.956,-1.567,-1.760,-7.914,1.182,13.500,33.600,-38.250
2.05,0,-0.458,1.145,-1.678,-1.793,-7.889,1.125,13.200,33.450,-39.450
2.17,0,-0.882,1.296,-1.761,-1.697,-7.928,1.275,12.900,33.750,-39.150
2.27,0,-1.360,1.442,-1.872,-1.744,-8.004,1.262,12.750,34.350,-38.550
2.37,0,-1.853,1.631,-1.968,-1.748,-7.938,1.377,12.750,33.600,-38.550
2.47,0,-2.475,1.977,-2.049,-1.619,-7.900,1.488,12.900,33.750,-39.150
2.58,0,-3.224,2.483,-2.146,-1.729,-7.904,1.541,13.200,35.250,-40.200
2.68,0,-3.937,3.157,-1.713,-1.629,-7.805,1.734,12.000,32.400,-42.600
2.81,0,-4.762,3.915,-0.798,-1.455,-7.744,1.709,11.550,32.850,-42.300
2.91,0,-5.898,4.814,-0.019,-1.441,-7.877,2.051,8.700,32.550,-44.250
3.01,0,-6.890,6.209,1.047,-1.025,-7.775,2.172,9.150,33.000,-44.700
3.11,0,-8.305,7.325,1.715,-0.781,-7.711,2.400,7.500,33.600,-45.900
3.21,0,-10.195,8.377,1.676,-0.949,-7.594,2.535,4.950,32.550,-48.300
3.32,0,-12.080,8.823,1.349,-1.078,-7.332,2.383,6.150,33.750,-49.350
3.43,0,-13.723,9.114,1.361,-0.510,-7.518,3.031,5.250,30.900,-50.700
3.55,0,-15.657,9.280,0.818,-0.678,-7.436,3.371,6.000,30.900,-53.250
3.64,0,-17.317,8.880,0.070,-0.975,-7.387,3.604,5.550,30.150,-53.700
3.74,0,-19.280,8.493,-0.897,-0.744,-7.264,3.641,5.400,28.800,-54.600
3.84,0,-21.827,7.603,-2.544,-1.268,-6.967,4.170,8.550,28.200,-53.700
3.96,0,-24.271,6.996,-3.222,-1.209,-6.865,4.313,7.200,26.100,-56.850
4.07,0,-26.656,6.633,-4.122,-1.154,-6.582,4.533,7.950,23.250,-56.850
4.17,0,-28.954,6.238,-4.998,-0.854,-6.359,4.814,9.750,22.350,-59.550
4.28,0,-31.485,5.414,-6.091,-1.062,-6.127,5.176,9.750,21.900,-60.300
4.37,0,-34.011,4.385,-7.062,-1.416,-5.846,5.461,8.250,19.200,-61.050
4.47,0,-36.563,3.864,-7.575,-1.482,-5.506,5.582,12.300,17.400,-62.100
4.59,0,-39.069,3.318,-8.144,-1.525,-5.428,5.908,10.500,13.800,-63.900
4.69,0,-42.041,2.972,-8.768,-1.541,-4.873,6.004,11.400,11.400,-63.750
4.79,0,-44.913,2.345,-9.243,-1.193,-4.623,6.389,11.250,10.800,-64.650
4.91,0,-47.850,0.930,-9.849,-1.643,-4.379,6.787,13.500,7.650,-65.850
5.01,0,-51.016,0.114,-10.265,-1.703,-3.879,6.594,13.200,6.300,-66.000
5.11,0,-53.642,-0.498,-10.508,-1.699,-3.518,7.035,13.050,1.500,-67.200
5.22,0,-55.870,-1.008,-10.664,-1.752,-3.234,7.094,13.800,0.000,-66.900
5.32,0,-58.081,-1.514,-10.914,-1.590,-2.828,7.355,13.050,-1.050,-67.950
5.42,0,-60.409,-2.444,-11.385,-2.029,-2.590,7.342,13.050,-3.000,-67.650
5.55,0,-62.597,-2.887,-11.502,-1.775,-2.090,7.502,12.750,-3.750,-68.700
5.64,0,-64.471,-3.596,-11.312,-2.209,-1.758,7.551,14.700,-5.850,-67.800
5.74,0,-65.621,-3.900,-10.763,-1.943,-1.701,7.434,13.650,-9.000,-67.500
5.85,0,-66.180,-3.740,-10.125,-1.848,-1.777,7.555,13.950,-8.700,-68.250
5.96,0,-66.818,-3.842,-9.709,-2.057,-1.703,7.529,11.250,-9.600,-68.400
6.06,0,-67.330,-3.940,-9.390,-1.547,-1.678,7.732,13.500,-10.050,-66.900
6.17,0,-67.691,-4.094,-9.138,-1.717,-1.680,7.738,12.450,-10.500,-70.050
6.27,0,-68.070,-4.424,-9.155,-1.902,-1.574,7.727,12.150,-10.200,-67.800
6.38,0,-68.177,-4.584,-8.998,-2.098,-1.359,7.637,15.750,-11.100,-68.700
6.49,0,-67.809,-4.329,-8.736,-1.977,-1.162,7.695,13.500,-9.600,-69.150
6.59,0,-66.833,-4.104,-8.446,-1.994,-1.248,7.688,13.650,-10.950,-69.600
6.70,0,-64.747,-3.740,-8.092,-1.662,-1.656,7.502,12.450,-9.000,-68.550
6.81,0,-62.043,-3.574,-7.731,-1.750,-2.080,7.367,14.400,-5.550,-68.550
6.91,0,-58.606,-3.054,-7.613,-1.803,-2.668,7.088,14.400,-3.600,-67.500
7.02,0,-54.290,-2.274,-7.564,-1.928,-3.346,6.904,13.200,1.650,-68.250
7.12,0,-50.224,-1.770,-7.377,-1.996,-4.018,6.865,13.800,2.700,-66.900
7.23,0,-46.378,-1.344,-6.939,-1.801,-4.434,6.395,15.000,6.450,-65.100
7.33,0,-42.465,-1.037,-6.407,-2.020,-4.846,5.814,14.250,10.350,-63.600
7.43,0,-38.406,-0.512,-5.556,-1.771,-5.299,5.666,12.750,13.050,-62.550
7.54,0,-34.160,-0.186,-4.726,-1.883,-5.908,5.396,13.050,15.000,-59.550
7.64,0,-30.088,0.024,-4.002,-2.025,-6.258,4.943,15.450,17.850,-57.900
7.75,0,-26.546,0.212,-3.425,-2.064,-6.549,4.482,12.750,19.650,-56.550
7.86,0,-23.350,0.096,-2.946,-2.037,-6.654,4.209,13.950,21.000,-54.150
7.96,0,-20.233,-0.150,-2.475,-2.320,-7.080,4.020,15.750,25.050,-51.750
8.07,0,-17.122,-0.120,-1.763,-2.045,-7.131,3.191,15.000,23.550,-49.950
8.17,0,-14.028,-0.056,-1.062,-1.838,-7.252,3.258,13.950,26.850,-47.250
8.27,0,-10.919,-0.072,-0.318,-2.137,-7.008,2.707,12.450,29.100,-47.550
8.37,0,-7.356,-0.435,0.299,-2.539,-7.959,1.939,15.000,28.200,-45.150
8.47,0,-3.163,-0.291,1.429,-2.020,-8.666,1.721,12.900,31.050,-41.250
8.59,0,1.372,-0.128,2.393,-1.670,-8.184,0.996,13.950,33.000,-37.650
8.71,0,4.419,0.013,2.495,-1.965,-8.252,0.975,13.200,33.750,-35.400
8.81,0,5.428,-0.043,1.668,-2.189,-8.695,0.396,13.500,33.600,-34.200
8.91,0,5.192,-0.025,0.497,-2.166,-8.049,0.352,12.150,34.950,-33.600
9.01,0,4.376,0.060,0.555,-1.721,-7.932,0.484,13.950,33.450,-33.900
9.11,0,3.581,-0.140,0.637,-1.811,-7.680,0.623,13.200,35.250,-34.350
9.23,0,3.058,-0.640,0.614,-1.873,-7.838,0.707,15.300,35.100,-35.250
9.33,0,2.711,-0.810,0.742,-2.031,-7.873,0.818,13.500,33.600,-34.950
9.45,0,2.404,-0.774,0.932,-1.926,-7.871,0.846,15.150,33.750,-35.850
9.54,0,2.021,-0.638,0.906,-1.918,-7.830,0.746,13.800,31.950,-36.300
9.64,0,1.850,-0.454,0.896,-1.789,-7.813,0.820,14.700,33.750,-35.400
9.74,0,2.044,-0.302,0.698,-1.941,-7.799,0.729,13.800,33.150,-37.050
9.86,0,2.494,-0.182,0.629,-1.875,-7.797,0.891,14.400,34.200,-35.100
9.96,0,2.841,-0.074,0.675,-1.775,-7.871,0.811,14.250,31.950,-34.950
10.07,0,3.020,-0.137,0.514,-1.928,-7.891,0.676,13.650,33.750,-35.850
10.17,0,3.084,-0.212,0.448,-1.828,-7.986,0.693,12.750,34.350,-34.950
10.27,0,2.879,-0.301,0.224,-1.809,-8.037,0.969,14.250,35.550,-34.200
10.37,0,2.268,-0.337,-0.173,-1.998,-7.609,0.803,13.200,33.750,-36.600
10.50,0,1.689,-0.364,-0.257,-1.951,-7.836,0.764,14.400,33.000,-36.900
10.59,0,1.553,-0.457,-0.218,-2.023,-7.701,0.799,14.400,33.450,-36.600
10.71,0,1.530,-0.518,0.057,-1.820,-7.895,0.934,15.000,33.150,-37.050
10.81,0,1.431,-0.521,0.181,-2.006,-7.805,0.904,14.250,32.400,-36.750
10.91,0,1.286,-0.584,0.478,-2.109,-7.902,0.945,13.500,35.850,-37.500
11.01,0,1.239,-0.695,0.654,-2.016,-7.857,0.973,15.450,33.000,-36.600
11.13,0,1.204,-0.701,0.825,-1.904,-7.936,1.049,15.750,31.950,-35.550
11.23,0,1.183,-0.667,0.829,-1.879,-7.836,1.055,13.800,34.350,-38.250
