time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,0,-45.220,51.630,-103.058,-1.666,-7.883,0.926,12.300,35.100,-34.950
0.21,0,-45.092,51.697,-102.929,-1.885,-7.863,0.863,12.900,34.500,-35.100
0.31,0,-44.962,51.716,-102.732,-1.482,-8.033,1.004,12.900,35.700,-36.150
0.41,0,-44.846,51.710,-102.745,-1.482,-7.883,0.955,12.750,34.800,-34.950
0.51,0,-44.818,51.642,-102.887,-1.547,-7.928,1.025,12.450,33.750,-34.650
0.62,0,-44.761,51.588,-102.948,-1.672,-7.949,0.920,13.050,35.100,-33.750
0.72,0,-44.729,51.563,-103.022,-1.619,-8.082,0.977,12.450,34.200,-33.600
0.82,0,-44.671,51.558,-103.033,-1.672,-7.814,1.002,13.050,35.100,-33.450
0.93,0,-44.633,51.518,-102.924,-1.740,-7.893,0.963,13.800,33.900,-34.950
1.04,0,-44.595,51.450,-102.875,-1.762,-7.781,0.928,13.500,34.800,-34.950
1.14,0,-44.633,51.428,-102.718,-1.646,-7.922,0.914,13.500,32.850,-34.500
1.24,0,-44.606,51.467,-102.685,-1.826,-7.896,0.900,13.950,33.750,-33.900
1.36,0,-44.589,51.525,-102.579,-1.670,-7.848,0.955,12.750,35.100,-35.550
1.46,0,-44.528,51.500,-102.547,-1.668,-7.916,0.910,13.050,34.800,-33.750
1.57,0,-44.507,51.475,-102.620,-1.752,-7.904,0.982,14.400,33.750,-34.350
1.67,0,-44.493,51.459,-102.661,-1.791,-7.893,1.004,14.700,34.200,-35.850
1.77,0,-44.481,51.425,-102.529,-1.537,-7.924,1.020,13.950,34.500,-35.100
1.87,0,-44.415,51.406,-102.550,-1.734,-7.934,1.014,13.500,33.900,-36.300
2.00,0,-44.279,51.405,-102.534,-1.760,-7.898,0.984,13.650,34.500,-34.350
2.09,0,-44.215,51.421,-102.375,-1.686,-7.994,1.053,13.650,34.950,-35.100
2.21,0,-44.202,51.461,-102.316,-1.607,-7.895,1.068,13.950,34.500,-35.100
2.31,0,-44.059,51.513,-102.321,-1.717,-7.947,0.947,13.650,35.700,-36.150
2.41,0,-43.984,51.590,-102.336,-1.766,-7.910,0.932,13.050,35.100,-35.550
2.51,0,-43.989,51.667,-102.364,-1.578,-7.975,0.867,13.050,34.800,-34.500
2.61,0,-43.941,51.643,-102.589,-1.812,-7.865,0.791,13.050,34.800,-34.200
2.73,0,-43.968,51.673,-102.582,-1.795,-7.883,0.896,13.650,34.200,-34.650
2.83,0,-43.961,51.677,-102.674,-1.797,-7.877,0.830,13.050,32.400,-33.000
2.93,0,-44.097,51.576,-102.664,-1.561,-7.910,0.975,13.650,34.500,-35.100
3.05,0,-44.265,51.439,-102.742,-1.711,-7.820,0.930,12.900,35.250,-34.350
3.15,0,-44.334,51.488,-102.674,-1.645,-7.994,1.070,13.950,33.750,-33.600
3.25,0,-44.368,51.553,-102.616,-1.760,-7.832,1.008,13.500,33.600,-34.950
3.36,0,-44.391,51.531,-102.532,-1.715,-7.879,0.994,13.050,34.800,-34.200
3.46,0,-44.449,51.448,-102.509,-1.506,-7.945,0.963,12.450,33.750,-35.100
3.56,0,-44.375,51.461,-102.502,-1.705,-7.836,0.941,12.300,34.800,-33.750
3.68,0,-44.328,51.508,-102.429,-1.715,-7.836,0.830,13.050,33.900,-36.000
3.78,0,-44.267,51.539,-102.364,-1.670,-7.885,0.957,15.450,34.950,-35.850
3.88,0,-44.235,51.549,-102.397,-1.727,-7.943,0.932,12.300,34.800,-35.250
3.99,0,-44.247,51.530,-102.455,-1.801,-7.885,0.865,13.800,35.850,-33.000
4.10,0,-44.277,51.469,-102.572,-1.855,-7.898,0.986,13.650,34.500,-33.900
4.20,0,-44.285,51.398,-102.557,-1.816,-7.908,0.844,13.650,34.500,-34.650
4.32,0,-44.317,51.120,-102.498,-1.699,-8.170,0.875,14.250,34.800,-36.000
4.42,0,-44.439,50.123,-102.514,-1.846,-8.010,1.059,12.300,34.350,-34.950
4.52,0,-44.538,48.716,-102.451,-1.727,-7.781,1.211,13.500,34.350,-38.250
4.63,0,-44.487,47.228,-102.249,-1.799,-8.023,1.516,11.550,32.850,-38.550
4.73,0,-44.768,45.443,-102.077,-1.734,-7.869,1.713,13.800,33.900,-40.050
4.83,0,-45.305,43.059,-101.959,-1.674,-7.799,1.943,12.150,33.000,-40.950
4.94,0,-45.569,40.423,-101.936,-1.354,-7.645,2.354,11.700,30.600,-43.950
5.04,0,-45.465,37.759,-101.747,-1.352,-7.467,2.824,12.450,31.050,-46.500
5.15,0,-45.572,35.010,-101.250,-1.436,-7.242,3.137,10.200,30.300,-49.050
5.25,0,-45.693,32.447,-100.794,-1.145,-7.201,3.391,9.900,29.100,-49.800
5.35,0,-45.616,29.742,-100.540,-1.168,-7.139,3.600,9.450,27.150,-51.300
5.47,0,-45.642,26.636,-100.259,-1.020,-7.012,3.789,8.550,26.550,-57.000
5.57,0,-45.263,22.962,-100.046,-1.062,-6.822,4.404,10.200,25.200,-57.900
5.68,0,-44.407,18.445,-99.715,-0.973,-6.533,5.002,6.750,21.150,-59.100
5.78,0,-43.116,12.443,-99.818,-1.926,-5.742,5.590,9.450,17.850,-63.000
5.88,0,-42.852,6.259,-99.497,-0.990,-5.096,6.172,9.000,11.550,-66.600
5.98,0,-42.144,-0.666,-99.657,-0.834,-4.311,6.980,6.150,7.050,-67.800
6.10,0,-40.530,-8.797,-100.225,-0.889,-3.242,7.172,9.000,1.050,-70.200
6.20,0,-37.964,-16.414,-101.096,-0.984,-1.811,7.486,9.150,-6.750,-71.100
6.32,0,-35.512,-23.004,-101.988,-0.984,-0.770,7.777,8.400,-11.400,-70.050
6.42,0,-33.417,-29.019,-102.863,-1.287,0.553,7.498,8.400,-17.550,-71.100
6.52,0,-31.841,-33.492,-103.041,-1.010,0.641,7.777,6.300,-22.800,-70.950
6.63,0,-30.014,-37.336,-103.606,-1.379,1.367,7.432,7.500,-26.550,-70.650
6.74,0,-29.296,-40.247,-103.510,-0.521,2.004,7.646,6.150,-29.100,-68.250
6.84,0,-28.106,-42.386,-103.716,-0.980,2.084,7.652,5.250,-31.200,-68.700
7.02,0,-28.128,-44.764,-103.183,-0.535,2.273,7.779,4.650,-35.250,-66.300
7.05,0,-26.929,-47.411,-103.252,-0.652,2.773,7.547,5.700,-36.150,-66.000
7.15,0,-26.324,-49.691,-103.248,-0.162,2.863,7.180,4.500,-37.800,-65.400
7.26,0,-25.930,-51.063,-103.267,-0.686,3.348,7.139,3.300,-38.550,-64.650
7.37,0,-26.057,-51.728,-103.032,-0.318,3.113,7.330,3.750,-40.200,-64.350
7.47,0,-26.614,-52.240,-102.672,-0.453,3.203,7.453,1.950,-39.900,-64.500
7.57,0,-27.029,-52.772,-102.474,-0.391,3.088,7.311,1.800,-40.950,-65.100
7.68,0,-26.638,-52.957,-102.979,-0.439,3.162,7.039,2.700,-39.600,-64.500
