time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,0,0.825,0.374,-0.222,-1.932,-7.836,1.160,15.000,32.400,-34.950
0.19,0,0.840,0.487,-0.096,-1.941,-7.811,1.146,14.550,33.600,-34.500
0.31,0,0.763,0.526,-0.038,-1.965,-7.801,1.107,16.650,31.500,-35.850
0.41,0,0.609,0.399,0.019,-2.012,-7.787,1.127,15.450,33.000,-35.400
0.52,0,0.427,0.200,0.112,-1.959,-7.818,1.125,15.150,33.450,-36.150
0.62,0,0.296,0.046,0.068,-1.920,-7.750,1.133,16.650,33.450,-35.100
0.72,0,0.274,0.013,-0.058,-1.982,-7.799,1.186,13.800,31.950,-34.950
0.82,0,0.328,0.098,-0.150,-2.070,-7.809,1.148,15.450,33.000,-34.650
0.94,0,0.398,0.208,-0.145,-2.018,-7.813,1.135,14.400,33.750,-35.100
1.04,0,0.435,0.271,-0.085,-2.006,-7.932,1.109,15.450,33.000,-34.650
1.14,0,0.391,0.305,-0.126,-1.996,-7.781,1.121,16.200,33.000,-34.650
1.25,0,0.402,0.374,0.012,-1.898,-7.758,1.182,14.250,34.350,-34.950
1.36,0,0.481,0.473,0.258,-2.004,-7.775,1.187,15.150,33.450,-35.400
1.47,0,0.571,0.493,0.608,-1.910,-7.775,1.127,14.250,33.900,-34.950
1.57,0,0.626,0.356,0.789,-1.836,-7.891,1.082,15.000,33.150,-34.200
1.67,0,0.644,0.287,0.934,-1.871,-7.820,1.088,15.150,32.550,-36.600
1.77,0,0.642,0.397,0.883,-2.000,-7.846,1.086,16.500,31.950,-35.250
1.89,0,0.684,0.580,0.882,-1.848,-7.822,1.115,13.650,32.550,-36.600
1.99,0,0.741,0.678,0.706,-1.959,-7.781,1.191,15.150,34.200,-35.400
2.09,0,0.757,0.728,0.726,-1.936,-7.854,1.082,14.550,34.350,-34.500
2.19,0,0.745,0.745,0.676,-1.932,-7.822,1.082,14.250,33.150,-33.750
2.31,0,0.781,0.713,0.573,-1.965,-7.857,1.076,14.400,33.750,-35.850
2.41,0,0.867,0.724,0.590,-1.844,-7.834,1.066,14.700,33.000,-36.600
2.53,0,0.898,0.611,0.429,-1.891,-7.855,1.086,14.400,33.450,-33.600
2.63,0,0.827,0.456,0.214,-2.008,-7.797,1.125,15.000,32.400,-36.000
2.74,0,0.868,0.436,0.174,-1.910,-7.795,1.086,15.450,32.250,-34.650
2.85,0,1.042,0.493,0.165,-1.932,-7.832,1.039,14.700,33.000,-34.350
2.94,0,1.238,0.473,0.163,-1.949,-7.906,1.033,15.450,33.450,-34.650
3.04,0,1.289,0.374,0.329,-1.975,-7.881,1.045,16.800,34.350,-34.950
3.16,0,1.246,0.268,0.712,-2.014,-7.957,1.154,15.150,32.250,-35.850
3.26,0,0.883,0.279,1.145,-1.984,-7.830,1.125,15.300,32.400,-34.950
3.36,0,0.228,0.126,1.126,-1.943,-7.734,1.055,16.050,33.900,-35.250
3.46,0,-0.333,-0.079,0.951,-1.922,-7.529,1.045,14.550,32.400,-38.250
3.57,0,-0.135,-0.312,0.869,-2.061,-7.881,1.164,15.150,32.550,-35.850
3.70,0,0.650,-0.281,1.061,-1.998,-7.783,1.107,15.300,33.150,-36.300
3.80,0,1.261,-0.087,0.989,-2.113,-7.850,1.168,14.250,32.850,-36.000
3.90,0,1.309,0.196,0.981,-2.021,-7.891,1.076,15.000,32.400,-35.250
4.00,0,1.024,0.290,0.800,-1.959,-7.820,1.023,13.650,33.750,-35.850
4.10,0,0.863,0.261,0.678,-2.006,-7.859,1.115,15.450,35.250,-35.400
4.21,0,0.987,0.244,1.183,-1.838,-7.811,1.115,15.000,32.850,-34.200
4.31,0,1.010,-0.032,1.513,-1.953,-7.832,1.074,14.400,32.550,-35.850
4.42,0,0.655,-0.571,1.369,-1.932,-7.795,1.006,16.950,31.800,-35.850
4.53,0,0.159,-0.951,0.856,-2.227,-7.652,1.037,16.500,31.950,-35.250
4.63,0,0.157,-0.821,1.075,-2.090,-7.955,1.178,15.750,30.900,-34.500
4.73,0,0.613,-0.392,1.209,-2.020,-7.730,1.033,15.300,33.150,-36.300
