time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,1,1.006,0.461,0.911,1.824,7.779,0.703,-6.300,-29.700,-48.450
0.21,1,1.410,0.410,1.227,1.824,7.760,0.830,-4.650,-31.050,-47.850
0.31,1,1.677,0.126,1.449,1.672,7.889,0.887,-5.250,-30.450,-48.000
0.41,1,1.700,-0.045,1.658,1.537,7.797,0.834,-4.650,-30.300,-46.050
0.51,1,1.525,0.054,1.674,1.658,7.750,0.742,-5.550,-30.900,-45.900
0.62,1,1.396,0.306,1.569,1.760,7.770,0.605,-6.000,-30.450,-48.750
0.72,1,1.408,0.434,1.439,1.775,7.678,0.766,-5.250,-32.850,-47.400
0.82,1,1.343,0.243,1.135,1.727,7.775,0.869,-3.900,-30.600,-47.850
0.92,1,1.112,0.172,1.044,1.695,7.705,0.846,-5.400,-31.800,-48.300
1.04,1,0.943,0.252,1.037,1.689,7.883,0.674,-5.550,-31.650,-48.000
1.14,1,0.896,0.373,1.050,1.693,7.586,0.729,-4.950,-31.800,-48.300
1.24,1,1.000,0.527,1.107,1.773,7.785,0.582,-4.800,-29.250,-47.400
1.35,1,1.243,0.570,1.230,1.641,7.818,0.818,-6.300,-31.650,-48.750
1.45,1,1.328,0.538,1.079,1.621,7.828,0.850,-5.550,-30.900,-46.950
1.55,1,1.311,0.726,1.029,1.625,7.865,0.799,-5.250,-31.200,-48.000
1.67,1,1.176,1.071,1.052,1.660,7.734,0.703,-4.950,-31.800,-47.550
1.77,1,1.143,1.369,1.016,1.809,7.680,0.680,-4.500,-31.950,-47.700
1.87,1,1.244,1.283,1.189,1.750,7.783,0.754,-4.950,-32.250,-46.800
1.97,1,1.282,0.920,1.315,1.531,7.781,0.834,-4.950,-32.250,-47.550
2.07,1,1.214,0.822,1.433,1.604,7.818,0.863,-3.450,-31.500,-46.050
2.19,1,1.080,0.912,1.536,1.627,7.746,0.852,-5.250,-31.200,-47.700
2.29,1,0.875,0.966,1.630,1.668,7.748,0.742,-6.000,-30.900,-48.000
2.38,1,0.734,0.915,1.677,1.686,7.688,0.787,-5.250,-30.900,-48.000
2.51,1,0.678,0.767,1.695,1.600,7.693,0.719,-4.200,-31.800,-49.050
2.59,1,0.735,0.711,1.692,1.619,7.746,0.781,-5.550,-30.450,-48.000
2.71,1,0.877,0.785,1.600,1.623,7.787,0.855,-4.200,-31.800,-47.100
2.82,1,0.973,0.882,1.521,1.697,7.783,0.795,-4.500,-31.200,-49.200
2.92,1,1.053,0.881,1.356,1.658,7.771,0.785,-5.400,-29.850,-47.100
3.02,1,1.285,1.386,2.026,1.922,7.574,1.115,-4.650,-31.500,-48.600
3.12,1,0.912,1.569,2.954,1.650,7.740,0.814,-4.800,-32.400,-48.450
3.24,1,0.581,0.818,2.450,1.590,7.678,0.516,-3.300,-30.450,-49.500
3.34,1,0.721,0.249,2.385,1.492,7.836,0.625,-5.250,-30.900,-47.700
3.44,1,1.066,0.112,2.089,1.551,7.797,0.773,-5.550,-31.650,-46.650
3.54,1,1.507,0.667,2.256,1.682,7.826,0.910,-5.250,-30.450,-48.000
3.64,1,1.566,1.078,2.297,1.717,7.885,0.930,-4.950,-31.500,-47.550
3.76,1,1.246,1.049,2.078,1.674,7.834,0.814,-3.750,-31.200,-47.700
3.85,1,0.852,1.106,2.015,1.611,7.920,0.807,-4.200,-31.500,-48.600
3.95,1,0.360,1.243,1.974,1.529,8.209,1.350,-3.450,-31.050,-47.850
4.07,1,-1.011,1.411,1.872,1.340,7.916,1.533,-3.450,-29.100,-49.800
4.17,1,-3.076,2.754,1.748,1.555,8.154,1.557,-3.450,-30.600,-50.850
4.29,1,-5.841,4.113,1.741,1.289,8.355,2.357,-2.400,-30.300,-52.650
4.39,1,-9.811,5.950,1.337,1.330,7.885,2.455,0.750,-26.550,-54.750
4.49,1,-14.315,7.888,1.178,0.906,7.877,3.094,2.250,-28.050,-58.500
4.59,1,-19.451,9.244,0.631,0.656,7.496,3.586,3.000,-25.050,-63.600
4.71,1,-24.798,11.340,0.080,0.268,7.334,3.928,4.950,-20.850,-67.950
4.81,1,-30.310,13.098,-1.153,-0.064,6.973,4.498,5.550,-18.750,-69.900
4.91,1,-35.866,15.069,-2.657,-0.424,6.328,4.914,8.250,-16.350,-71.700
5.01,1,-41.294,16.224,-4.477,-0.746,5.586,5.354,10.650,-11.850,-74.850
5.11,1,-46.422,16.889,-6.469,-0.957,4.998,6.037,11.250,-6.900,-75.900
5.21,1,-51.123,18.114,-8.218,-0.879,4.488,6.293,11.400,-3.600,-77.850
5.32,1,-55.572,18.658,-10.048,-1.084,3.953,6.660,13.500,0.000,-79.200
5.44,1,-59.873,18.755,-11.351,-1.484,3.391,7.252,14.850,3.600,-80.100
5.54,1,-64.211,19.036,-12.679,-1.246,2.869,7.113,15.000,6.900,-81.450
5.64,1,-68.056,19.363,-14.046,-1.277,2.113,6.996,14.400,12.300,-81.600
5.75,1,-70.975,19.874,-14.766,-1.801,1.922,7.258,17.100,11.850,-81.900
5.85,1,-73.277,19.906,-15.249,-1.820,1.859,7.561,17.250,14.400,-81.750
5.96,1,-75.512,19.894,-15.996,-2.164,1.543,7.635,17.700,17.100,-81.450
6.06,1,-77.680,19.686,-16.883,-1.939,1.072,7.807,17.850,18.150,-82.650
6.17,1,-79.688,19.407,-17.416,-1.805,0.736,7.496,17.100,20.850,-81.900
6.27,1,-81.144,19.554,-17.725,-2.082,0.621,7.328,18.450,22.200,-82.200
6.37,1,-81.959,19.558,-17.955,-2.053,0.398,7.600,17.700,22.650,-81.450
6.49,1,-82.377,19.562,-18.206,-1.742,0.320,7.570,19.050,23.250,-82.350
6.59,1,-82.208,19.092,-17.652,-2.279,0.400,7.607,17.400,22.050,-82.350
6.69,1,-81.876,19.689,-17.077,-2.420,0.736,8.061,19.800,23.550,-81.900
6.81,1,-81.952,19.817,-17.082,-2.234,0.756,7.580,19.200,22.650,-80.700
6.89,1,-81.762,19.553,-17.016,-2.023,0.852,7.688,19.050,22.800,-81.900
6.99,1,-81.600,19.450,-17.023,-2.139,0.639,7.752,17.850,22.800,-81.600
7.11,1,-81.535,19.680,-16.980,-2.311,0.486,7.816,19.800,22.500,-81.600
7.21,1,-81.470,19.618,-16.912,-2.549,0.508,7.680,19.350,22.800,-80.850
7.31,1,-81.230,19.574,-16.906,-2.596,0.664,7.535,20.100,22.050,-81.150
7.43,1,-80.366,18.981,-16.550,-2.016,0.414,7.367,19.350,20.100,-81.900
7.53,1,-78.898,18.690,-15.961,-1.789,0.609,7.279,18.750,19.500,-82.500
7.62,1,-76.572,18.125,-14.861,-1.789,1.035,7.420,18.450,18.300,-82.500
7.72,1,-73.795,17.967,-13.545,-2.139,2.187,8.004,16.950,15.600,-81.450
7.82,1,-71.461,17.711,-12.703,-1.707,2.268,7.625,17.250,14.850,-80.700
7.94,1,-69.586,17.111,-12.018,-1.385,2.055,7.010,17.700,10.950,-81.000
8.04,1,-66.967,16.679,-10.069,-1.490,2.029,7.109,16.650,12.300,-81.600
8.14,1,-63.272,15.634,-8.073,-1.145,2.693,6.625,16.650,7.950,-81.150
8.26,1,-58.487,15.105,-5.524,-1.391,3.549,6.725,15.600,3.300,-80.400
8.36,1,-53.147,14.226,-3.426,-1.236,4.338,6.359,12.900,-1.350,-80.100
8.46,1,-47.492,12.808,-1.680,-0.850,5.076,5.877,13.200,-3.900,-79.500
8.56,1,-41.404,11.234,-0.207,-0.480,5.818,5.203,11.850,-9.150,-76.800
8.66,1,-34.982,10.035,1.070,-0.420,6.582,5.252,8.550,-13.200,-72.450
8.76,1,-29.048,8.240,1.627,0.242,6.854,4.557,5.550,-17.550,-71.400
8.89,1,-23.213,6.111,2.219,0.197,7.342,3.945,4.650,-20.400,-66.450
8.99,1,-17.535,4.377,2.765,0.656,7.834,2.498,3.150,-24.000,-62.700
9.09,1,-11.094,2.274,1.640,1.230,8.260,1.129,0.750,-27.000,-60.300
9.19,1,-3.799,0.768,0.149,1.389,8.930,1.400,-0.900,-30.300,-52.350
9.29,1,2.848,-0.437,-1.950,2.244,9.107,1.279,-3.450,-32.250,-47.550
9.41,1,7.911,-1.379,-0.460,1.707,8.852,1.336,-3.750,-34.050,-42.900
9.51,1,9.508,-1.801,1.265,1.273,8.680,1.363,-3.450,-34.950,-40.800
9.61,1,8.772,-1.693,1.250,1.510,8.146,0.008,-3.900,-34.200,-40.800
9.71,1,7.346,-1.297,0.451,1.541,7.947,-0.387,-3.150,-34.500,-43.800
9.81,1,6.149,-1.080,-0.431,1.633,7.773,-0.186,-3.150,-34.200,-42.300
9.92,1,4.989,-1.423,-1.386,1.572,7.607,-0.168,-4.050,-34.800,-44.700
