time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,0,0.760,0.350,-0.732,-1.920,-7.850,0.943,16.650,33.000,-36.150
0.19,0,0.785,0.288,-0.884,-2.035,-7.787,1.035,15.300,31.950,-35.250
0.30,0,0.949,0.294,-0.643,-1.674,-7.717,0.994,15.750,33.600,-35.250
0.41,0,1.178,0.271,-0.891,-2.047,-7.906,0.965,15.750,32.850,-34.500
0.51,0,1.332,0.406,-0.675,-1.889,-7.852,0.930,14.400,34.950,-34.650
0.61,0,1.310,0.398,-0.738,-1.992,-7.816,0.945,15.300,32.850,-34.200
0.73,0,1.349,0.321,-0.765,-2.039,-7.879,0.896,15.450,33.450,-33.900
0.83,0,1.501,0.379,-0.629,-1.979,-7.854,0.879,15.000,32.850,-33.450
0.94,0,1.670,0.475,-0.432,-1.842,-7.924,0.904,15.450,33.750,-34.650
1.04,0,1.801,0.583,-0.252,-1.848,-7.832,0.844,12.900,31.800,-34.650
1.14,0,1.866,0.686,-0.068,-1.775,-7.869,0.904,15.150,33.000,-35.400
1.25,0,1.885,0.729,-0.033,-1.760,-7.893,0.893,15.000,33.150,-34.950
1.36,0,1.901,0.742,-0.054,-1.721,-7.914,0.885,15.450,33.750,-33.300
1.46,0,1.856,0.759,-0.111,-1.967,-7.820,0.822,15.150,33.750,-33.900
1.57,0,1.832,0.928,0.105,-1.861,-7.883,0.777,12.450,33.750,-33.900
1.67,0,1.912,1.025,0.287,-1.750,-7.926,0.785,13.950,35.250,-34.650
1.77,0,1.956,1.003,0.359,-1.764,-7.863,0.875,15.300,34.800,-34.950
1.88,0,1.876,0.913,0.452,-1.797,-7.885,0.855,14.250,33.600,-34.500
1.98,0,1.793,0.916,0.466,-1.832,-7.820,0.850,12.750,34.350,-34.200
2.10,0,1.833,0.887,0.613,-1.645,-7.854,0.855,14.700,33.000,-34.650
2.19,0,1.969,0.799,0.365,-1.893,-7.889,0.855,13.950,34.500,-35.850
2.30,0,2.176,0.896,0.459,-1.961,-7.861,0.879,13.650,34.200,-33.600
2.40,0,2.302,1.130,0.719,-1.717,-7.900,0.832,13.800,34.350,-35.250
2.51,0,2.251,1.124,0.666,-1.793,-8.051,0.803,13.650,34.950,-33.600
2.63,0,2.033,1.018,0.536,-1.828,-7.867,0.740,13.200,34.500,-35.100
2.73,0,1.863,0.916,0.421,-1.826,-7.891,0.803,15.150,34.200,-33.900
2.83,0,1.809,0.928,0.416,-1.762,-7.920,0.904,13.500,36.300,-35.250
2.93,0,1.772,0.940,0.422,-1.754,-7.936,0.859,13.800,34.350,-34.200
3.05,0,1.428,0.892,0.323,-1.867,-8.010,0.926,16.200,33.750,-35.400
3.15,0,0.846,0.843,0.113,-1.953,-7.787,0.961,13.500,33.600,-34.950
3.25,0,0.234,0.892,0.209,-1.871,-7.797,1.037,15.300,33.150,-36.300
3.35,0,-0.116,0.878,0.264,-1.818,-7.789,1.020,14.400,33.450,-36.600
3.45,0,-0.121,0.759,0.053,-1.947,-7.752,1.127,15.150,33.750,-38.400
3.56,0,0.208,0.729,0.063,-1.936,-7.779,1.062,15.900,31.500,-35.400
3.68,0,0.540,0.698,0.075,-1.854,-7.867,1.082,14.250,32.850,-36.000
3.78,0,0.551,0.632,-0.009,-1.939,-7.838,1.055,15.000,33.600,-34.200
3.88,0,0.357,0.638,0.005,-1.971,-7.863,1.066,14.250,33.150,-34.950
3.98,0,0.195,0.721,-0.016,-2.012,-7.830,1.031,13.950,33.450,-35.100
4.10,0,0.158,0.807,0.085,-1.805,-7.799,1.008,13.200,33.000,-36.900
4.20,0,0.166,0.738,-0.082,-2.004,-7.838,1.066,14.400,33.750,-34.350
4.31,0,0.051,0.703,-0.083,-1.855,-7.916,1.014,15.000,33.150,-35.550
4.41,0,-0.374,0.803,-0.217,-1.787,-8.045,1.107,14.550,32.850,-36.000
4.51,0,-1.053,0.952,-0.635,-1.959,-7.939,1.199,14.700,33.000,-36.150
4.62,0,-2.125,1.158,-0.911,-1.982,-7.842,1.223,14.400,33.450,-36.150
4.73,0,-3.373,1.278,-1.279,-1.904,-7.992,1.588,14.550,33.600,-37.500
