time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.06,1,1.099,0.051,0.427,1.232,7.838,0.627,-1.050,-33.150,-48.450
0.16,1,0.973,0.038,0.377,1.320,7.852,0.512,-2.550,-32.850,-48.450
0.28,1,0.952,0.082,0.374,1.342,7.920,0.629,-1.200,-32.550,-47.100
0.38,1,0.959,0.103,0.266,1.303,7.838,0.668,-1.050,-32.850,-48.750
0.48,1,0.911,0.189,0.180,1.318,7.789,0.641,-3.300,-31.950,-48.450
0.58,1,0.912,0.239,0.109,1.338,7.785,0.617,-0.900,-32.250,-49.050
0.68,1,0.983,0.307,0.061,1.311,7.838,0.613,-1.500,-32.400,-48.450
0.78,1,1.047,0.351,0.109,1.258,7.854,0.723,-1.500,-32.400,-47.400
0.89,1,0.996,0.371,0.055,1.273,7.879,0.637,-1.800,-32.400,-48.450
0.99,1,0.931,0.441,0.013,1.324,7.824,0.566,-0.150,-33.450,-49.350
1.11,1,0.938,0.506,0.025,1.250,7.873,0.607,0.150,-33.750,-49.050
1.21,1,0.925,0.565,-0.024,1.316,7.885,0.664,-1.500,-31.650,-48.000
1.31,1,0.910,0.602,-0.086,1.287,7.842,0.656,0.000,-32.400,-47.700
1.42,1,0.856,0.664,-0.111,1.238,7.939,0.682,-1.500,-32.400,-47.400
1.52,1,0.679,0.720,-0.166,1.168,7.799,0.791,-1.500,-33.600,-49.200
1.63,1,0.379,0.922,-0.164,1.283,7.889,0.609,-0.150,-33.750,-47.100
1.73,1,0.241,1.021,-0.227,1.230,7.818,0.619,0.300,-32.850,-48.750
1.83,1,0.256,1.104,-0.207,1.090,8.078,0.840,-1.050,-33.150,-48.750
1.93,1,-0.046,1.290,-0.175,1.119,8.096,0.982,0.000,-34.800,-50.250
2.04,1,-0.765,1.549,-0.086,0.988,8.029,0.980,1.050,-33.150,-49.200
2.14,1,-1.749,2.029,-0.062,1.041,8.016,1.064,0.300,-33.600,-49.950
2.27,1,-2.935,2.667,-0.013,1.127,8.096,1.137,-0.450,-33.000,-51.600
2.37,1,-4.378,3.598,0.478,0.807,8.201,1.547,1.800,-31.200,-51.450
2.47,1,-6.311,4.755,0.462,0.518,8.051,1.951,3.150,-32.250,-54.600
2.57,1,-8.987,6.179,-0.117,0.436,7.934,2.205,5.250,-30.450,-57.000
2.67,1,-12.140,7.409,-1.190,0.367,7.682,2.271,4.650,-29.850,-58.950
2.77,1,-15.126,8.504,-1.929,0.348,7.508,2.625,6.900,-28.650,-59.700
2.88,1,-17.958,9.972,-1.853,0.020,7.420,2.740,8.550,-27.750,-62.100
2.98,1,-20.484,10.627,-2.625,-0.283,7.213,3.527,8.400,-24.750,-65.250
3.08,1,-23.075,11.615,-2.965,-0.312,7.182,3.738,10.050,-24.600,-64.800
3.18,1,-25.722,11.555,-3.833,-0.312,6.596,3.410,11.400,-24.000,-65.250
3.30,1,-27.101,11.398,-4.078,-0.445,6.449,3.369,11.550,-21.900,-68.100
3.40,1,-27.153,11.450,-3.996,-0.623,6.551,4.166,11.400,-21.300,-68.250
3.52,1,-27.268,11.151,-4.660,-0.641,6.967,4.605,11.550,-21.900,-66.900
3.62,1,-27.620,11.472,-5.046,-0.732,6.713,4.381,10.800,-20.700,-69.900
