time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.05,1,0.071,1.628,-0.087,0.939,7.914,1.160,-2.250,-31.950,-49.200
0.15,1,0.206,1.575,-0.131,0.924,7.801,1.100,-2.550,-31.650,-49.500
0.27,1,0.362,1.599,-0.114,0.979,7.879,1.143,-2.400,-31.800,-49.350
0.37,1,0.443,1.578,-0.177,0.994,7.863,1.162,-1.800,-32.400,-49.500
0.49,1,0.395,1.581,-0.171,0.906,7.824,1.145,-1.500,-31.650,-49.500
0.59,1,0.398,1.630,-0.122,0.971,7.881,1.137,-0.150,-33.750,-48.600
0.68,1,0.453,1.672,-0.129,1.008,7.818,1.119,-1.200,-32.550,-50.400
0.81,1,0.491,1.757,-0.094,1.025,7.818,1.061,-0.900,-31.800,-47.100
0.91,1,0.534,1.781,-0.114,0.914,7.814,1.131,-0.750,-32.400,-48.450
1.01,1,0.597,1.890,-0.029,0.953,7.930,1.074,0.000,-31.950,-49.500
1.11,1,0.629,1.877,0.057,0.932,7.830,1.109,-0.900,-32.250,-48.300
1.21,1,0.621,1.873,0.007,0.895,7.887,1.066,-0.750,-32.850,-49.500
1.31,1,0.574,1.963,-0.003,0.900,7.867,1.062,-0.150,-33.000,-48.600
1.41,1,0.505,2.043,-0.004,0.990,7.818,1.123,-0.900,-33.000,-48.600
1.52,1,0.454,2.147,0.066,0.980,7.877,1.127,0.150,-33.750,-49.050
1.65,1,0.345,2.140,0.047,0.906,7.830,1.137,-1.500,-32.850,-48.750
1.74,1,0.253,2.162,0.013,0.930,7.852,1.113,-1.650,-31.500,-49.350
1.84,1,0.222,2.233,0.058,1.037,7.777,1.104,-0.300,-31.950,-49.200
1.94,1,0.198,2.307,0.026,1.039,7.844,1.156,-0.300,-31.950,-49.950
2.04,1,0.134,2.305,-0.045,0.973,7.877,1.143,-2.400,-31.800,-49.800
2.15,1,0.108,2.328,-0.101,0.936,7.852,1.123,-1.500,-32.400,-50.250
2.25,1,0.115,2.422,-0.117,0.908,7.805,1.199,-1.050,-31.950,-49.500
2.35,1,0.062,2.455,-0.165,0.830,7.875,1.223,-0.300,-32.400,-49.500
2.45,1,-0.062,2.583,-0.190,0.867,7.912,1.131,-1.050,-31.950,-49.500
2.57,1,-0.167,2.698,-0.177,0.824,7.848,1.143,-0.450,-31.800,-50.100
2.67,1,-0.234,2.876,-0.170,0.836,7.822,1.258,-1.050,-31.950,-49.500
2.79,1,-0.347,2.961,-0.134,0.809,7.895,1.209,1.500,-34.800,-50.700
2.89,1,-0.526,3.108,-0.104,0.844,7.902,1.312,0.450,-32.550,-49.350
2.99,1,-0.821,3.252,-0.147,0.838,8.068,1.350,1.050,-32.400,-50.250
3.09,1,-1.334,3.583,0.389,0.703,7.828,1.674,-0.300,-31.200,-51.450
3.21,1,-2.408,3.809,0.483,0.799,7.961,1.586,0.900,-31.800,-52.350
3.30,1,-3.692,4.097,0.078,0.604,7.928,1.686,2.550,-32.400,-53.250
3.40,1,-5.067,4.688,-0.139,0.344,7.916,1.992,1.800,-32.850,-53.250
3.51,1,-6.773,5.624,-0.275,0.488,7.803,2.340,1.500,-30.000,-53.250
3.61,1,-8.892,6.792,-0.620,0.295,7.863,2.465,3.300,-30.450,-56.550
3.72,1,-11.428,7.531,-1.275,0.240,7.654,2.779,3.000,-28.500,-59.250
3.81,1,-14.047,7.976,-1.988,0.250,7.297,2.762,4.200,-27.150,-59.700
3.94,1,-16.281,8.117,-2.594,0.346,7.168,3.123,4.800,-27.000,-61.350
4.04,1,-18.432,8.785,-2.912,0.104,7.043,3.404,6.150,-24.750,-62.700
4.14,1,-20.026,9.014,-2.861,-0.473,7.031,3.906,6.000,-24.600,-64.350
4.24,1,-21.727,9.644,-3.445,-0.367,7.373,4.211,6.000,-22.950,-66.600
4.35,1,-23.598,11.016,-4.006,-0.312,6.848,4.441,8.550,-22.200,-65.850
4.45,1,-25.799,11.599,-4.604,-0.531,6.598,4.244,9.000,-21.900,-67.350
4.55,1,-27.565,12.369,-5.134,-0.623,6.568,4.447,9.600,-20.400,-68.550
4.67,1,-28.829,13.177,-5.353,-0.881,6.635,5.346,10.350,-18.450,-68.250
4.77,1,-31.021,14.627,-5.206,-0.904,5.592,5.145,12.150,-18.150,-70.800
4.87,1,-33.337,14.279,-5.763,-1.162,6.057,4.689,11.850,-17.400,-72.750
4.97,1,-35.204,14.536,-6.460,-1.389,5.941,5.564,11.850,-16.200,-73.500
5.08,1,-37.257,15.167,-7.166,-1.332,5.854,5.742,12.600,-14.550,-74.550
5.17,1,-39.525,15.852,-7.895,-1.057,5.568,5.537,12.750,-12.900,-75.150
5.29,1,-41.670,16.251,-8.779,-1.273,5.094,5.813,12.900,-11.100,-76.350
5.40,1,-43.559,16.520,-9.836,-1.186,5.297,6.174,13.650,-8.400,-74.550
5.49,1,-45.384,17.401,-10.080,-1.459,4.652,6.125,17.250,-7.350,-75.900
5.60,1,-46.932,16.521,-10.734,-1.207,4.500,5.215,15.000,-8.100,-77.250
5.72,1,-46.757,16.814,-10.676,-1.641,4.607,5.926,15.150,-8.400,-79.050
5.82,1,-45.997,16.997,-10.400,-1.760,4.756,6.857,14.250,-8.550,-77.700
5.92,1,-45.857,17.017,-10.257,-1.729,4.891,6.555,15.000,-8.100,-76.200
6.01,1,-45.973,17.509,-10.413,-1.729,4.822,6.342,15.150,-6.750,-76.800
6.13,1,-46.116,17.359,-10.525,-1.658,4.793,6.393,15.000,-8.100,-76.950
6.23,1,-46.220,17.112,-10.446,-1.570,4.668,5.910,14.400,-7.500,-77.550
6.33,1,-45.769,17.256,-10.398,-1.941,4.834,6.414,14.100,-6.750,-77.550
6.43,1,-45.496,17.605,-10.236,-1.785,4.930,6.604,14.250,-6.900,-76.650
6.54,1,-45.755,17.597,-10.163,-1.885,4.768,6.330,17.100,-8.400,-77.100
6.65,1,-46.056,17.659,-10.184,-1.814,4.777,6.074,15.750,-6.900,-77.700
6.77,1,-45.958,17.624,-9.988,-1.926,4.840,6.068,15.150,-7.500,-78.300
6.86,1,-45.658,17.744,-9.812,-1.875,4.822,6.434,16.650,-9.450,-77.100
6.96,1,-45.724,17.753,-9.740,-1.871,4.807,6.367,17.400,-9.450,-77.100
7.06,1,-46.017,17.704,-9.801,-1.674,4.744,6.082,16.350,-7.950,-79.800
7.17,1,-46.079,17.710,-9.727,-1.832,4.805,6.273,15.900,-7.950,-77.550
7.28,1,-46.126,17.481,-9.705,-1.803,4.766,6.238,15.900,-8.400,-76.350
7.38,1,-46.127,17.757,-9.466,-2.010,4.818,6.404,17.400,-8.400,-77.100
7.48,1,-46.375,17.793,-9.436,-1.758,4.709,6.174,15.900,-8.700,-77.100
7.59,1,-46.522,17.670,-9.519,-1.779,4.715,6.234,17.400,-6.750,-76.800
7.70,1,-46.573,17.684,-9.371,-1.949,4.625,6.438,16.500,-6.600,-77.700
7.80,1,-46.799,17.546,-9.318,-1.883,4.797,6.285,17.100,-7.200,-76.350
7.90,1,-46.974,17.616,-9.094,-2.053,4.668,6.268,16.650,-7.500,-77.100
8.02,1,-47.211,17.710,-9.088,-1.990,4.725,6.316,16.500,-6.900,-77.250
8.12,1,-47.426,17.802,-9.096,-1.633,4.734,6.322,15.900,-7.500,-78.600
8.22,1,-47.748,17.616,-8.681,-1.977,4.568,6.348,17.250,-7.350,-76.950
8.32,1,-48.026,17.242,-8.495,-1.877,4.584,6.223,16.500,-6.900,-77.250
8.43,1,-48.102,17.214,-8.564,-1.848,4.439,6.316,17.400,-6.000,-78.300
8.54,1,-48.083,17.281,-8.722,-1.674,4.576,6.416,17.400,-6.000,-78.300
8.65,1,-48.140,17.082,-8.718,-1.717,4.510,6.486,18.000,-5.400,-76.650
8.75,1,-48.275,17.087,-8.426,-2.008,4.486,6.416,16.500,-5.400,-78.450
8.85,1,-48.381,16.973,-8.050,-1.963,4.480,6.238,17.100,-6.000,-77.850
8.95,1,-48.200,16.943,-7.612,-2.016,4.496,6.188,17.100,-7.500,-78.300
9.05,1,-47.705,16.939,-7.188,-1.777,4.439,6.197,16.650,-5.550,-78.600
9.15,1,-46.870,16.773,-6.549,-1.283,4.279,6.061,16.650,-7.950,-76.050
9.28,1,-45.614,15.227,-5.444,-1.115,4.518,5.355,15.900,-8.400,-77.100
9.38,1,-42.871,13.255,-4.434,-1.121,5.182,5.074,12.750,-9.300,-76.650
9.48,1,-38.837,12.729,-2.385,-1.803,5.768,5.346,13.500,-12.000,-74.400
9.56,1,-34.506,11.636,-1.065,-1.553,6.133,5.275,11.550,-14.400,-73.200
9.68,1,-30.416,10.719,-0.226,-0.824,6.334,4.996,11.850,-18.150,-71.250
9.77,1,-26.935,9.072,0.352,-0.559,6.898,4.637,10.650,-20.100,-69.300
9.88,1,-24.005,7.999,0.540,-0.479,7.316,4.434,9.000,-22.650,-66.600
9.99,1,-21.606,7.015,0.341,-0.061,7.121,4.002,7.350,-22.800,-64.500
10.10,1,-19.452,6.117,-0.094,0.201,7.229,3.420,6.300,-25.050,-62.850
10.20,1,-17.195,5.221,-0.181,0.186,7.252,3.145,5.550,-26.100,-61.050
10.32,1,-14.643,4.407,-0.273,0.594,7.189,2.713,3.450,-27.900,-59.700
10.42,1,-11.862,3.639,-0.096,0.539,7.479,2.406,3.750,-28.950,-58.800
10.52,1,-9.037,2.484,0.250,0.572,7.949,2.131,3.150,-27.900,-57.450
10.62,1,-6.363,1.614,0.661,0.504,8.008,2.092,1.800,-30.450,-54.000
10.72,1,-4.075,0.643,0.029,0.627,8.189,1.939,0.450,-33.000,-52.350
10.83,1,-2.240,0.071,-0.853,0.695,8.227,1.742,0.000,-31.650,-49.200
10.93,1,-0.836,-0.362,-1.404,1.141,8.127,1.291,-1.500,-31.950,-49.500
11.03,1,0.442,-1.105,-0.901,1.039,7.834,1.381,-1.050,-32.400,-48.000
