time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,0,-86.917,27.977,-175.356,-1.463,-7.938,0.820,13.200,34.950,-33.600
0.21,0,-86.797,28.207,-175.414,-1.676,-7.953,0.775,15.300,35.550,-33.000
0.32,0,-86.569,28.354,-175.185,-1.687,-7.912,0.742,13.500,36.300,-33.750
0.42,0,-86.486,28.591,-175.094,-1.678,-7.922,0.773,13.500,34.350,-32.250
0.52,0,-86.595,28.705,-175.308,-1.887,-7.916,0.693,13.650,33.450,-32.550
0.62,0,-86.873,28.614,-175.198,-1.645,-7.992,0.740,13.500,36.600,-31.200
0.74,0,-87.116,28.502,-175.236,-1.668,-7.973,0.764,13.950,34.950,-31.800
0.84,0,-87.231,28.410,-175.045,-1.582,-7.990,0.709,12.750,33.900,-33.450
0.95,0,-87.263,28.256,-174.918,-1.715,-7.998,0.734,13.500,35.100,-33.000
1.06,0,-87.325,28.071,-174.630,-1.410,-8.012,0.709,13.950,35.700,-34.350
1.16,0,-87.225,28.026,-174.621,-1.518,-8.000,0.695,13.800,34.800,-34.200
1.25,0,-86.913,28.181,-174.754,-1.682,-7.867,0.629,13.500,34.350,-32.700
1.38,0,-86.603,28.348,-174.629,-1.572,-7.990,0.801,14.550,35.850,-33.000
1.48,0,-86.448,28.487,-174.494,-1.584,-7.826,0.695,14.400,35.250,-32.100
1.58,0,-86.508,28.588,-174.409,-1.584,-7.885,0.738,12.150,34.950,-32.850
1.69,0,-86.674,28.654,-174.403,-1.615,-7.877,0.760,13.800,34.350,-33.000
1.79,0,-86.796,28.676,-174.447,-1.619,-7.912,0.742,13.950,34.950,-32.550
1.89,0,-86.838,28.745,-174.582,-1.684,-7.957,0.689,14.700,34.500,-33.300
1.99,0,-86.912,28.792,-174.740,-1.687,-7.951,0.723,14.550,36.300,-33.000
2.09,0,-87.066,28.767,-174.805,-1.578,-7.953,0.799,13.650,35.250,-32.550
2.22,0,-87.150,28.753,-174.866,-1.678,-7.957,0.760,12.000,35.100,-31.950
2.31,0,-87.182,28.784,-174.905,-1.723,-8.012,0.656,14.400,34.950,-33.900
2.43,0,-87.251,28.774,-174.959,-1.693,-7.969,0.689,13.050,34.350,-32.700
