time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,1,0.842,0.197,-0.593,1.619,7.721,0.684,-4.950,-31.800,-47.850
0.15,1,0.938,0.288,-0.566,1.687,7.773,0.797,-3.450,-31.500,-48.600
0.22,1,0.995,0.489,-0.394,1.771,7.766,0.775,-4.800,-30.900,-47.700
0.34,1,0.903,0.543,-0.275,1.773,7.793,0.826,-4.200,-30.300,-48.300
0.44,1,0.697,0.512,-0.155,1.801,7.832,0.691,-4.050,-31.200,-46.650
0.54,1,0.466,0.345,-0.096,1.680,7.771,0.734,-5.250,-32.850,-47.700
0.64,1,0.317,0.273,-0.129,1.646,7.715,0.656,-4.650,-31.800,-48.300
0.74,1,0.328,0.323,-0.240,1.744,7.693,0.709,-4.800,-30.450,-48.000
0.85,1,0.434,0.410,-0.359,1.770,7.783,0.789,-4.950,-31.050,-49.350
0.96,1,0.528,0.466,-0.382,1.760,7.748,0.855,-4.500,-30.900,-50.250
1.05,1,0.558,0.540,-0.367,1.789,7.873,0.793,-3.900,-29.100,-48.600
1.15,1,0.507,0.489,-0.484,1.646,7.783,0.707,-5.400,-30.600,-48.600
1.27,1,0.547,0.589,-0.423,1.740,7.738,0.717,-3.750,-30.900,-47.700
1.38,1,0.696,0.728,-0.158,1.830,7.750,0.758,-4.800,-31.200,-48.000
1.49,1,0.781,0.669,0.091,1.729,7.766,0.791,-4.050,-31.650,-48.450
1.59,1,0.753,0.402,0.167,1.641,7.793,0.707,-4.800,-31.200,-47.400
1.69,1,0.755,0.330,0.211,1.564,7.732,0.648,-5.250,-30.450,-46.650
1.79,1,0.848,0.503,0.245,1.607,7.779,0.639,-3.150,-31.500,-47.550
1.91,1,0.961,0.809,0.279,1.799,7.795,0.771,-4.050,-31.200,-48.450
2.01,1,1.050,0.802,0.156,1.742,7.750,0.797,-3.300,-31.950,-47.400
2.11,1,1.098,0.821,0.145,1.654,7.875,0.719,-3.000,-31.650,-46.650
2.21,1,1.070,0.872,0.056,1.752,7.775,0.658,-4.650,-30.600,-48.300
2.32,1,1.088,0.835,-0.046,1.652,7.764,0.623,-4.050,-30.450,-48.000
2.42,1,1.175,0.821,-0.055,1.703,7.799,0.678,-3.900,-31.050,-46.800
2.53,1,1.173,0.725,-0.135,1.717,7.838,0.779,-3.900,-29.850,-47.850
2.63,1,1.004,0.533,-0.349,1.701,7.719,0.533,-4.650,-30.600,-48.300
2.75,1,1.071,0.479,-0.384,1.629,7.707,0.553,-3.000,-31.200,-48.000
2.86,1,1.289,0.570,-0.387,1.711,7.748,0.664,-4.950,-31.500,-46.800
2.95,1,1.449,0.640,-0.351,1.879,7.785,0.695,-4.500,-33.150,-47.400
3.07,1,1.459,0.443,-0.240,1.711,7.869,0.711,-5.400,-31.500,-48.600
3.14,1,1.426,0.291,0.079,1.689,7.957,0.809,-5.250,-30.450,-46.650
3.26,1,1.151,0.403,0.660,1.590,7.852,0.994,-5.550,-30.450,-46.950
3.36,1,0.432,0.830,0.870,1.793,7.707,0.631,-3.450,-31.800,-47.550
3.46,1,-0.116,0.958,0.843,1.906,7.510,0.410,-3.750,-31.650,-48.000
