time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,0,0.405,-0.569,-2.205,-2.266,-7.852,0.643,15.150,30.600,-36.600
0.20,0,0.581,-0.939,-2.017,-2.047,-8.031,0.711,16.800,31.950,-34.500
0.30,0,0.699,-1.336,-2.393,-2.373,-7.768,0.699,16.050,32.400,-34.200
0.42,0,0.794,-1.525,-2.510,-2.371,-7.813,0.697,16.500,31.950,-33.750
0.52,0,0.733,-1.528,-2.511,-2.420,-7.682,0.686,16.800,31.950,-34.950
0.62,0,0.784,-1.683,-2.316,-2.469,-7.785,0.676,16.950,31.800,-35.400
0.72,0,0.700,-1.751,-2.023,-2.203,-7.891,0.459,17.400,31.050,-33.600
0.84,0,0.585,-2.082,-2.713,-2.354,-7.797,0.535,17.400,30.300,-34.650
0.94,0,0.511,-2.488,-4.231,-2.852,-7.713,0.912,17.550,31.650,-33.450
1.04,0,0.491,-2.500,-3.561,-2.383,-7.631,0.754,18.750,32.850,-33.450
1.16,0,0.372,-2.466,-3.021,-2.572,-7.705,0.629,18.750,31.650,-34.200
1.25,0,0.273,-2.378,-2.601,-2.414,-7.596,0.525,17.400,31.050,-33.900
1.35,0,0.433,-2.209,-2.592,-2.455,-7.654,0.619,16.200,29.550,-33.900
1.47,0,0.830,-2.165,-2.394,-2.334,-7.758,0.609,17.400,32.250,-33.900
1.58,0,1.193,-2.273,-2.229,-2.455,-7.854,0.811,17.400,33.000,-35.100
1.67,0,1.193,-2.187,-2.141,-2.506,-7.674,0.611,15.750,31.650,-34.500
1.79,0,0.940,-2.121,-1.927,-2.297,-7.771,0.676,16.050,31.950,-34.200
1.89,0,0.526,-1.815,-1.785,-2.395,-7.965,0.658,16.950,31.800,-35.400
1.99,0,0.121,-1.432,-1.938,-2.154,-7.453,0.664,17.400,32.550,-34.650
2.11,0,-0.328,-0.791,-2.537,-2.418,-7.986,0.717,18.150,32.250,-34.650
2.20,0,-0.613,0.187,-2.510,-2.084,-7.834,0.918,16.050,32.400,-37.050
2.30,0,-0.765,1.047,-2.585,-1.891,-7.791,0.920,15.450,32.550,-35.850
2.42,0,-0.914,1.373,-2.828,-1.881,-7.799,0.947,15.150,33.450,-36.900
2.53,0,-1.047,1.648,-3.308,-2.002,-7.799,0.943,13.650,33.450,-35.100
2.62,0,-1.001,1.918,-3.524,-2.043,-7.854,0.932,13.800,34.350,-36.300
2.74,0,-0.825,2.133,-3.535,-2.016,-7.898,1.066,13.500,34.350,-36.750
2.84,0,-0.695,2.205,-3.485,-1.875,-7.770,0.975,15.300,33.150,-37.050
2.94,0,-0.846,2.227,-3.542,-1.959,-7.883,0.912,14.250,34.350,-34.950
3.04,0,-0.929,2.181,-3.272,-1.744,-7.941,0.930,13.200,33.750,-36.600
3.14,0,-1.034,2.118,-3.481,-1.715,-7.762,0.891,13.950,33.450,-35.850
3.26,0,-1.113,2.016,-3.877,-1.998,-7.867,1.098,14.400,32.250,-34.650
3.37,0,-1.161,1.995,-3.883,-1.906,-7.764,0.941,15.300,31.950,-35.550
