time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.08,1,-0.226,1.496,1.660,0.559,7.938,1.312,2.550,-32.400,-52.950
0.12,1,-0.270,1.445,1.719,0.406,7.889,1.371,3.450,-33.000,-50.850
0.22,1,-0.357,1.580,1.782,0.477,7.857,1.367,3.000,-33.600,-51.000
0.32,1,-0.407,1.727,1.776,0.344,7.877,1.297,1.950,-31.800,-51.150
0.43,1,-0.390,1.752,1.792,0.434,7.861,1.311,3.450,-32.250,-52.350
0.53,1,-0.307,1.728,1.856,0.533,7.793,1.283,3.000,-32.400,-51.450
0.64,1,-0.083,1.423,2.009,0.615,7.795,1.178,3.900,-31.500,-51.600
0.74,1,0.254,1.054,2.118,0.488,7.830,1.238,4.050,-32.850,-50.700
0.85,1,0.540,0.867,2.228,0.469,7.846,1.180,1.800,-31.200,-51.450
0.95,1,0.789,0.708,2.033,0.563,7.932,1.152,0.900,-31.800,-50.400
1.07,1,1.067,0.698,1.894,0.602,7.902,1.137,3.000,-33.150,-51.750
1.17,1,1.219,0.828,1.797,0.662,7.891,1.145,3.150,-32.550,-50.850
1.27,1,1.267,0.788,1.661,0.617,7.855,1.084,2.700,-33.000,-49.050
1.38,1,1.323,0.651,1.534,0.674,7.895,1.023,2.400,-33.000,-49.350
1.49,1,1.453,0.576,1.559,0.598,7.857,1.025,1.650,-33.450,-49.350
1.59,1,1.614,0.437,1.589,0.662,7.924,1.104,1.200,-34.200,-48.600
1.69,1,1.691,0.372,1.553,0.680,7.986,1.104,1.500,-33.600,-49.500
1.79,1,1.662,0.314,1.398,0.709,7.934,1.004,2.550,-34.050,-49.950
1.89,1,1.618,0.391,1.337,0.725,7.889,1.020,1.500,-33.150,-49.200
2.01,1,1.597,0.424,1.258,0.686,7.920,0.996,1.950,-31.800,-49.350
2.11,1,1.587,0.360,1.272,0.709,7.848,1.092,0.300,-32.400,-48.000
2.21,1,1.559,0.376,1.278,0.619,7.926,1.070,1.500,-32.850,-49.950
2.32,1,1.508,0.333,1.137,0.682,7.820,1.006,1.800,-33.150,-48.750
2.41,1,1.551,0.378,1.180,0.771,7.809,1.031,3.450,-32.550,-49.800
2.51,1,1.669,0.426,1.268,0.742,7.879,1.053,1.650,-33.450,-49.050
2.62,1,1.708,0.410,1.349,0.695,7.934,1.055,0.450,-34.200,-50.100
2.74,1,1.645,0.292,1.295,0.609,7.898,1.021,1.500,-33.150,-48.750
2.85,1,1.610,0.303,1.225,0.559,7.906,0.998,0.450,-32.550,-50.400
2.94,1,1.643,0.374,1.263,0.629,7.885,0.988,0.750,-32.850,-49.950
3.04,1,1.669,0.394,1.197,0.619,7.939,1.084,-0.150,-33.000,-49.050
3.14,1,1.626,0.554,1.137,0.740,7.941,0.996,1.950,-31.800,-48.300
3.24,1,1.557,0.584,1.041,0.779,7.889,1.059,1.200,-33.000,-49.800
3.36,1,1.493,0.539,1.172,0.699,7.840,1.109,1.950,-33.000,-50.400
3.46,1,1.422,0.538,1.322,0.721,7.891,1.062,0.900,-31.500,-49.350
3.56,1,1.330,0.384,1.497,0.643,7.879,1.125,1.650,-31.800,-49.800
3.67,1,1.167,0.176,1.568,0.561,7.840,1.029,2.250,-34.050,-49.950
3.77,1,1.194,0.411,1.754,0.611,7.762,1.102,1.950,-33.450,-49.800
3.88,1,1.257,0.770,2.088,0.652,7.975,1.205,0.750,-33.600,-50.250
3.99,1,1.009,0.654,1.907,0.637,7.881,1.195,0.900,-33.450,-49.050
4.09,1,0.706,0.421,1.815,0.631,7.816,1.039,0.300,-32.400,-49.500
4.19,1,0.565,0.171,1.703,0.654,7.789,0.961,1.200,-30.600,-51.150
4.31,1,0.705,0.033,1.479,0.758,7.830,1.086,1.200,-33.450,-51.150
4.41,1,0.966,0.032,1.266,0.768,7.867,1.238,0.900,-33.000,-51.150
