time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,1,0.478,0.007,0.040,2.777,7.252,-31.999,-30.927,-37.312,-19.756
0.19,1,0.451,-0.135,0.085,2.832,7.238,-31.999,-30.627,-36.562,-19.006
0.31,1,0.284,-0.070,-0.113,2.682,7.193,-31.999,-31.677,-37.312,-17.506
0.42,1,0.130,0.023,-0.228,2.711,7.131,-31.999,-31.077,-35.212,-18.106
0.52,1,0.084,0.023,-0.233,2.672,7.119,-31.999,-32.577,-37.162,-18.856
0.62,1,0.141,-0.025,-0.126,2.766,7.193,-31.999,-31.827,-36.712,-18.406
0.74,1,0.209,-0.069,-0.121,2.736,7.217,-31.999,-31.677,-38.062,-17.206
0.84,1,0.213,-0.016,-0.135,2.736,7.178,-31.999,-30.777,-38.662,-18.406
0.94,1,0.160,0.012,-0.160,2.725,7.262,-31.999,-31.527,-36.412,-17.356
1.04,1,0.118,-0.029,-0.134,2.746,7.199,-31.999,-30.327,-37.912,-18.856
1.14,1,0.070,0.016,-0.233,2.768,7.215,-31.999,-31.377,-37.312,-18.256
1.24,1,0.066,0.038,-0.298,2.645,7.166,-31.999,-31.377,-37.762,-18.256
1.35,1,0.131,0.100,-0.365,2.707,7.201,-31.999,-30.177,-36.562,-18.706
1.45,1,0.093,-0.218,-0.072,2.789,7.154,-31.999,-29.877,-38.512,-19.756
1.57,1,0.133,0.266,-0.017,2.545,7.240,-31.999,-32.127,-37.312,-19.006
1.67,1,-0.010,1.589,-0.002,2.623,7.264,-31.999,-31.827,-37.912,-19.156
1.77,1,-0.776,2.659,0.012,2.648,7.268,-31.999,-31.827,-37.162,-19.906
1.89,1,-2.302,3.525,0.192,2.525,7.287,-31.999,-31.827,-37.162,-19.606
1.99,1,-4.169,4.816,0.355,2.545,7.213,-31.999,-31.077,-35.512,-22.456
2.09,1,-6.334,6.335,0.438,2.434,7.104,-31.999,-31.677,-33.862,-24.556
2.19,1,-7.928,9.133,-0.148,2.625,6.846,-31.999,-31.077,-32.062,-25.156
2.29,1,-9.509,11.053,-0.666,2.559,6.682,-31.999,-31.077,-30.112,-27.406
