time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.09,1,0.376,0.805,-0.682,2.006,7.607,0.902,-6.600,-27.450,-45.600
0.21,1,0.316,0.871,-0.738,2.041,7.686,0.889,-6.300,-27.300,-46.200
0.31,1,0.300,0.826,-0.752,1.971,7.680,0.912,-6.150,-27.150,-47.550
0.41,1,0.272,0.744,-0.794,1.957,7.674,0.979,-6.750,-26.100,-46.200
0.51,1,0.182,0.695,-0.873,1.951,7.715,0.941,-7.350,-27.150,-46.350
0.62,1,0.091,0.768,-0.905,1.922,7.787,0.898,-6.300,-26.550,-46.950
0.72,1,0.054,0.903,-0.933,1.965,7.701,0.943,-6.000,-27.300,-46.950
0.82,1,0.053,0.917,-0.975,1.994,7.670,0.947,-6.000,-27.000,-46.650
0.92,1,0.081,0.950,-0.920,2.014,7.637,0.926,-5.400,-27.900,-47.550
1.04,1,0.124,0.913,-0.867,1.996,7.676,0.945,-6.000,-27.750,-47.700
1.14,1,0.179,0.821,-0.840,1.879,7.648,0.984,-6.150,-26.400,-47.850
1.24,1,0.217,0.767,-0.863,1.932,7.678,0.934,-6.000,-25.800,-45.450
1.34,1,0.229,0.867,-0.890,1.932,7.742,0.986,-6.150,-26.700,-46.350
1.46,1,0.220,0.989,-1.008,1.959,7.648,0.994,-6.900,-25.500,-46.800
1.55,1,0.169,1.131,-1.084,2.018,7.719,0.922,-6.000,-26.550,-46.650
1.66,1,0.095,1.055,-1.200,2.025,7.678,0.889,-6.300,-25.800,-46.650
1.77,1,0.068,0.947,-1.232,1.904,7.703,0.920,-6.900,-26.700,-46.800
1.87,1,0.050,0.979,-1.189,1.947,7.713,1.094,-5.250,-27.300,-47.400
1.97,1,-0.075,1.102,-1.194,1.912,7.660,0.959,-6.000,-26.100,-46.200
2.07,1,-0.170,1.305,-1.255,2.018,7.656,0.885,-5.250,-26.550,-46.200
2.17,1,-0.184,1.303,-1.328,1.979,7.672,0.916,-4.800,-27.300,-45.900
2.31,1,-0.120,1.240,-1.356,1.973,7.709,0.965,-6.150,-26.700,-46.350
2.39,1,-0.067,1.145,-1.343,1.943,7.754,1.021,-4.950,-26.700,-46.800
2.49,1,-0.059,1.109,-1.304,1.994,7.738,1.016,-5.700,-25.500,-46.800
2.61,1,-0.137,1.021,-1.323,1.926,7.676,1.025,-6.900,-27.450,-45.600
2.71,1,-0.272,1.030,-1.345,2.029,7.689,0.980,-5.400,-26.700,-47.100
2.81,1,-0.418,0.997,-1.337,2.016,7.689,0.990,-6.600,-25.200,-46.050
2.92,1,-0.592,0.910,-1.318,2.002,7.623,0.994,-6.300,-26.100,-46.950
3.03,1,-0.706,0.852,-1.377,1.943,7.656,1.051,-5.700,-27.150,-48.300
3.13,1,-0.813,0.876,-1.500,1.975,7.602,1.057,-6.600,-26.400,-48.300
3.23,1,-0.894,0.940,-1.596,2.002,7.689,1.074,-7.050,-26.550,-47.700
3.33,1,-0.917,1.024,-1.694,2.023,7.633,0.996,-5.550,-25.050,-48.450
3.44,1,-0.901,1.025,-1.727,2.014,7.662,1.070,-5.550,-25.050,-47.700
3.54,1,-0.957,0.947,-1.800,1.924,7.719,1.092,-7.500,-27.750,-46.950
3.64,1,-1.081,1.002,-1.890,1.959,7.684,1.113,-6.600,-25.950,-47.850
3.76,1,-1.233,1.097,-2.072,2.002,7.680,1.111,-6.600,-26.400,-46.800
3.85,1,-1.314,1.206,-2.239,1.998,7.586,1.041,-6.600,-26.400,-46.800
3.96,1,-1.320,1.289,-2.327,2.039,7.684,1.047,-6.750,-27.300,-48.000
4.07,1,-1.248,1.201,-2.442,1.961,7.703,1.162,-6.600,-26.400,-46.350
4.17,1,-1.198,1.131,-2.488,1.898,7.656,1.158,-6.150,-25.500,-48.300
4.28,1,-1.278,1.180,-2.460,1.887,7.707,1.467,-6.750,-26.100,-47.700
4.39,1,-1.752,1.244,-2.653,1.928,7.744,1.277,-6.150,-27.450,-46.800
4.48,1,-2.472,1.306,-3.044,1.803,7.717,1.547,-6.300,-24.600,-48.750
4.60,1,-3.753,1.105,-4.175,1.893,7.930,2.229,-5.550,-25.350,-49.200
4.70,1,-6.135,1.064,-5.157,1.998,7.855,2.320,-8.100,-24.450,-47.850
4.81,1,-9.363,1.372,-5.779,1.918,7.678,2.461,-5.400,-24.000,-51.150
4.91,1,-12.985,1.647,-6.522,1.941,7.602,2.848,-5.700,-21.600,-52.650
5.01,1,-16.992,1.530,-7.152,1.822,7.365,3.279,-5.700,-20.850,-57.900
5.12,1,-21.263,1.494,-8.221,1.883,6.982,3.725,-5.400,-18.450,-58.950
5.23,1,-25.646,1.930,-9.066,1.990,6.863,4.443,-5.400,-15.000,-62.250
5.31,1,-30.549,2.587,-8.991,1.873,6.607,5.049,-3.900,-12.600,-65.250
5.45,1,-35.965,3.393,-7.863,1.248,6.049,5.412,-0.300,-9.000,-68.850
5.55,1,-41.493,4.081,-7.399,1.100,5.641,6.064,-1.800,-4.950,-71.100
5.63,1,-47.018,4.340,-7.357,1.014,5.023,6.340,1.200,-2.400,-73.800
5.73,1,-52.174,4.066,-7.904,1.047,4.223,6.428,1.950,1.650,-76.350
5.86,1,-56.675,3.658,-8.647,0.834,3.684,6.777,4.500,6.900,-76.950
5.95,1,-60.590,3.109,-9.291,0.559,3.133,7.135,3.750,9.750,-77.700
6.05,1,-63.972,2.778,-10.321,0.459,2.762,7.463,4.500,13.200,-77.700
6.15,1,-67.026,2.344,-11.055,0.613,2.260,7.367,3.300,15.150,-77.700
6.26,1,-69.750,1.991,-11.208,0.652,1.973,7.738,3.300,18.300,-78.450
6.36,1,-72.212,1.657,-11.223,0.385,1.572,7.629,4.500,21.000,-77.700
6.46,1,-74.131,1.262,-11.494,0.428,1.352,7.934,4.650,23.550,-76.350
6.58,1,-75.947,0.842,-11.905,0.568,0.951,8.227,4.050,25.800,-78.000
6.68,1,-77.480,0.207,-12.430,0.641,0.645,7.896,3.150,26.400,-76.350
6.78,1,-78.604,-0.012,-12.797,0.539,0.508,7.611,5.250,26.550,-76.950
6.89,1,-78.901,-0.849,-12.893,0.689,0.355,7.436,4.800,27.000,-76.650
7.00,1,-78.565,-1.037,-12.721,0.625,0.479,8.211,3.000,26.550,-76.200
7.09,1,-78.192,-1.175,-12.684,0.580,0.625,8.260,3.300,27.750,-77.250
7.22,1,-78.103,-1.545,-12.463,0.680,0.590,8.156,5.250,27.300,-76.950
7.32,1,-78.054,-1.666,-12.309,0.873,0.729,8.266,3.150,26.700,-77.100
7.42,1,-78.206,-2.112,-11.920,0.680,0.512,8.096,3.750,27.000,-75.900
7.51,1,-78.317,-2.333,-11.388,0.650,0.559,8.100,3.750,27.300,-76.950
7.62,1,-78.486,-2.645,-10.809,0.471,0.578,8.047,2.550,27.750,-75.150
7.73,1,-78.488,-3.075,-10.557,0.623,0.453,8.127,2.700,27.450,-77.550
7.83,1,-78.396,-3.499,-10.249,0.814,0.486,8.020,1.800,26.100,-76.200
7.94,1,-78.337,-3.712,-9.845,0.805,0.508,8.035,3.000,28.050,-75.900
8.05,1,-78.347,-3.894,-9.493,0.832,0.488,8.119,1.200,27.150,-76.050
8.15,1,-78.389,-3.993,-8.978,0.688,0.629,8.035,3.300,27.000,-76.650
8.25,1,-78.408,-4.266,-8.486,0.787,0.529,8.084,1.800,27.000,-75.900
8.35,1,-78.495,-4.436,-8.002,0.801,0.443,8.070,1.800,25.050,-76.650
8.45,1,-78.607,-4.565,-7.554,0.902,0.402,8.041,1.200,27.900,-76.050
8.56,1,-78.764,-4.648,-7.075,0.705,0.385,8.037,1.200,26.700,-77.100
8.66,1,-78.896,-4.855,-6.626,0.881,0.445,8.051,3.450,29.550,-75.600
8.76,1,-78.895,-4.928,-6.163,0.818,0.441,8.125,4.050,28.050,-76.950
8.86,1,-78.920,-4.825,-5.847,0.758,0.422,8.049,1.500,28.050,-76.650
8.98,1,-78.992,-4.896,-5.557,0.789,0.377,8.039,2.550,28.050,-76.650
9.08,1,-79.058,-5.103,-5.191,0.766,0.316,7.953,1.050,28.500,-75.450
9.18,1,-78.982,-5.160,-4.756,0.787,0.416,8.064,1.650,28.350,-76.350
9.28,1,-78.941,-5.192,-4.359,0.807,0.406,8.115,4.200,29.100,-75.300
9.40,1,-78.978,-5.049,-4.007,0.771,0.410,8.195,2.400,28.350,-76.050
9.50,1,-79.017,-5.535,-3.513,0.826,0.342,8.035,1.200,28.650,-77.100
9.62,1,-79.002,-5.653,-3.014,0.793,0.346,8.023,0.150,29.100,-75.600
9.71,1,-78.893,-5.792,-2.697,0.889,0.408,8.084,0.450,27.900,-75.300
9.82,1,-78.854,-5.910,-2.284,0.893,0.418,8.072,0.750,28.050,-76.200
9.93,1,-78.913,-5.951,-1.785,0.924,0.383,8.064,2.250,28.050,-77.250
10.03,1,-79.013,-6.019,-1.437,0.832,0.354,8.102,-0.150,29.550,-76.050
10.13,1,-79.078,-6.172,-1.170,0.992,0.424,7.963,1.800,27.750,-74.700
10.24,1,-79.144,-6.263,-0.808,0.906,0.287,8.037,1.500,27.750,-75.900
10.34,1,-79.185,-6.287,-0.543,0.889,0.336,8.084,1.200,27.900,-76.350
10.44,1,-79.222,-6.340,-0.241,0.818,0.357,8.006,2.700,29.850,-77.100
10.56,1,-79.129,-6.583,0.041,0.877,0.336,8.098,1.650,27.900,-74.850
10.65,1,-79.008,-6.713,0.260,0.875,0.375,8.125,2.700,28.650,-75.300
10.76,1,-78.929,-6.754,0.448,1.025,0.434,8.172,1.800,26.550,-75.150
10.87,1,-79.028,-6.734,0.768,0.838,0.363,8.018,2.250,28.500,-74.700
10.97,1,-79.056,-7.069,1.050,1.080,0.342,7.920,1.650,28.350,-76.800
11.07,1,-78.978,-6.896,1.375,0.836,0.393,8.256,3.000,28.500,-76.200
11.18,1,-78.932,-6.937,1.531,0.949,0.414,8.176,1.800,29.250,-75.900
11.28,1,-79.049,-6.861,1.810,0.908,0.309,8.059,1.800,29.250,-76.650
11.39,1,-79.116,-6.931,2.011,0.930,0.271,7.939,0.900,28.350,-74.850
11.50,1,-79.094,-6.947,2.282,0.908,0.314,7.934,0.150,29.100,-77.850
11.60,1,-78.935,-7.054,2.482,0.980,0.352,8.010,4.050,28.500,-76.200
11.71,1,-78.792,-7.150,2.756,0.938,0.264,7.723,1.050,27.750,-73.950
11.82,1,-78.085,-7.386,2.883,1.072,0.395,7.465,1.800,26.550,-76.650
11.90,1,-76.681,-7.375,3.193,0.885,0.615,7.533,1.200,28.350,-74.850
12.03,1,-74.610,-7.497,3.340,1.172,1.031,7.641,0.750,24.600,-75.450
12.13,1,-72.029,-7.339,3.611,1.127,1.348,7.410,0.750,24.150,-76.950
12.22,1,-68.884,-7.298,4.007,1.109,1.900,7.900,1.500,20.250,-75.900
12.32,1,-65.748,-6.915,4.127,1.354,2.225,7.818,-1.200,16.950,-75.600
12.45,1,-62.715,-6.866,4.149,1.311,2.633,7.275,-1.200,15.450,-76.050
12.54,1,-59.465,-6.570,4.358,1.115,3.010,7.531,-1.200,12.300,-75.600
12.64,1,-56.311,-6.212,4.178,1.305,3.508,7.270,-1.050,10.500,-76.950
12.75,1,-53.303,-6.063,4.045,1.547,3.756,7.301,-1.950,7.200,-74.850
12.85,1,-50.542,-6.075,3.961,1.598,4.137,6.770,-2.400,6.000,-73.800
12.96,1,-47.774,-6.121,3.618,1.520,4.244,6.732,-4.800,3.000,-74.400
13.06,1,-45.004,-6.327,2.961,1.674,4.650,6.357,-3.750,0.750,-72.150
13.16,1,-42.053,-6.579,2.159,1.822,4.949,6.039,-3.750,-0.300,-69.900
13.27,1,-39.088,-6.175,1.641,2.004,5.301,5.867,-4.950,-2.850,-69.750
13.37,1,-35.955,-6.250,0.972,1.926,5.699,5.344,-6.300,-6.150,-67.650
13.47,1,-32.509,-6.256,0.335,1.924,5.904,5.070,-7.350,-7.950,-65.250
13.57,1,-29.098,-5.380,0.280,1.949,6.344,4.898,-6.900,-9.900,-64.200
13.69,1,-25.506,-4.819,0.068,1.965,6.451,4.623,-7.500,-13.200,-62.850
13.79,1,-21.993,-4.281,-0.333,1.723,7.006,4.029,-6.150,-15.000,-61.650
13.89,1,-18.387,-3.985,-1.281,2.121,6.869,3.811,-6.750,-17.100,-57.750
14.00,1,-15.342,-3.045,-0.843,1.732,7.238,3.314,-6.150,-19.350,-56.100
14.10,1,-12.135,-2.826,-1.529,1.572,7.600,2.730,-7.500,-22.950,-54.000
14.20,1,-9.180,-2.820,-2.392,1.912,7.561,2.600,-6.750,-22.650,-51.450
14.30,1,-6.582,-3.011,-3.077,2.209,7.436,2.076,-8.250,-22.200,-50.700
14.43,1,-4.047,-2.780,-1.384,1.768,7.688,2.217,-6.750,-24.600,-46.200
14.53,1,-1.467,-3.123,-2.356,2.314,7.535,1.510,-8.550,-25.800,-45.450
14.63,1,-0.046,-2.769,-0.382,1.760,7.842,1.668,-8.250,-27.000,-44.700
14.73,1,0.469,-2.533,1.817,1.764,7.777,1.453,-8.100,-26.700,-43.500
14.83,1,0.569,-2.487,2.389,1.984,7.707,1.078,-6.300,-27.000,-43.950
14.94,1,0.422,-2.851,2.278,1.932,7.719,0.967,-6.300,-28.050,-44.700
15.04,1,0.332,-3.147,2.082,1.961,7.746,0.840,-7.500,-24.600,-43.650
15.14,1,0.325,-3.270,1.909,1.994,7.629,0.797,-7.800,-27.000,-45.150
15.24,1,0.380,-3.033,1.909,1.928,7.590,1.016,-8.100,-25.950,-44.550
15.36,1,0.474,-2.715,1.613,2.025,7.648,0.957,-8.250,-27.750,-45.900
15.46,1,0.482,-2.720,1.319,2.080,7.629,1.016,-7.800,-26.550,-43.650
15.56,1,0.450,-2.749,0.925,1.959,7.674,0.984,-7.050,-25.350,-43.650
15.67,1,0.435,-2.706,0.622,1.918,7.674,0.908,-8.850,-27.150,-44.550
15.78,1,0.414,-2.543,0.450,1.982,7.773,0.922,-7.500,-25.800,-45.150
15.88,1,0.432,-2.448,0.154,2.023,7.670,0.963,-9.000,-26.550,-46.200
15.98,1,0.352,-2.408,0.072,1.971,7.686,0.953,-7.800,-27.000,-45.450
16.09,1,0.319,-2.406,-0.138,2.018,7.658,0.938,-8.100,-26.400,-44.850
16.20,1,0.275,-2.341,-0.181,2.029,7.664,0.918,-7.800,-27.000,-44.400
16.30,1,0.304,-2.258,-0.198,2.016,7.680,0.930,-7.800,-27.000,-45.150
16.40,1,0.324,-2.169,-0.284,2.049,7.664,0.926,-8.550,-26.550,-45.900
16.51,1,0.290,-1.958,-0.321,2.018,7.723,1.021,-7.650,-26.700,-44.550
