time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,1,1.680,0.019,-7.537,2.252,7.664,0.805,-9.600,-27.450,-41.550
0.21,1,1.310,0.197,-6.750,2.168,7.639,0.568,-8.100,-27.900,-44.850
0.31,1,1.081,0.147,-6.400,2.121,7.607,0.477,-9.000,-27.000,-42.900
0.41,1,1.085,0.102,-5.999,2.156,7.607,0.564,-9.300,-26.550,-42.900
0.52,1,1.049,0.111,-5.432,2.137,7.758,0.707,-9.000,-25.350,-42.900
0.61,1,0.952,-0.052,-5.232,2.033,7.721,0.881,-9.750,-26.100,-42.900
0.72,1,0.670,0.041,-5.105,2.068,7.746,0.738,-7.800,-27.300,-42.450
0.84,1,0.335,0.397,-5.006,2.104,7.639,0.721,-9.000,-28.050,-42.450
0.94,1,0.116,0.690,-4.989,2.217,7.676,0.609,-7.800,-25.350,-43.950
1.04,1,0.031,0.754,-4.887,2.127,7.650,0.770,-8.250,-26.550,-43.650
1.14,1,0.009,0.528,-4.909,2.115,7.672,0.830,-7.650,-26.400,-43.800
1.25,1,-0.048,0.342,-4.809,2.082,7.738,0.861,-8.100,-25.500,-42.300
1.37,1,-0.284,0.308,-4.708,2.141,7.643,0.859,-8.100,-25.950,-45.300
1.44,1,-0.503,0.339,-4.554,2.195,7.609,0.773,-7.350,-26.400,-42.750
1.56,1,-0.536,0.161,-4.470,2.137,7.662,0.859,-8.550,-26.550,-43.650
1.67,1,-0.507,-0.105,-4.446,2.057,7.629,0.840,-9.000,-25.800,-45.150
1.77,1,-0.426,-0.002,-4.359,2.102,7.691,0.863,-9.000,-25.350,-44.700
1.87,1,-0.329,0.174,-4.222,2.141,7.654,0.904,-9.000,-25.350,-44.700
1.98,1,-0.287,0.121,-4.325,2.143,7.705,0.896,-9.150,-25.950,-43.050
2.09,1,-0.315,0.070,-4.409,2.129,7.688,0.822,-9.300,-27.000,-43.650
2.19,1,-0.360,0.160,-4.432,2.168,7.568,0.775,-9.600,-24.450,-44.550
2.29,1,-0.254,0.238,-4.323,2.248,7.711,0.926,-8.400,-24.750,-44.550
2.41,1,-0.248,0.125,-4.216,2.186,7.598,0.914,-7.050,-27.000,-43.200
2.49,1,-0.248,0.159,-4.021,2.148,7.588,0.756,-8.100,-25.500,-44.550
2.61,1,-0.223,0.108,-3.956,2.178,7.627,0.795,-8.100,-27.150,-43.800
2.71,1,-0.105,0.040,-3.997,2.145,7.699,0.836,-9.900,-25.500,-43.800
2.81,1,-0.039,0.038,-4.033,2.203,7.648,0.969,-10.050,-27.000,-43.200
2.92,1,-0.245,0.151,-4.114,2.164,7.721,0.838,-8.850,-26.400,-44.850
3.02,1,-0.551,0.429,-4.016,2.229,7.531,1.008,-9.300,-27.750,-44.700
3.13,1,-1.015,0.938,-3.546,2.322,7.684,0.818,-8.400,-25.500,-44.550
3.23,1,-1.318,0.802,-3.357,2.162,7.539,0.844,-9.300,-27.750,-45.900
3.33,1,-1.410,0.427,-3.434,2.000,7.459,0.982,-7.050,-27.000,-45.150
3.44,1,-1.399,0.153,-4.102,2.076,7.744,1.418,-8.850,-26.700,-44.850
3.54,1,-2.188,0.218,-5.007,2.186,8.119,2.078,-10.050,-26.100,-43.950
3.66,1,-4.825,0.758,-5.038,2.234,8.080,2.936,-8.850,-25.950,-46.350
3.76,1,-9.775,1.639,-4.550,2.139,8.059,3.129,-7.500,-25.800,-50.700
3.86,1,-16.181,2.480,-4.833,2.088,7.705,3.184,-5.550,-22.650,-55.500
3.98,1,-22.857,2.455,-5.739,2.078,7.314,3.463,-5.700,-19.650,-59.400
4.07,1,-29.214,1.813,-6.504,2.043,6.730,4.293,-6.150,-13.800,-63.450
4.19,1,-35.156,0.642,-6.966,1.760,6.072,4.695,-4.950,-10.350,-66.000
4.29,1,-40.379,-0.511,-7.329,2.010,5.396,4.980,-4.500,-3.900,-69.150
4.39,1,-44.844,-1.132,-7.370,1.785,4.875,5.939,-4.500,-1.950,-70.350
4.50,1,-49.141,-0.982,-7.103,1.650,4.506,6.498,-4.050,1.050,-72.450
4.60,1,-53.125,-1.176,-7.425,1.707,3.979,6.695,-3.000,3.900,-73.950
4.69,1,-56.774,-1.688,-7.690,1.670,3.520,6.820,-3.000,9.000,-74.400
4.82,1,-60.085,-2.139,-7.618,1.559,3.027,7.139,-2.550,11.250,-74.400
4.92,1,-63.338,-2.076,-7.375,1.404,2.914,7.717,-2.400,14.250,-76.050
5.01,1,-66.569,-2.183,-7.322,1.371,2.311,7.756,-0.300,16.800,-75.150
5.11,1,-69.826,-2.071,-7.337,1.246,1.871,7.910,0.450,19.650,-76.050
5.23,1,-73.003,-2.571,-7.317,1.141,1.309,7.561,1.650,20.100,-76.800
5.33,1,-75.629,-3.364,-7.201,1.340,0.883,7.479,0.150,25.200,-77.550
5.43,1,-77.682,-3.604,-6.956,0.875,0.795,7.943,-0.300,26.550,-75.450
5.53,1,-79.423,-4.571,-7.008,1.078,0.256,7.832,-0.450,27.900,-75.300
5.65,1,-80.845,-4.059,-7.579,1.229,0.225,8.012,-0.450,29.550,-75.300
5.74,1,-81.975,-4.553,-7.787,1.361,-0.088,7.652,1.950,29.850,-76.050
5.84,1,-82.706,-4.587,-7.605,1.053,-0.025,7.873,0.300,30.900,-75.900
5.95,1,-83.159,-4.946,-7.177,0.834,-0.260,7.846,1.500,32.400,-74.400
6.04,1,-83.294,-4.964,-7.025,0.893,-0.279,8.156,1.500,33.150,-75.450
6.17,1,-83.324,-5.296,-7.136,1.186,-0.172,7.830,1.050,30.900,-74.700
6.26,1,-83.183,-5.665,-6.796,1.133,-0.146,7.770,1.200,31.500,-75.300
6.36,1,-82.864,-5.852,-6.221,1.031,-0.158,8.246,1.500,31.200,-74.700
6.47,1,-82.549,-6.198,-6.006,1.178,-0.070,7.998,0.150,31.800,-74.100
6.58,1,-82.386,-6.386,-5.634,1.100,0.025,8.152,1.200,31.800,-75.600
6.68,1,-82.388,-6.651,-5.148,1.211,-0.129,8.211,0.150,33.750,-74.850
6.79,1,-82.484,-6.786,-5.014,1.223,-0.092,7.881,0.300,30.450,-76.650
6.89,1,-82.393,-7.142,-4.645,1.299,-0.098,7.877,-0.300,29.250,-75.150
6.99,1,-82.198,-7.245,-4.061,1.180,-0.209,8.035,-0.750,30.450,-73.650
7.11,1,-82.002,-7.184,-3.700,1.172,-0.066,8.193,0.000,28.950,-75.450
7.20,1,-81.845,-7.337,-3.265,1.391,-0.057,8.121,-0.300,30.450,-75.900
7.31,1,-81.873,-7.433,-2.764,1.199,-0.002,8.096,0.150,32.250,-76.050
7.41,1,-82.028,-7.550,-2.335,1.057,-0.152,7.971,-0.900,31.050,-76.050
7.51,1,-81.996,-7.565,-2.300,1.418,0.088,8.020,-0.450,30.600,-74.850
7.63,1,-81.945,-8.030,-1.886,1.357,0.033,7.924,0.300,31.650,-75.150
7.73,1,-82.008,-7.900,-1.403,0.998,-0.037,8.086,0.000,31.650,-75.150
7.83,1,-81.894,-8.022,-1.372,1.295,-0.057,8.049,-0.750,31.950,-73.650
7.93,1,-81.960,-8.216,-1.036,1.256,-0.055,8.039,-0.900,29.550,-74.100
8.05,1,-82.026,-8.341,-0.636,1.264,-0.021,7.924,-0.150,32.250,-73.500
8.15,1,-81.962,-8.673,-0.234,1.311,-0.119,7.799,-0.450,31.050,-74.850
8.25,1,-81.729,-8.822,0.178,1.293,0.006,8.086,-0.450,31.500,-73.800
8.35,1,-81.650,-8.764,0.472,1.273,-0.039,8.193,-1.200,31.500,-75.300
8.46,1,-81.697,-9.023,0.650,1.418,-0.063,7.920,-0.900,29.550,-75.600
8.57,1,-81.596,-9.331,0.928,1.539,-0.037,7.955,-0.150,31.050,-74.100
8.66,1,-81.406,-9.497,1.166,1.523,-0.117,7.988,-0.150,31.800,-72.750
8.77,1,-81.378,-9.507,1.338,1.332,-0.006,8.166,-1.050,31.200,-73.650
8.88,1,-81.424,-9.536,1.482,1.486,-0.033,7.902,-0.300,30.000,-73.200
8.98,1,-81.424,-9.743,2.028,1.432,-0.027,7.854,-1.050,30.450,-73.200
9.09,1,-81.207,-9.765,2.452,1.273,0.086,8.053,0.450,32.250,-74.550
9.19,1,-80.922,-9.708,2.715,1.291,-0.023,7.857,-1.050,30.450,-75.150
9.30,1,-80.318,-9.744,2.752,1.359,0.088,7.977,-1.200,31.050,-74.850
9.40,1,-79.600,-9.747,2.796,1.568,0.283,7.793,-1.050,29.700,-73.200
9.50,1,-78.688,-9.765,3.170,1.389,0.238,7.594,-0.750,29.250,-74.700
9.62,1,-77.154,-9.746,3.474,1.443,0.525,7.158,-2.250,27.300,-72.900
9.72,1,-74.414,-9.834,3.705,1.463,0.918,6.994,-2.250,26.100,-75.150
9.82,1,-70.519,-9.792,3.567,1.717,1.572,7.145,-1.200,23.550,-74.550
9.93,1,-65.949,-8.849,2.988,1.625,2.195,7.516,-3.300,18.750,-73.650
10.03,1,-60.857,-8.546,2.133,1.588,2.898,7.059,-3.900,15.450,-74.550
10.13,1,-55.146,-8.542,0.884,1.785,3.520,6.664,-4.500,10.050,-72.900
10.24,1,-48.634,-8.226,-0.731,2.174,4.498,6.070,-5.550,4.950,-71.100
10.34,1,-41.396,-7.316,-2.321,1.959,5.334,4.256,-7.800,-1.050,-69.150
10.46,1,-34.675,-3.518,-0.761,1.906,6.047,6.508,-5.250,-7.350,-68.850
10.56,1,-28.540,-2.468,-0.502,2.146,6.766,5.313,-4.800,-11.700,-64.350
10.66,1,-22.976,-1.479,-1.196,2.115,7.287,4.887,-6.900,-15.750,-61.200
10.77,1,-18.377,-1.111,-1.977,1.994,7.000,3.939,-6.300,-18.000,-58.800
10.87,1,-14.137,-1.446,-2.501,2.408,7.230,3.486,-7.050,-20.250,-54.300
10.97,1,-10.702,-1.539,-1.367,1.795,7.703,2.742,-6.600,-22.500,-54.150
11.09,1,-7.209,-2.106,-1.262,2.178,7.857,2.717,-7.800,-22.200,-50.700
11.18,1,-5.091,-1.597,0.879,1.828,8.035,1.957,-6.150,-25.200,-47.100
11.27,1,-2.819,-2.275,-0.162,2.057,7.607,1.504,-8.850,-25.950,-45.300
11.40,1,-0.911,-2.114,-0.622,2.078,7.652,1.502,-6.750,-27.000,-44.700
11.50,1,0.273,-1.604,-0.390,2.104,7.701,1.334,-7.350,-27.450,-43.050
11.58,1,0.767,-1.920,0.154,1.943,7.922,1.309,-8.100,-26.700,-43.050
11.70,1,0.667,-2.272,0.668,1.805,7.791,1.135,-6.600,-27.150,-43.050
11.82,1,0.247,-2.193,0.782,1.971,7.754,1.008,-9.000,-27.300,-42.900
11.90,1,-0.265,-2.433,0.808,1.918,7.734,0.750,-8.400,-26.400,-43.800
12.02,1,-0.495,-2.512,0.728,1.893,7.486,0.756,-8.400,-26.700,-44.550
12.13,1,-0.376,-2.465,0.573,1.918,7.600,0.771,-8.100,-26.700,-44.250
12.22,1,-0.153,-2.251,0.448,2.047,7.691,0.990,-9.150,-26.700,-43.500
12.32,1,-0.079,-1.849,0.494,2.055,7.727,1.082,-8.100,-26.700,-45.300
12.42,1,-0.213,-1.616,0.513,2.004,7.756,1.020,-7.050,-27.300,-44.400
12.54,1,-0.368,-1.558,0.208,2.109,7.707,0.850,-7.800,-25.350,-44.400
12.64,1,-0.531,-1.550,0.441,2.008,7.768,0.898,-9.150,-25.950,-43.800
12.74,1,-0.620,-1.791,0.433,1.928,7.557,1.064,-7.800,-26.100,-44.400
12.84,1,-0.847,-1.892,0.464,1.930,7.703,1.037,-8.400,-25.950,-44.550
12.96,1,-1.077,-1.871,0.410,1.873,7.586,1.035,-7.500,-25.350,-45.150
13.05,1,-1.279,-1.618,0.260,2.004,7.576,0.984,-7.350,-25.500,-44.250
13.16,1,-1.331,-1.360,0.103,2.098,7.680,1.023,-8.550,-26.100,-46.200
13.25,1,-1.259,-1.334,-0.035,2.082,7.566,1.098,-8.100,-27.150,-46.050
13.39,1,-1.181,-1.343,-0.070,1.971,7.695,1.074,-8.100,-27.150,-43.050
13.47,1,-1.173,-1.335,-0.097,2.043,7.680,1.088,-8.400,-26.400,-45.600
13.57,1,-1.259,-1.292,-0.191,2.029,7.703,1.066,-7.800,-26.550,-45.150
13.69,1,-1.370,-1.155,-0.242,2.055,7.648,1.066,-8.250,-26.550,-43.200
13.79,1,-1.478,-1.082,-0.357,1.969,7.666,1.086,-7.800,-25.800,-44.400
13.89,1,-1.585,-1.009,-0.458,2.008,7.625,1.043,-8.100,-25.950,-45.300
14.00,1,-1.638,-0.858,-0.550,2.070,7.652,1.041,-8.100,-25.950,-46.050
14.10,1,-1.631,-0.744,-0.617,2.006,7.652,1.145,-7.350,-24.750,-45.300
14.20,1,-1.598,-0.698,-0.679,1.953,7.695,1.150,-10.500,-26.100,-44.400
14.32,1,-1.622,-0.679,-0.738,2.041,7.682,1.150,-6.750,-27.000,-44.700
