time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.13,1,-0.390,-0.323,-0.180,2.318,7.307,-31.999,-27.767,-39.280,-22.264
0.23,1,-0.337,-0.205,-0.227,2.426,7.305,-31.999,-27.467,-37.780,-20.914
0.32,1,-0.278,-0.196,-0.216,2.400,7.328,-31.999,-29.867,-39.430,-22.864
0.43,1,-0.227,-0.222,-0.137,2.437,7.291,-31.999,-27.467,-39.880,-21.364
0.53,1,-0.229,-0.242,-0.148,2.361,7.355,-31.999,-29.567,-39.280,-20.014
0.63,1,-0.211,-0.141,-0.186,2.391,7.365,-31.999,-27.767,-38.380,-21.514
0.73,1,-0.201,-0.066,-0.213,2.414,7.268,-31.999,-27.917,-38.230,-21.364
0.85,1,-0.185,-0.053,-0.174,2.389,7.311,-31.999,-28.667,-39.430,-22.114
0.95,1,-0.167,-0.021,-0.226,2.395,7.334,-31.999,-28.667,-38.680,-20.614
1.05,1,-0.155,-0.030,-0.178,2.404,7.363,-31.999,-27.167,-38.230,-21.664
1.17,1,-0.170,-0.026,-0.196,2.332,7.334,-31.999,-27.167,-38.680,-20.914
1.27,1,-0.126,0.094,-0.228,2.377,7.354,-31.999,-28.517,-37.330,-20.764
1.38,1,-0.135,0.133,-0.272,2.379,7.348,-31.999,-28.667,-38.230,-19.864
1.47,1,-0.120,0.138,-0.256,2.389,7.277,-31.999,-27.917,-38.230,-20.164
1.57,1,-0.135,0.136,-0.268,2.418,7.340,-31.999,-27.917,-38.230,-21.664
1.68,1,-0.146,0.175,-0.310,2.365,7.266,-31.999,-29.117,-38.230,-21.364
1.79,1,-0.132,0.229,-0.351,2.432,7.350,-31.999,-27.917,-38.230,-19.564
1.88,1,-0.187,0.070,-0.241,2.463,7.254,-31.999,-28.217,-38.230,-21.364
1.99,1,-0.379,-0.161,-0.188,2.223,7.301,-31.999,-28.517,-38.830,-21.964
2.11,1,-0.339,0.042,-0.221,2.215,7.395,-31.999,-26.717,-38.680,-21.664
2.21,1,-0.197,0.399,-0.294,2.418,7.320,-31.999,-28.517,-38.080,-21.964
2.31,1,-0.179,0.416,-0.385,2.434,7.309,-31.999,-27.917,-37.480,-19.864
2.41,1,-0.258,0.249,-0.420,2.393,7.365,-31.999,-29.417,-38.230,-21.364
2.52,1,-0.302,0.162,-0.427,2.344,7.324,-31.999,-28.217,-37.480,-21.664
2.62,1,-0.321,0.066,-0.371,2.381,7.344,-31.999,-27.167,-38.230,-20.614
2.74,1,-0.351,-0.036,-0.302,2.418,7.275,-31.999,-27.467,-38.980,-20.614
2.84,1,-0.387,-0.135,-0.307,2.430,7.318,-31.999,-27.317,-38.380,-20.014
2.94,1,-0.420,-0.217,-0.322,2.377,7.334,-31.999,-28.217,-37.780,-21.364
3.03,1,-0.434,-0.229,-0.325,2.383,7.313,-31.999,-28.817,-38.380,-21.514
3.15,1,-0.410,-0.184,-0.321,2.383,7.303,-31.999,-28.667,-37.780,-20.614
3.24,1,-0.406,-0.245,-0.302,2.371,7.326,-31.999,-28.517,-37.330,-21.214
3.36,1,-0.387,-0.294,-0.250,2.367,7.311,-31.999,-27.317,-38.380,-21.214
3.46,1,-0.367,-0.256,-0.280,2.369,7.342,-31.999,-28.667,-38.980,-20.914
3.58,1,-0.267,-0.071,-0.200,2.246,7.283,-31.999,-28.067,-38.830,-21.514
3.68,1,-0.159,0.132,0.063,2.408,7.355,-31.999,-27.167,-37.480,-22.114
