time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,1,0.148,-0.325,1.460,1.633,7.715,0.646,-1.800,-33.150,-49.950
0.19,1,0.260,-0.183,1.359,1.723,7.680,0.736,-3.450,-31.500,-49.050
0.31,1,0.415,0.004,1.174,1.764,7.756,0.801,-1.650,-32.550,-49.800
0.41,1,0.533,0.028,1.014,1.678,7.893,0.924,-3.150,-31.800,-49.050
0.51,1,0.311,-0.101,0.736,1.625,7.771,0.824,-3.150,-31.050,-50.100
0.63,1,0.090,0.077,0.825,1.668,7.785,0.533,-3.300,-31.950,-49.500
0.73,1,0.172,0.113,0.918,1.678,7.760,0.672,-2.700,-31.050,-49.800
0.83,1,0.427,0.056,1.014,1.689,7.787,0.773,-1.950,-30.600,-49.050
0.94,1,0.614,-0.034,1.025,1.568,7.799,0.830,-2.550,-31.650,-48.450
1.04,1,0.622,0.014,0.906,1.633,7.758,0.791,-3.150,-31.800,-48.600
1.15,1,0.549,0.147,0.717,1.744,7.734,0.650,-3.300,-31.200,-48.450
1.25,1,0.571,0.227,0.617,1.766,7.773,0.648,-1.500,-31.650,-49.200
1.35,1,0.632,0.245,0.598,1.687,7.779,0.799,-4.050,-31.200,-49.200
1.45,1,0.648,0.248,0.625,1.703,7.820,0.768,-3.750,-30.900,-50.250
1.56,1,0.586,0.197,0.664,1.748,7.836,0.748,-2.550,-29.700,-50.250
1.66,1,0.489,0.142,0.590,1.568,7.707,0.676,-3.750,-30.000,-48.450
1.76,1,0.477,0.238,0.484,1.682,7.770,0.762,-2.400,-30.600,-50.100
1.89,1,0.494,0.356,0.391,1.680,7.764,0.719,-4.200,-33.450,-49.350
1.98,1,0.509,0.414,0.348,1.732,7.746,0.729,-2.550,-31.200,-49.500
2.08,1,0.535,0.401,0.356,1.719,7.719,0.719,-2.700,-32.250,-48.600
2.19,1,0.545,0.318,0.354,1.678,7.785,0.758,-2.400,-30.600,-50.100
2.30,1,0.554,0.293,0.338,1.643,7.783,0.729,-3.750,-31.650,-49.500
2.40,1,0.589,0.346,0.329,1.594,7.848,0.748,-3.750,-31.950,-49.200
2.50,1,0.588,0.400,0.301,1.705,7.777,0.758,-4.050,-31.200,-48.000
2.60,1,0.539,0.394,0.160,1.627,7.748,0.752,-2.700,-31.050,-49.050
2.72,1,0.451,0.489,0.075,1.629,7.795,0.777,-4.050,-31.200,-49.200
2.82,1,0.330,0.654,-0.013,1.707,7.814,0.783,-3.450,-31.050,-49.350
2.93,1,0.163,0.728,-0.119,1.598,7.795,0.805,-3.300,-30.450,-49.200
3.04,1,-0.090,0.750,-0.267,1.699,7.770,0.857,-4.200,-30.600,-49.350
3.11,1,-0.326,0.849,-0.330,1.596,7.799,0.861,-3.000,-30.450,-49.950
3.24,1,-0.514,0.936,-0.331,1.568,7.805,0.877,-3.000,-31.650,-49.200
3.34,1,-0.675,1.048,-0.300,1.492,7.783,0.992,-2.400,-31.800,-49.800
3.46,1,-0.957,1.288,-0.176,1.600,7.805,1.021,-2.250,-29.700,-49.950
3.56,1,-1.265,1.523,-0.031,1.539,7.771,0.980,-1.800,-30.450,-51.000
3.66,1,-1.491,1.592,0.103,1.502,7.744,0.961,-1.950,-31.050,-50.850
3.75,1,-1.568,1.552,0.244,1.459,7.791,0.932,-1.950,-30.600,-50.400
3.85,1,-1.555,1.569,0.294,1.494,7.703,1.043,-1.800,-31.950,-52.200
3.95,1,-1.509,1.555,0.246,1.527,7.766,1.020,-1.650,-29.850,-51.900
4.07,1,-1.443,1.509,0.159,1.451,7.768,0.992,-1.200,-29.100,-51.150
4.17,1,-1.377,1.498,0.057,1.465,7.799,1.068,-1.500,-30.900,-51.450
4.28,1,-1.404,1.523,0.043,1.500,7.838,1.094,-0.300,-33.600,-52.200
4.38,1,-1.643,1.641,0.002,1.430,7.902,1.156,-1.200,-31.500,-51.150
4.48,1,-2.206,1.933,-0.098,1.365,7.916,1.178,-1.800,-31.200,-52.200
4.59,1,-3.126,2.667,0.031,1.297,8.129,1.482,-0.300,-31.200,-52.500
4.69,1,-4.623,4.371,-0.163,1.148,8.104,1.742,-0.450,-30.300,-53.400
4.80,1,-6.688,6.813,-0.102,1.035,8.094,1.908,2.700,-30.300,-55.650
4.90,1,-9.217,8.907,-0.269,0.830,7.654,1.904,3.750,-29.700,-57.300
5.01,1,-11.715,10.501,-0.554,0.291,7.625,2.182,6.000,-28.950,-58.800
5.10,1,-14.120,11.579,-0.910,-0.473,7.607,2.299,8.100,-27.900,-60.900
5.22,1,-16.342,13.605,-0.957,-0.238,7.410,2.879,8.850,-27.900,-63.450
5.32,1,-18.613,15.791,-0.486,-0.424,7.279,3.270,11.550,-26.550,-65.100
5.42,1,-21.222,17.080,-1.011,-0.840,7.131,3.537,13.350,-26.400,-64.950
5.54,1,-23.908,17.941,-2.120,-1.373,6.928,3.711,14.400,-24.450,-67.200
5.64,1,-26.545,19.075,-3.483,-1.404,6.787,4.084,14.400,-22.800,-68.250
5.74,1,-29.425,20.033,-4.985,-1.496,6.553,4.172,16.350,-20.100,-70.050
5.84,1,-32.488,20.435,-6.973,-1.479,6.301,4.438,18.450,-19.050,-71.400
5.96,1,-35.234,20.649,-8.633,-1.629,6.012,4.996,15.150,-16.950,-73.050
6.06,1,-37.835,21.197,-9.969,-1.482,5.938,5.508,16.350,-15.450,-72.750
6.16,1,-40.660,21.867,-11.178,-1.490,5.816,5.568,16.500,-14.850,-74.400
6.26,1,-43.588,22.503,-12.355,-1.910,5.420,5.863,19.500,-12.900,-75.900
6.36,1,-46.615,23.484,-13.111,-1.998,5.137,5.760,19.350,-11.400,-76.350
6.47,1,-49.723,23.849,-13.927,-2.434,4.594,5.443,22.200,-7.800,-78.000
6.57,1,-52.144,23.557,-14.988,-2.338,4.471,6.002,20.850,-3.600,-78.600
6.67,1,-53.791,23.994,-15.643,-2.482,4.188,6.621,22.350,-3.300,-79.800
6.77,1,-55.800,24.292,-16.925,-2.258,4.104,6.631,23.100,-1.350,-78.600
6.89,1,-57.783,24.327,-17.804,-2.387,3.580,6.418,22.500,-2.700,-79.500
7.00,1,-59.176,24.765,-18.496,-2.635,3.631,6.451,22.950,0.750,-80.250
7.11,1,-60.136,25.290,-18.948,-2.734,3.631,6.605,23.250,0.300,-80.250
7.21,1,-60.944,24.973,-19.320,-2.990,3.547,6.611,24.450,2.700,-81.000
7.31,1,-61.445,24.952,-19.510,-2.867,3.508,6.836,23.700,0.750,-80.700
7.41,1,-62.139,24.779,-19.918,-3.070,3.330,6.918,23.850,2.400,-81.150
7.53,1,-62.935,24.860,-20.312,-2.873,3.121,6.502,25.650,3.900,-81.000
7.62,1,-63.140,24.734,-20.458,-3.352,3.336,6.557,22.500,2.700,-80.250
7.72,1,-63.058,24.561,-20.836,-3.084,3.451,7.012,24.600,2.850,-81.150
7.82,1,-63.513,24.341,-21.631,-2.883,3.480,7.309,24.450,3.000,-81.750
7.92,1,-64.737,24.564,-22.219,-2.537,2.918,6.547,23.550,2.850,-80.100
8.04,1,-65.286,24.085,-22.241,-3.156,3.029,6.887,23.250,5.850,-81.000
8.14,1,-65.917,24.039,-22.379,-3.437,3.209,7.674,24.300,6.000,-80.850
8.25,1,-68.052,23.445,-24.320,-2.832,3.148,7.199,22.500,5.400,-82.500
8.36,1,-70.341,23.259,-25.875,-2.279,2.262,6.529,22.500,8.550,-81.450
8.46,1,-71.428,22.569,-26.670,-2.516,1.738,6.473,22.200,10.050,-84.300
8.57,1,-70.962,22.330,-26.765,-3.154,2.486,7.121,22.050,8.400,-82.650
8.66,1,-70.431,22.542,-26.852,-2.701,2.777,7.432,22.800,6.750,-81.600
8.78,1,-70.489,22.322,-26.919,-2.830,2.545,7.072,22.200,7.350,-81.750
8.88,1,-70.710,22.175,-26.821,-2.805,2.512,7.252,22.500,9.000,-80.700
8.98,1,-70.841,22.034,-26.387,-2.908,2.369,7.266,23.250,9.000,-81.000
9.08,1,-71.106,22.174,-26.269,-3.014,2.322,7.051,21.600,7.500,-80.850
9.19,1,-71.111,21.900,-26.216,-3.164,2.275,7.082,22.800,9.150,-82.350
9.29,1,-70.857,20.840,-26.498,-2.818,2.377,6.955,22.200,8.550,-81.750
9.39,1,-70.394,21.211,-26.630,-2.674,2.328,7.318,22.500,8.550,-81.750
9.50,1,-69.786,21.299,-26.290,-2.609,2.410,7.188,22.800,7.950,-81.600
9.61,1,-68.878,21.380,-25.607,-2.654,2.307,6.992,21.300,4.800,-81.600
9.71,1,-67.289,21.059,-24.387,-2.590,2.414,6.607,21.300,4.500,-81.150
9.81,1,-64.654,21.175,-23.240,-1.994,2.258,6.395,20.550,5.250,-81.150
9.92,1,-60.440,21.169,-21.198,-2.189,3.289,6.438,22.950,1.500,-81.000
10.03,1,-55.361,20.912,-18.652,-2.031,4.186,6.293,18.300,-2.100,-80.100
10.13,1,-49.966,20.277,-16.103,-2.141,4.975,5.953,20.550,-7.950,-77.100
10.23,1,-44.691,19.192,-13.933,-2.039,5.137,5.053,19.500,-12.000,-76.650
10.35,1,-38.781,17.692,-12.500,-1.379,5.750,4.365,17.250,-13.950,-74.700
10.45,1,-31.969,15.274,-11.047,-1.092,6.703,4.447,14.100,-19.350,-70.050
10.55,1,-25.338,12.529,-9.409,-0.648,7.547,3.996,11.100,-23.550,-66.450
10.65,1,-19.428,9.453,-7.957,-0.375,7.662,3.139,8.550,-25.800,-63.300
10.75,1,-14.005,7.271,-6.218,0.043,8.186,2.471,6.300,-29.250,-58.800
10.85,1,-9.143,4.735,-5.732,0.949,8.416,1.883,3.300,-30.000,-54.300
10.97,1,-5.506,2.819,-4.642,0.273,8.104,2.146,1.650,-31.800,-52.650
11.08,1,-3.643,2.359,-3.300,0.379,8.623,1.162,1.800,-31.650,-50.700
11.19,1,-2.203,1.768,-3.428,1.168,7.998,0.838,1.050,-31.950,-48.750
11.29,1,-1.368,1.186,-3.263,1.119,7.998,0.781,0.000,-34.800,-48.750
11.39,1,-0.826,1.004,-2.501,1.465,7.662,0.523,-0.750,-34.800,-48.750
11.50,1,-0.264,1.182,-0.577,1.227,8.072,0.982,1.500,-34.350,-47.700
11.60,1,-1.009,0.531,-0.898,1.211,7.549,0.674,1.500,-31.950,-48.750
11.70,1,-1.742,-0.292,-1.664,1.311,7.959,0.143,0.150,-33.450,-49.050
11.80,1,-1.452,-0.961,-3.684,1.486,7.773,0.449,-1.650,-31.500,-50.400
11.91,1,-0.988,-0.562,-3.406,1.479,7.918,0.797,-1.650,-32.550,-49.050
12.00,1,-0.675,-1.448,-4.276,1.453,7.947,0.344,-2.250,-30.900,-48.000
12.11,1,0.014,-0.790,-3.751,1.816,7.668,1.033,-3.150,-32.550,-47.850
12.22,1,-0.119,-0.865,-3.377,1.607,8.066,0.721,-1.650,-33.000,-48.600
12.33,1,-0.324,-2.244,-3.938,1.365,7.467,0.570,-3.000,-30.000,-48.750
12.43,1,-0.421,-1.547,-3.626,1.760,7.754,0.572,-3.450,-30.300,-49.050
12.53,1,-0.442,-1.819,-3.212,1.594,7.814,0.561,-3.450,-32.250,-49.050
12.65,1,-0.323,-2.433,-3.296,1.568,7.629,0.639,-4.800,-30.900,-48.450
12.74,1,-0.132,-2.039,-3.195,1.711,7.852,0.697,-3.000,-31.650,-49.500
