time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,1,0.424,0.173,-0.830,1.457,7.734,0.666,-4.950,-29.850,-46.350
0.21,1,0.235,0.172,-0.680,1.639,8.002,0.883,-4.950,-31.800,-47.100
0.31,1,-0.250,-0.204,-0.725,1.441,7.662,0.957,-5.550,-31.950,-46.950
0.42,1,-0.771,-0.146,-0.758,1.695,7.664,0.871,-4.950,-31.500,-47.850
0.52,1,-1.261,-0.178,-0.601,1.730,7.584,0.828,-4.050,-30.450,-48.000
0.62,1,-1.524,-0.401,-0.671,1.582,7.586,0.727,-5.400,-30.600,-49.350
0.72,1,-1.418,-0.359,-0.594,1.609,7.879,0.930,-4.650,-30.300,-48.600
0.84,1,-1.209,-0.298,-0.448,1.564,7.729,1.207,-3.750,-30.450,-46.950
0.94,1,-1.279,-0.343,-0.361,1.615,7.896,1.092,-5.400,-30.600,-47.850
1.03,1,-1.498,-0.103,-0.350,1.598,7.836,1.008,-5.400,-31.500,-48.600
1.14,1,-1.720,0.158,-0.408,1.555,7.639,0.895,-5.250,-31.200,-48.750
1.26,1,-1.815,0.380,-0.212,1.340,7.691,0.867,-5.250,-30.900,-47.700
1.36,1,-1.493,0.563,-0.078,1.369,7.766,1.184,-4.800,-30.900,-47.700
1.46,1,-1.103,0.136,-0.257,1.861,7.725,1.055,-4.050,-30.000,-47.700
1.57,1,-1.241,0.057,-0.143,1.525,7.861,1.055,-5.250,-31.200,-49.200
1.67,1,-1.235,-0.073,-0.292,1.627,7.760,0.939,-4.500,-31.650,-47.700
1.78,1,-1.324,0.098,-0.125,1.611,7.789,0.996,-3.900,-30.600,-47.850
1.88,1,-1.383,0.167,-0.239,1.682,7.789,0.895,-4.500,-30.000,-46.950
1.98,1,-1.354,0.198,-0.255,1.672,7.771,0.945,-3.750,-31.950,-47.700
2.09,1,-1.231,0.069,-0.252,1.580,7.830,1.002,-5.700,-31.050,-47.100
2.19,1,-1.354,0.204,-0.035,1.367,7.803,1.107,-3.900,-29.850,-49.050
2.31,1,-1.325,0.220,-0.156,1.545,7.734,0.949,-3.150,-31.500,-47.850
2.41,1,-1.343,0.275,-0.209,1.592,7.688,0.949,-4.950,-32.250,-47.550
2.51,1,-1.293,0.232,-0.330,1.578,7.721,0.998,-3.300,-31.650,-47.700
2.61,1,-1.230,0.290,-0.412,1.531,7.711,0.979,-4.650,-30.600,-49.050
2.72,1,-1.157,0.365,-0.376,1.648,7.752,0.980,-5.550,-30.900,-47.700
2.82,1,-1.116,0.398,-0.345,1.592,7.709,0.932,-4.800,-31.650,-47.700
2.92,1,-1.141,0.528,-0.165,1.547,7.746,0.945,-4.200,-31.500,-49.050
3.04,1,-1.155,0.488,-0.150,1.553,7.730,0.918,-3.900,-30.300,-48.300
3.14,1,-1.084,0.527,-0.090,1.475,7.758,0.896,-2.550,-31.650,-46.200
3.25,1,-0.998,0.603,-0.005,1.555,7.695,1.072,-4.500,-31.950,-49.500
3.35,1,-1.053,0.722,0.134,1.564,7.811,1.064,-4.800,-30.900,-48.000
3.46,1,-1.244,0.618,0.190,1.434,7.705,0.902,-4.800,-30.900,-47.700
3.57,1,-1.314,0.539,0.205,1.406,7.674,0.924,-2.400,-30.600,-47.100
3.67,1,-1.264,0.467,0.067,1.539,7.748,0.918,-6.000,-31.950,-49.200
3.77,1,-1.184,0.408,-0.065,1.518,7.678,0.930,-3.450,-30.300,-48.600
