time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.04,1,-0.409,0.243,-1.416,1.805,7.715,1.348,-6.300,-28.050,-49.200
0.14,1,-0.542,0.149,-1.398,1.875,7.646,1.436,-7.050,-28.050,-46.200
0.24,1,-0.620,0.066,-1.453,1.830,7.584,1.455,-6.150,-26.700,-47.550
0.34,1,-0.615,0.071,-1.551,1.848,7.643,1.502,-7.500,-27.300,-47.400
0.45,1,-0.582,0.165,-1.428,1.844,7.705,1.396,-6.000,-27.000,-46.950
0.55,1,-0.495,0.246,-1.469,1.906,7.641,1.437,-6.300,-28.050,-47.400
0.66,1,-0.373,0.371,-1.403,1.846,7.686,1.400,-6.900,-28.650,-47.850
0.77,1,-0.117,0.457,-1.391,1.795,7.680,1.289,-7.650,-29.550,-47.550
0.87,1,-0.051,0.501,-1.416,1.783,7.721,1.455,-6.600,-27.450,-46.800
0.98,1,-0.066,0.545,-1.395,1.875,7.693,1.301,-7.050,-28.050,-45.900
1.07,1,-0.040,0.536,-1.553,1.803,7.643,1.336,-6.600,-29.100,-47.100
1.17,1,-0.028,0.528,-1.735,1.832,7.674,1.316,-7.350,-28.650,-47.550
1.29,1,-0.074,0.642,-1.805,1.986,7.648,1.398,-5.700,-27.150,-47.550
1.40,1,-0.167,0.708,-1.698,1.787,7.736,1.434,-6.750,-28.050,-47.400
1.50,1,-0.266,0.787,-1.761,1.824,7.682,1.287,-6.900,-29.550,-46.350
1.60,1,-0.290,1.080,-1.793,1.857,7.695,1.420,-6.900,-27.900,-48.300
1.72,1,-0.405,1.110,-1.605,1.799,7.688,1.430,-7.050,-28.500,-48.000
1.82,1,-0.430,1.035,-1.575,1.750,7.707,1.447,-6.750,-27.750,-46.650
1.92,1,-0.400,1.043,-1.448,1.773,7.654,1.414,-6.750,-28.500,-46.950
2.02,1,-0.473,1.164,-1.377,1.777,7.770,1.475,-4.050,-28.050,-49.200
2.13,1,-0.596,1.298,-1.121,1.582,7.797,1.676,-4.800,-28.500,-47.700
2.24,1,-0.936,1.277,-0.927,2.061,8.045,2.459,-6.300,-28.500,-45.450
2.34,1,-3.521,1.062,-2.892,1.953,8.031,2.855,-6.150,-27.900,-49.050
2.45,1,-7.587,0.988,-5.299,1.912,7.785,2.691,-7.650,-27.150,-51.150
2.54,1,-12.278,0.759,-7.649,1.961,7.799,2.947,-7.500,-23.400,-53.550
