time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.03,1,-0.172,0.796,-1.057,2.053,7.643,1.156,-8.850,-26.700,-45.300
0.14,1,-0.190,0.764,-1.158,2.037,7.666,1.096,-8.850,-27.900,-45.300
0.24,1,-0.200,0.760,-1.204,1.996,7.668,1.156,-7.800,-27.750,-43.650
0.35,1,-0.245,0.761,-1.235,2.066,7.670,1.139,-7.650,-28.650,-43.800
0.46,1,-0.274,0.769,-1.260,2.096,7.699,1.131,-8.550,-27.000,-44.700
0.56,1,-0.345,0.776,-1.167,2.047,7.598,1.137,-8.400,-29.100,-43.500
0.66,1,-0.411,0.828,-1.086,2.072,7.621,1.109,-7.350,-28.350,-44.850
0.78,1,-0.482,0.814,-1.038,2.072,7.680,1.123,-8.100,-28.350,-45.600
0.88,1,-0.563,0.824,-0.977,2.031,7.641,1.166,-8.100,-28.350,-44.850
0.98,1,-0.645,0.827,-0.965,2.000,7.631,1.172,-8.100,-28.650,-44.250
1.09,1,-0.655,0.853,-1.038,2.037,7.637,1.141,-9.600,-28.650,-45.600
1.17,1,-0.628,0.869,-1.200,2.045,7.637,1.168,-9.600,-28.350,-45.300
1.27,1,-0.579,0.891,-1.355,2.115,7.588,1.191,-7.050,-28.050,-45.150
1.40,1,-0.547,0.905,-1.444,2.080,7.672,1.178,-9.150,-28.350,-44.550
1.51,1,-0.521,0.916,-1.539,2.100,7.662,1.199,-9.000,-27.300,-45.150
1.61,1,-0.511,0.924,-1.591,2.100,7.652,1.141,-8.100,-28.650,-44.250
1.71,1,-0.511,0.934,-1.613,2.014,7.678,1.207,-10.350,-28.350,-44.850
1.81,1,-0.613,1.017,-1.593,2.088,7.711,1.199,-7.500,-27.300,-45.900
1.91,1,-0.850,1.144,-1.322,2.117,7.832,1.213,-8.850,-27.150,-44.850
2.01,1,-1.291,1.289,-0.687,2.088,7.787,1.367,-7.800,-28.050,-45.450
2.12,1,-2.128,1.640,0.452,1.914,7.977,1.504,-8.550,-27.750,-47.700
2.22,1,-3.746,2.368,2.691,1.906,7.771,1.990,-7.050,-26.550,-47.700
2.34,1,-6.613,3.825,5.401,1.592,7.906,2.684,-5.400,-27.450,-50.100
2.44,1,-10.629,5.310,6.385,1.035,8.082,3.398,-1.950,-26.700,-54.900
2.54,1,-15.849,6.896,3.866,1.025,7.809,3.930,-0.900,-23.250,-57.450
2.64,1,-22.109,8.568,0.069,1.115,7.451,3.953,0.000,-21.000,-61.800
2.74,1,-28.768,10.095,-2.759,1.160,6.721,4.660,1.050,-18.000,-66.150
2.84,1,-36.222,12.040,-4.242,0.225,6.705,6.719,3.900,-12.300,-69.750
2.96,1,-45.187,10.984,-8.268,0.498,6.000,6.457,2.550,-7.800,-74.400
3.06,1,-53.789,8.714,-11.882,0.627,4.672,6.338,2.250,0.000,-75.450
3.16,1,-61.684,8.277,-13.914,0.008,3.709,6.936,3.450,5.550,-77.100
3.26,1,-69.038,7.463,-16.436,0.088,2.277,7.213,3.150,12.300,-79.800
3.38,1,-75.564,6.255,-18.823,-0.160,1.238,7.949,4.800,18.000,-78.450
3.48,1,-81.591,4.634,-20.842,-0.021,0.270,8.182,4.050,21.450,-77.700
3.58,1,-87.018,1.839,-21.991,0.111,-0.598,7.240,2.250,28.500,-78.000
3.68,1,-91.189,0.074,-22.663,0.063,-1.213,6.906,0.450,33.450,-76.050
3.80,1,-94.096,-0.570,-23.995,0.049,-1.512,7.346,1.950,34.200,-74.550
3.90,1,-95.893,-1.823,-24.949,0.646,-2.068,6.725,0.750,36.000,-74.400
4.00,1,-96.216,-3.288,-24.985,0.545,-2.359,6.781,0.750,37.050,-73.650
4.10,1,-95.843,-2.408,-25.354,-0.008,-2.254,7.750,1.650,36.150,-73.050
4.20,1,-95.145,-1.619,-25.645,-0.270,-2.242,8.338,1.800,35.550,-72.450
4.32,1,-94.685,-1.528,-25.790,0.020,-1.451,8.230,1.650,35.700,-75.300
4.42,1,-94.437,-2.044,-26.628,0.943,-1.834,7.629,1.050,36.000,-73.950
4.52,1,-94.146,-1.956,-27.039,0.869,-1.809,8.016,0.750,34.350,-75.150
4.62,1,-94.262,-0.894,-26.523,-0.275,-1.652,8.533,1.200,34.500,-74.100
4.72,1,-94.819,-0.804,-26.321,-0.109,-1.764,7.936,3.150,34.950,-73.800
