time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,1,0.478,0.126,-0.728,1.489,7.812,0.563,-24.791,-45.764,-15.933
0.21,1,0.478,0.137,-0.729,1.464,7.810,0.585,-22.991,-46.814,-14.733
0.30,1,0.501,0.185,-0.721,1.470,7.864,0.546,-23.441,-46.364,-15.033
0.42,1,0.533,0.230,-0.678,1.437,7.812,0.528,-24.191,-44.864,-15.333
0.52,1,0.547,0.265,-0.629,1.472,7.839,0.577,-24.191,-46.064,-16.533
0.63,1,0.574,0.286,-0.605,1.505,7.870,0.507,-24.491,-45.614,-15.333
0.73,1,0.620,0.325,-0.621,1.515,7.835,0.630,-24.791,-46.664,-15.933
0.83,1,0.617,0.309,-0.608,1.517,7.802,0.534,-23.591,-45.766,-14.425
0.93,1,0.631,0.336,-0.546,1.489,7.802,0.589,-23.141,-45.466,-15.625
1.03,1,0.634,0.335,-0.500,1.464,7.833,0.593,-24.191,-46.366,-16.076
1.14,1,0.659,0.351,-0.515,1.530,7.772,0.577,-22.691,-46.066,-14.725
1.24,1,0.702,0.357,-0.460,1.438,7.763,0.528,-24.941,-46.066,-16.076
1.34,1,0.724,0.324,-0.477,1.433,7.876,0.589,-22.841,-45.466,-16.675
1.46,1,0.747,0.292,-0.611,1.460,7.786,0.595,-23.441,-46.366,-16.076
1.57,1,0.836,0.323,-0.622,1.565,7.851,0.515,-24.491,-47.116,-16.525
1.67,1,0.783,0.369,-0.573,1.452,7.829,0.579,-24.491,-45.616,-15.775
1.77,1,0.807,0.392,-0.683,1.435,7.913,0.524,-24.491,-46.066,-15.025
1.87,1,0.895,0.407,-0.878,1.587,7.815,0.571,-24.191,-45.166,-16.826
1.98,1,0.871,0.385,-0.785,1.476,7.860,0.573,-22.691,-45.616,-15.775
2.09,1,0.826,0.370,-0.818,1.438,7.890,0.579,-23.741,-46.366,-15.775
2.19,1,0.832,0.359,-0.935,1.472,7.819,0.579,-22.391,-46.216,-16.375
2.29,1,0.856,0.430,-0.939,1.474,7.812,0.585,-24.341,-45.766,-15.175
2.40,1,0.840,0.482,-0.999,1.519,7.784,0.610,-23.591,-46.216,-14.875
2.50,1,0.803,0.494,-0.965,1.462,7.735,0.577,-24.191,-46.066,-14.275
2.61,1,0.691,0.459,-1.058,1.616,7.796,0.618,-22.391,-45.766,-15.925
2.71,1,0.434,0.508,-0.812,1.433,7.792,0.507,-24.791,-47.416,-15.925
2.82,1,0.248,0.593,-0.911,1.415,7.845,0.630,-25.691,-44.866,-14.275
2.92,1,0.079,0.720,-1.260,1.526,7.823,0.706,-23.441,-44.416,-16.525
3.03,1,-0.095,0.878,-1.624,1.630,7.765,0.638,-23.441,-46.366,-15.775
3.13,1,-0.219,0.920,-1.839,1.599,7.753,0.659,-23.591,-46.216,-14.875
3.24,1,-0.206,0.963,-2.070,1.597,7.778,0.718,-24.341,-45.016,-16.375
3.34,1,-0.216,0.958,-1.948,1.526,7.780,0.688,-25.091,-46.216,-17.125
3.43,1,-0.173,0.923,-1.991,1.565,7.835,0.726,-23.891,-45.766,-17.125
3.54,1,-0.147,0.929,-2.005,1.548,7.837,0.663,-24.341,-46.966,-15.175
3.65,1,-0.070,0.932,-2.057,1.569,7.763,0.696,-23.891,-45.466,-16.375
