time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,0,-1.034,0.223,-4.062,-0.732,-8.016,0.326,5.400,41.850,-31.350
0.21,0,-1.235,0.500,-4.548,-0.768,-8.047,0.371,5.250,40.500,-30.900
0.32,0,-1.249,0.600,-4.596,-0.529,-8.131,0.311,4.950,41.550,-30.600
0.42,0,-1.163,0.739,-4.690,-0.650,-8.006,0.346,4.800,41.700,-31.500
0.52,0,-1.085,0.755,-4.641,-0.617,-8.072,0.359,4.800,43.200,-31.200
0.64,0,-0.960,0.675,-4.589,-0.525,-8.072,0.402,4.050,42.450,-31.500
0.74,0,-0.912,0.599,-4.684,-0.627,-8.146,0.396,5.400,42.300,-29.550
0.84,0,-0.878,0.596,-4.743,-0.535,-8.125,0.336,4.200,41.550,-30.300
0.94,0,-0.877,0.579,-4.902,-0.541,-8.205,0.320,4.500,42.450,-30.450
1.06,0,-1.009,0.579,-5.023,-0.527,-8.102,0.311,5.700,41.100,-31.050
1.16,0,-1.238,0.540,-5.363,-0.619,-8.127,0.410,5.400,42.600,-31.800
1.27,0,-1.854,0.450,-5.741,-0.271,-8.006,0.600,4.800,41.250,-32.250
1.37,0,-2.940,-0.104,-6.948,-0.613,-8.150,0.645,5.550,40.950,-31.500
1.48,0,-4.414,-0.933,-8.729,-0.994,-8.229,0.746,6.150,40.650,-32.550
1.58,0,-6.046,-1.840,-10.073,-0.842,-8.031,1.092,7.800,40.200,-33.750
1.68,0,-7.770,-2.893,-11.833,-1.064,-7.881,1.330,8.250,39.300,-35.250
1.80,0,-9.465,-3.985,-13.809,-1.109,-7.930,1.531,8.250,38.550,-34.500
1.90,0,-11.392,-5.366,-16.389,-1.404,-7.693,1.926,11.250,37.500,-36.300
2.00,0,-13.473,-6.847,-18.589,-1.602,-7.711,2.203,10.650,36.450,-35.850
2.11,0,-15.416,-8.406,-20.161,-1.826,-7.670,2.275,11.400,35.700,-37.200
2.21,0,-17.243,-9.918,-21.458,-1.943,-7.480,2.535,13.950,33.750,-38.400
2.31,0,-18.915,-11.338,-22.177,-2.131,-7.318,2.795,13.950,33.450,-40.200
2.43,0,-20.487,-13.097,-23.340,-2.445,-7.082,3.037,15.450,33.450,-38.700
2.53,0,-22.119,-14.832,-24.079,-2.652,-6.963,3.229,16.800,30.450,-41.550
2.63,0,-23.561,-17.066,-24.996,-2.979,-6.816,3.342,18.000,28.950,-41.550
2.74,0,-24.978,-19.343,-25.459,-3.088,-6.596,3.564,19.200,28.350,-39.900
2.84,0,-26.403,-21.479,-25.761,-3.424,-6.396,3.709,22.800,27.000,-41.850
2.94,0,-28.106,-23.480,-25.329,-3.645,-6.152,3.736,22.800,25.500,-42.600
3.05,0,-29.860,-25.512,-24.973,-4.061,-5.830,4.029,22.950,22.200,-43.500
3.17,0,-32.264,-27.521,-24.109,-4.104,-5.652,4.270,23.250,21.600,-43.350
3.27,0,-35.093,-29.581,-22.846,-4.072,-5.361,4.449,24.750,18.150,-44.100
3.38,0,-37.513,-32.468,-22.129,-4.613,-4.867,4.477,26.400,15.900,-44.700
3.49,0,-40.362,-34.623,-20.535,-4.684,-4.518,4.627,28.950,13.650,-45.300
3.59,0,-42.820,-37.499,-19.268,-5.162,-4.180,4.813,27.300,10.350,-46.350
3.68,0,-45.788,-39.592,-17.238,-5.146,-3.734,4.787,28.950,7.050,-45.750
3.79,0,-48.705,-41.871,-15.302,-5.254,-3.404,4.973,30.000,4.500,-47.100
