time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.06,0,-1.445,0.941,-1.234,-1.855,-7.896,1.295,13.950,33.450,-36.900
0.11,0,-1.628,0.903,-1.285,-1.824,-7.750,1.264,14.550,33.900,-37.800
0.16,0,-1.870,0.938,-1.543,-2.025,-7.887,1.287,13.500,32.400,-37.800
0.21,0,-2.065,1.011,-1.642,-1.848,-7.725,1.262,15.150,33.750,-37.200
0.26,0,-2.204,1.182,-1.775,-1.959,-7.783,1.348,15.150,31.500,-37.650
0.32,0,-2.319,1.381,-1.932,-1.859,-7.773,1.320,13.500,32.850,-36.750
0.37,0,-2.377,1.675,-2.098,-1.869,-7.756,1.305,14.550,32.400,-36.750
0.42,0,-2.406,1.904,-2.189,-1.844,-7.705,1.303,13.800,34.350,-37.500
0.48,0,-2.355,2.052,-2.355,-1.777,-7.750,1.365,13.500,31.950,-38.250
0.53,0,-2.331,2.140,-2.538,-1.844,-7.824,1.318,12.900,33.450,-37.200
0.59,0,-2.231,2.221,-2.705,-1.832,-7.768,1.307,14.550,33.600,-37.050
0.63,0,-2.141,2.259,-2.814,-1.748,-7.805,1.268,14.250,33.600,-38.250
0.69,0,-2.032,2.227,-3.067,-1.818,-7.795,1.314,15.450,34.500,-37.650
0.73,0,-1.939,2.149,-3.363,-1.840,-7.789,1.357,13.500,33.150,-38.250
0.81,0,-1.851,2.092,-3.611,-1.811,-7.813,1.316,13.800,34.350,-38.250
0.85,0,-1.765,2.061,-3.781,-1.855,-7.854,1.262,14.400,34.200,-36.600
0.91,0,-1.699,2.036,-3.964,-1.902,-7.799,1.258,12.450,33.450,-36.900
0.95,0,-1.660,2.067,-4.034,-1.854,-7.795,1.299,15.000,33.150,-36.750
1.01,0,-1.632,2.094,-4.122,-1.822,-7.826,1.275,12.750,32.850,-37.800
1.04,0,-1.612,2.119,-4.141,-1.859,-7.830,1.336,14.400,33.000,-36.900
1.10,0,-1.567,2.168,-4.119,-1.820,-7.840,1.309,12.450,32.550,-36.600
1.16,0,-1.522,2.218,-4.004,-1.824,-7.787,1.270,13.950,32.250,-35.850
1.21,0,-1.493,2.270,-3.844,-1.764,-7.779,1.297,13.050,33.150,-36.750
1.26,0,-1.434,2.309,-3.707,-1.836,-7.873,1.264,12.000,32.400,-37.050
1.32,0,-1.351,2.431,-3.508,-1.777,-7.832,1.242,13.800,35.100,-36.300
1.37,0,-1.210,2.574,-3.308,-1.838,-7.756,1.234,13.800,34.800,-36.750
1.42,0,-1.124,2.681,-2.965,-1.801,-7.789,1.271,14.250,33.900,-36.750
1.48,0,-1.118,2.709,-2.797,-1.732,-7.832,1.258,13.650,33.750,-38.400
1.53,0,-1.194,2.677,-2.809,-1.697,-7.857,1.344,14.250,32.400,-37.500
1.58,0,-1.266,2.688,-2.709,-1.777,-7.840,1.260,13.200,35.250,-36.900
1.64,0,-1.308,2.677,-2.532,-1.758,-7.850,1.309,12.900,34.950,-34.350
1.69,0,-1.335,2.696,-2.233,-1.742,-7.861,1.289,14.250,33.600,-37.800
1.73,0,-1.379,2.709,-1.944,-1.670,-7.818,1.268,12.900,34.500,-37.650
1.80,0,-1.381,2.709,-1.816,-1.742,-7.867,1.295,15.000,33.600,-37.050
1.84,0,-1.413,2.713,-1.747,-1.725,-7.875,1.289,13.650,33.750,-36.150
1.89,0,-1.390,2.719,-1.701,-1.748,-7.818,1.311,12.450,34.200,-36.600
1.95,0,-1.380,2.747,-1.591,-1.689,-7.830,1.299,14.550,33.600,-37.500
2.00,0,-1.299,2.766,-1.650,-1.693,-7.846,1.348,12.150,34.950,-37.950
2.05,0,-1.176,2.904,-1.733,-1.824,-7.707,1.256,13.650,33.750,-37.950
2.11,0,-0.914,3.179,-1.674,-1.789,-7.846,1.223,13.650,34.950,-37.650
2.16,0,-0.435,3.483,-1.426,-1.525,-7.785,1.268,12.300,34.800,-37.050
2.21,0,0.058,3.806,-1.500,-1.701,-7.898,1.213,12.300,34.800,-38.550
2.26,0,0.534,4.128,-1.613,-1.729,-7.953,1.217,12.900,34.200,-36.150
2.31,0,0.969,4.415,-1.533,-1.629,-7.916,1.154,12.150,33.450,-37.650
2.37,0,1.328,4.643,-1.553,-1.607,-7.990,1.135,13.200,34.950,-35.400
2.42,0,1.540,4.776,-1.516,-1.551,-7.951,1.139,11.700,35.700,-37.650
2.47,0,1.573,4.887,-1.402,-1.586,-7.943,1.088,13.200,36.150,-37.200
2.53,0,1.513,4.889,-1.388,-1.568,-7.895,1.084,12.000,33.600,-36.300
2.59,0,1.411,4.811,-1.315,-1.469,-7.893,1.115,12.000,35.100,-36.000
2.64,0,1.299,4.684,-1.272,-1.508,-7.906,1.160,10.800,34.350,-34.950
2.68,0,1.194,4.531,-1.374,-1.520,-7.912,1.096,12.150,33.750,-37.650
