time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,0,-0.387,0.199,-6.888,-0.826,-8.109,-0.137,5.400,41.850,-29.850
0.20,0,-0.425,0.443,-6.781,-0.740,-8.119,-0.146,5.700,42.300,-28.500
0.30,0,-0.443,0.632,-6.359,-0.453,-8.051,-0.225,3.750,41.700,-30.450
0.40,0,-0.474,0.493,-6.513,-0.645,-8.092,-0.137,4.650,41.550,-29.850
0.52,0,-0.482,0.406,-6.661,-0.770,-8.113,-0.170,3.300,42.450,-31.200
0.62,0,-0.539,0.518,-6.712,-0.771,-8.135,-0.129,5.250,41.250,-30.150
0.72,0,-0.602,0.660,-6.648,-0.701,-7.986,-0.141,4.650,42.600,-29.850
0.83,0,-0.633,0.610,-6.798,-0.695,-8.016,-0.150,4.950,40.650,-28.500
0.95,0,-0.539,0.461,-7.030,-0.449,-8.285,-0.098,4.950,43.050,-29.550
1.05,0,-0.524,0.423,-7.799,-0.953,-8.062,-0.113,4.950,42.600,-29.850
1.15,0,-0.514,0.444,-7.887,-0.699,-8.088,-0.195,3.450,41.850,-28.800
1.25,0,-0.487,0.443,-8.024,-0.746,-8.209,-0.139,5.250,40.950,-29.400
1.36,0,-0.485,0.399,-7.965,-0.725,-8.104,-0.143,6.150,41.100,-29.250
1.47,0,-0.606,0.415,-7.991,-0.619,-8.246,-0.146,3.750,40.950,-28.950
1.57,0,-0.705,0.498,-7.925,-0.824,-8.070,-0.168,4.800,41.700,-29.700
1.68,0,-0.981,0.523,-7.779,-0.613,-8.158,-0.020,6.150,41.100,-28.800
1.78,0,-1.231,0.611,-8.191,-0.676,-8.055,-0.035,5.700,41.850,-29.850
1.88,0,-1.687,0.498,-8.818,-0.785,-8.150,0.045,6.000,42.150,-28.950
1.99,0,-2.491,0.229,-9.258,-0.658,-8.027,0.133,5.700,40.350,-30.600
2.10,0,-3.796,-0.128,-9.990,-0.572,-7.955,0.330,4.800,43.200,-30.900
