time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.11,0,0.154,0.330,-1.947,-0.057,-8.117,-0.152,-0.150,42.600,-32.850
0.22,0,0.157,0.270,-2.001,-0.111,-8.152,-0.145,-0.150,41.850,-33.300
0.34,0,0.145,0.218,-2.109,-0.092,-8.115,-0.158,0.300,42.450,-33.000
0.44,0,0.128,0.181,-2.216,-0.105,-8.117,-0.160,1.950,43.050,-33.600
0.54,0,0.071,0.139,-2.250,-0.139,-8.098,-0.189,1.200,42.300,-33.600
0.64,0,-0.021,0.137,-2.252,-0.105,-8.074,-0.131,-1.500,41.700,-31.500
0.76,0,-0.091,0.094,-2.326,-0.146,-8.160,-0.146,0.000,43.650,-32.700
0.86,0,-0.143,0.055,-2.307,-0.102,-8.111,-0.088,0.150,42.600,-33.300
0.96,0,-0.202,0.037,-2.427,-0.100,-8.141,-0.109,1.050,42.450,-33.000
1.08,0,-0.223,0.054,-2.595,-0.090,-8.109,-0.115,2.550,42.450,-32.250
1.18,0,-0.182,0.096,-2.786,-0.113,-8.115,-0.072,1.050,42.150,-33.450
1.29,0,-0.147,0.090,-2.989,-0.180,-8.066,-0.084,1.050,42.150,-33.000
1.39,0,-0.092,0.127,-3.082,-0.072,-8.121,-0.104,1.200,42.600,-32.100
1.49,0,-0.052,0.134,-3.129,-0.105,-8.094,-0.090,0.150,43.500,-33.600
1.59,0,-0.026,0.129,-3.117,-0.139,-8.121,-0.121,0.450,41.100,-32.100
1.71,0,-0.036,0.146,-2.990,-0.137,-8.162,-0.137,2.250,42.900,-32.250
1.81,0,-0.196,0.120,-2.778,-0.029,-8.176,-0.051,0.150,42.600,-33.300
1.91,0,-0.552,0.105,-2.495,-0.006,-8.389,-0.133,0.300,42.150,-33.000
2.03,0,-1.178,0.226,-2.107,-0.223,-8.273,-0.109,1.050,42.450,-33.000
2.14,0,-2.591,0.691,-1.238,0.145,-8.303,0.084,0.750,43.200,-35.550
2.24,0,-4.440,1.268,-0.380,0.082,-8.320,0.199,0.750,41.700,-38.550
2.34,0,-7.472,1.687,0.200,0.381,-8.281,0.705,-1.650,41.100,-39.150
2.44,0,-11.690,2.285,-0.060,0.092,-8.248,1.527,-0.450,40.650,-43.200
2.54,0,-17.004,3.212,-0.655,0.305,-8.078,2.131,-2.250,37.800,-46.350
2.66,0,-23.283,4.122,-1.647,0.475,-7.564,2.881,-4.200,36.450,-51.300
2.76,0,-29.928,4.926,-2.946,0.801,-6.898,3.682,-5.400,33.750,-56.100
2.88,0,-37.703,4.210,-4.988,0.801,-6.760,5.061,-3.750,30.150,-60.600
2.98,0,-46.296,1.918,-7.423,0.357,-5.947,5.645,-1.200,24.450,-64.800
3.08,0,-54.480,-0.913,-9.593,-0.289,-4.900,6.180,0.900,18.750,-66.300
3.18,0,-61.945,-1.960,-10.397,-0.143,-3.881,6.609,1.500,11.100,-71.250
3.28,0,-68.617,-3.460,-10.823,0.010,-3.002,7.207,1.950,5.550,-71.850
3.40,0,-74.793,-4.961,-10.535,-0.453,-2.010,7.945,5.400,0.900,-71.850
3.50,0,-80.552,-6.611,-9.743,-0.596,-1.180,8.053,5.700,-5.850,-71.550
3.60,0,-85.726,-7.521,-8.753,-0.590,-0.410,7.773,6.000,-10.350,-73.200
3.70,0,-89.627,-7.546,-8.255,-0.623,-0.143,7.586,6.000,-14.250,-70.650
3.82,0,-92.380,-7.631,-8.539,-0.697,0.129,7.658,6.000,-16.200,-72.450
3.92,0,-94.025,-7.502,-8.820,-0.574,0.584,7.668,4.500,-18.150,-71.250
4.04,0,-94.416,-7.077,-8.930,-0.787,0.783,7.750,5.700,-17.550,-71.850
4.14,0,-93.835,-6.186,-9.232,-0.271,0.656,8.117,5.250,-17.400,-71.250
4.24,0,-93.067,-6.213,-9.718,-0.244,0.826,8.145,4.200,-16.350,-73.350
4.34,0,-92.606,-7.061,-10.384,-0.896,-0.070,7.795,6.900,-16.800,-71.850
4.44,0,-92.291,-7.916,-11.077,-0.955,0.268,7.691,5.400,-17.100,-71.850
4.54,0,-92.157,-6.876,-10.696,-0.619,-0.025,7.996,4.800,-15.000,-71.250
4.66,0,-92.288,-6.143,-10.294,-0.621,-0.014,8.082,5.550,-16.200,-73.500
4.76,0,-92.828,-6.285,-9.955,-0.533,0.277,8.064,6.300,-15.450,-71.700
4.88,0,-93.111,-6.322,-9.779,-0.742,0.496,7.781,4.950,-17.550,-72.600
4.98,0,-92.950,-5.636,-9.692,-0.305,0.467,7.742,6.750,-16.950,-72.750
5.08,0,-92.330,-5.309,-9.852,-0.330,0.695,7.855,4.650,-16.800,-71.850
5.18,0,-91.393,-5.592,-10.531,-0.494,0.094,8.164,3.750,-14.250,-73.500
5.28,0,-90.077,-6.178,-11.314,-0.928,0.469,8.109,4.950,-15.150,-71.850
5.40,0,-87.864,-5.656,-11.651,-0.844,0.506,8.025,5.400,-12.150,-73.650
5.50,0,-84.528,-3.978,-11.013,0.295,-0.359,7.514,2.250,-8.850,-73.950
5.60,0,-79.541,-3.523,-10.321,-0.273,-0.982,7.020,2.550,-5.700,-73.200
5.72,0,-73.062,-2.912,-9.807,0.139,-2.232,6.859,1.800,0.300,-73.200
5.82,0,-65.739,-2.496,-9.620,-0.234,-3.744,7.033,3.000,5.700,-73.200
5.92,0,-58.755,-3.011,-10.053,-0.854,-4.346,6.758,2.700,12.900,-70.050
