time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.10,0,0.513,-1.093,0.575,-0.418,-8.007,0.181,15.887,48.626,-9.296
0.20,0,0.518,-1.126,0.548,-0.359,-8.077,0.159,17.387,48.626,-9.296
0.30,0,0.464,-1.179,0.481,-0.359,-8.120,0.157,17.537,49.676,-9.146
0.42,0,0.413,-1.236,0.295,-0.406,-8.069,0.196,18.437,49.826,-9.296
0.52,0,0.431,-1.224,0.216,-0.393,-8.026,0.132,18.737,48.026,-9.896
0.62,0,0.442,-1.231,0.168,-0.457,-8.058,0.183,17.987,47.726,-7.946
0.72,0,0.437,-1.230,0.055,-0.502,-8.075,0.134,18.437,47.876,-8.546
0.83,0,0.539,-1.152,0.061,-0.549,-7.979,0.124,18.137,49.076,-8.996
0.94,0,0.684,-1.120,0.133,-0.387,-7.978,0.140,17.537,48.926,-9.446
1.05,0,0.707,-1.104,0.109,-0.387,-8.038,0.134,17.987,48.476,-8.396
1.15,0,0.707,-1.112,0.067,-0.398,-8.022,0.130,16.937,49.076,-9.296
1.25,0,0.725,-1.095,0.040,-0.414,-8.060,0.136,16.637,48.326,-7.796
1.35,0,0.730,-1.108,0.031,-0.363,-8.067,0.157,18.437,50.276,-9.296
1.46,0,0.690,-1.108,0.067,-0.334,-8.058,0.138,17.387,51.026,-8.996
1.57,0,0.584,-1.153,0.033,-0.404,-8.132,0.112,18.737,47.726,-9.146
1.67,0,0.257,-0.998,-0.152,-0.232,-8.272,0.083,17.387,50.576,-9.746
1.78,0,-0.706,-0.429,-0.829,-0.732,-8.163,0.448,17.987,49.226,-8.396
1.89,0,-2.321,0.677,-1.253,-0.744,-8.085,0.671,18.437,47.426,-12.296
1.98,0,-4.245,2.283,-1.309,-0.492,-8.106,0.835,19.038,46.079,-11.992
2.11,0,-6.305,3.990,-2.205,-0.836,-7.937,1.269,19.488,47.729,-16.492
2.20,0,-8.386,6.048,-2.662,-0.811,-8.028,1.728,18.730,45.320,-17.547
2.31,0,-10.369,8.515,-3.222,-0.703,-7.897,2.044,21.430,43.970,-19.947
2.41,0,-12.581,11.166,-4.549,-0.793,-7.718,2.562,18.888,43.976,-21.144
2.51,0,-14.996,14.241,-5.827,-0.639,-7.483,3.056,20.246,42.335,-25.344
2.62,0,-17.709,17.233,-7.791,-0.820,-7.290,3.522,19.950,41.739,-26.995
2.73,0,-20.570,20.110,-10.249,-0.633,-6.923,4.104,18.900,40.989,-29.545
2.84,0,-24.084,22.603,-13.191,-0.797,-6.579,4.751,21.149,35.888,-31.794
2.94,0,-27.584,25.032,-15.452,-0.730,-6.333,4.942,20.699,32.888,-34.644
3.05,0,-31.273,27.460,-17.940,-0.979,-5.956,5.345,20.409,31.694,-36.149
3.16,0,-35.037,29.730,-20.762,-0.811,-5.501,5.765,21.766,28.398,-38.553
3.26,0,-39.156,31.955,-24.039,-0.816,-5.134,6.050,22.816,25.998,-40.053
3.36,0,-43.625,34.217,-27.511,-1.002,-4.554,6.546,22.961,23.146,-41.699
3.46,0,-48.797,35.580,-31.360,-0.906,-3.913,6.853,22.661,19.696,-44.999
3.57,0,-54.265,36.087,-35.194,-1.488,-3.733,7.079,24.320,15.949,-45.155
3.69,0,-59.498,36.520,-38.598,-1.490,-2.964,7.329,24.184,11.152,-43.963
3.78,0,-64.922,36.917,-41.996,-1.680,-2.483,7.421,25.068,8.300,-44.404
3.89,0,-70.086,37.406,-45.383,-1.664,-1.667,7.462,26.718,5.150,-45.004
3.99,0,-74.416,37.974,-48.037,-1.646,-1.106,7.452,27.326,0.349,-45.907
4.10,0,-77.168,38.872,-49.418,-1.459,-0.747,7.663,26.596,-1.609,-45.610
4.22,0,-78.957,39.455,-50.297,-1.572,-0.778,7.929,25.246,-1.909,-45.760
4.31,0,-80.091,39.710,-50.876,-1.437,-0.880,7.923,25.996,-2.959,-46.810
4.41,0,-80.671,40.222,-51.388,-1.111,-0.860,7.966,25.996,-4.159,-47.560
4.52,0,-81.289,40.148,-51.790,-1.289,-0.747,7.858,25.231,-5.352,-46.504
4.62,0,-81.838,39.934,-52.088,-1.482,-0.599,7.860,25.681,-4.902,-45.004
4.73,0,-82.166,39.760,-52.328,-1.404,-0.351,7.942,25.681,-5.652,-45.754
4.85,0,-82.389,39.544,-52.669,-1.756,-0.347,7.960,24.331,-4.002,-45.604
4.95,0,-82.641,39.429,-52.977,-1.545,-0.274,7.905,25.981,-4.902,-45.754
5.05,0,-82.763,39.721,-52.999,-1.537,-0.530,7.739,24.181,-4.902,-47.254
5.15,0,-82.557,40.040,-52.969,-1.443,-0.505,7.843,24.331,-6.252,-45.904
5.27,0,-82.431,40.356,-53.080,-1.441,-0.554,8.157,24.781,-5.052,-46.654
5.36,0,-82.651,40.487,-53.305,-1.312,-0.562,7.942,24.481,-4.602,-46.504
5.48,0,-82.963,40.233,-53.690,-1.775,-0.237,7.909,24.181,-4.902,-46.054
5.58,0,-83.530,40.774,-53.950,-1.209,-0.329,7.946,24.331,-5.502,-46.654
5.69,0,-84.034,40.846,-54.332,-1.287,-0.233,8.017,22.831,-7.002,-46.354
5.79,0,-84.750,40.307,-54.981,-1.670,-0.206,8.032,24.931,-6.852,-46.504
5.90,0,-85.513,40.184,-55.653,-1.363,-0.083,7.942,24.331,-6.702,-45.604
5.99,0,-86.180,39.945,-56.236,-1.473,0.001,7.823,25.831,-7.002,-45.904
6.10,0,-86.180,39.595,-56.242,-1.648,0.040,7.812,25.231,-7.302,-46.804
6.21,0,-85.757,39.851,-56.024,-1.684,-0.056,7.979,27.481,-7.302,-45.754
6.31,0,-85.712,39.519,-56.010,-1.641,-0.042,8.038,24.481,-5.352,-46.504
6.42,0,-86.132,39.456,-56.336,-1.576,-0.050,7.862,25.531,-6.252,-45.604
6.53,0,-86.374,39.097,-56.524,-1.582,-0.048,7.868,25.532,-6.703,-45.154
6.63,0,-86.522,39.217,-56.734,-1.436,0.007,7.972,24.932,-7.303,-46.504
6.73,0,-86.607,39.900,-56.856,-1.322,0.022,7.888,26.282,-6.703,-46.354
6.83,0,-86.538,39.907,-56.797,-1.535,-0.017,8.040,24.332,-6.253,-46.354
6.94,0,-86.549,39.925,-56.777,-1.355,-0.056,7.983,25.532,-7.003,-46.654
