time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.05,0,-0.144,0.436,1.494,-1.549,-7.811,1.115,13.800,34.800,-37.050
0.14,0,-0.114,0.686,1.551,-1.691,-7.879,1.260,13.650,33.000,-35.400
0.26,0,0.021,0.951,1.593,-1.752,-7.895,1.238,12.900,34.950,-36.600
0.38,0,0.049,1.058,1.753,-1.525,-7.857,1.174,12.900,34.500,-36.600
0.48,0,-0.064,0.899,1.637,-1.529,-7.832,1.145,13.050,33.900,-37.050
0.58,0,-0.100,0.712,1.381,-1.650,-7.854,1.258,12.750,34.800,-37.500
0.68,0,0.068,0.729,1.484,-1.605,-7.910,1.205,14.250,33.900,-36.000
0.78,0,0.246,0.835,1.505,-1.682,-7.932,1.205,13.950,34.200,-36.600
0.89,0,0.246,0.932,1.578,-1.611,-7.988,1.195,12.900,35.250,-36.900
1.01,0,0.122,1.008,1.589,-1.641,-7.838,1.143,14.250,34.350,-37.050
1.11,0,0.036,1.064,1.637,-1.561,-7.881,1.178,13.500,34.350,-36.750
1.21,0,0.050,1.119,1.680,-1.557,-7.826,1.217,13.500,34.350,-36.750
1.31,0,0.127,1.206,1.693,-1.574,-7.939,1.234,14.700,33.750,-36.600
1.43,0,0.135,1.229,1.548,-1.684,-7.848,1.199,13.650,34.500,-36.900
1.53,0,0.030,1.162,1.523,-1.564,-7.836,1.186,13.650,34.200,-35.850
1.63,0,-0.073,1.042,1.521,-1.674,-7.857,1.227,13.050,33.900,-36.000
1.73,0,-0.112,0.955,1.612,-1.629,-7.887,1.293,11.550,35.100,-36.000
1.85,0,-0.250,0.896,1.636,-1.680,-7.885,1.223,13.650,33.750,-36.600
1.95,0,-0.467,0.857,1.646,-1.625,-7.930,1.260,12.150,34.200,-37.200
2.05,0,-0.618,0.635,1.397,-1.664,-7.738,1.195,14.400,33.000,-36.900
2.16,0,-0.532,0.302,1.050,-1.738,-7.820,1.256,13.800,33.150,-35.550
2.27,0,-0.179,0.198,0.851,-1.709,-7.859,1.217,14.550,33.150,-36.300
2.38,0,0.207,0.297,0.518,-1.891,-7.945,1.287,13.050,34.800,-37.050
2.48,0,0.484,0.676,0.653,-1.717,-7.949,1.160,14.550,35.550,-36.750
2.58,0,0.487,0.799,0.597,-1.611,-7.848,1.129,13.650,34.500,-36.600
2.68,0,0.424,0.609,0.373,-1.631,-7.588,1.260,12.750,34.350,-36.300
2.80,0,0.773,0.564,0.408,-2.062,-7.904,1.096,13.200,34.950,-34.350
2.90,0,0.969,0.863,1.353,-1.268,-7.857,1.021,13.650,33.750,-35.100
3.00,0,0.914,0.798,1.211,-1.635,-7.975,1.084,12.000,33.150,-35.550
3.11,0,0.762,0.824,1.327,-1.699,-7.869,1.182,13.200,33.750,-36.150
3.21,0,0.636,0.946,1.568,-1.500,-7.996,1.107,11.550,33.600,-36.000
3.31,0,0.711,1.064,1.488,-1.607,-7.811,1.105,12.750,34.350,-36.000
3.43,0,0.892,1.234,1.571,-1.570,-7.857,1.121,10.950,34.200,-36.600
3.53,0,1.061,1.315,1.468,-1.566,-7.967,1.119,10.950,33.450,-35.400
3.63,0,1.122,1.296,1.305,-1.650,-7.910,1.041,13.500,34.350,-36.300
3.73,0,1.093,1.200,1.189,-1.619,-7.912,1.057,13.050,32.850,-37.500
3.83,0,1.049,1.109,1.139,-1.650,-7.932,1.086,12.750,34.800,-36.000
3.95,0,0.934,1.086,1.167,-1.623,-7.918,1.074,12.450,34.950,-36.150
4.07,0,0.751,1.163,1.201,-1.670,-8.010,1.086,13.950,34.500,-34.350
4.17,0,0.393,1.361,1.230,-1.633,-8.113,1.219,12.000,33.900,-38.250
4.27,0,-0.367,1.743,1.307,-1.549,-8.035,1.170,13.650,35.250,-36.900
4.37,0,-1.534,2.274,1.236,-1.617,-7.932,1.361,12.750,33.900,-39.300
4.47,0,-3.217,3.015,1.395,-1.461,-7.875,1.582,12.000,35.550,-39.000
4.58,0,-5.519,3.731,1.774,-1.369,-7.904,1.916,12.900,33.000,-40.950
4.68,0,-8.258,4.593,1.637,-1.193,-7.732,2.320,11.700,32.250,-44.700
4.80,0,-11.298,5.302,1.339,-1.133,-7.717,2.670,10.950,30.600,-46.500
4.89,0,-14.755,5.848,1.261,-1.281,-7.361,3.092,9.450,31.500,-49.050
5.02,0,-18.438,6.318,1.218,-0.986,-7.336,3.736,9.450,28.350,-51.300
5.12,0,-21.937,6.839,0.967,-0.982,-6.848,4.199,9.450,26.400,-54.900
5.22,0,-25.932,7.009,0.228,-0.809,-6.568,4.736,9.750,24.750,-56.550
5.32,0,-30.674,6.566,-1.321,-1.012,-6.205,5.242,9.300,22.350,-59.100
5.44,0,-35.335,5.827,-2.833,-1.527,-5.525,5.525,10.050,18.150,-61.350
5.54,0,-39.167,5.317,-3.605,-1.520,-5.100,5.834,12.300,15.750,-62.550
5.64,0,-42.274,4.906,-3.930,-1.320,-4.668,6.096,10.200,12.900,-64.500
5.74,0,-44.912,4.838,-3.905,-1.385,-4.594,6.467,11.550,10.800,-65.100
5.84,0,-47.869,4.318,-4.184,-1.574,-4.346,6.650,10.950,9.450,-66.300
5.96,0,-50.820,3.740,-4.419,-1.332,-3.984,6.850,10.800,5.400,-67.200
6.06,0,-53.560,3.561,-4.410,-1.492,-3.697,7.023,11.700,2.850,-67.050
6.16,0,-56.203,3.333,-4.404,-1.535,-3.377,7.238,10.950,0.900,-68.250
6.27,0,-58.748,3.276,-4.224,-1.314,-3.285,7.295,10.500,-0.750,-69.450
6.38,0,-61.441,3.051,-4.613,-1.285,-2.680,7.520,11.550,-3.750,-69.450
6.48,0,-65.010,2.408,-5.131,-1.381,-2.035,7.611,11.700,-5.100,-68.550
6.59,0,-68.806,1.465,-5.541,-1.693,-1.309,7.732,13.050,-8.850,-70.200
6.69,0,-72.185,1.044,-5.602,-1.463,-0.793,7.609,10.200,-12.450,-69.300
6.79,0,-74.574,0.402,-5.572,-1.277,-0.572,7.639,10.050,-15.450,-69.900
6.90,0,-76.369,-0.137,-5.683,-1.609,-0.176,7.680,12.300,-17.700,-68.700
7.01,0,-77.306,-0.198,-5.513,-1.566,-0.219,7.758,11.250,-19.200,-68.700
7.12,0,-78.252,0.172,-5.390,-1.332,-0.020,7.803,10.500,-18.450,-68.700
7.22,0,-78.241,0.058,-4.967,-1.645,-0.111,7.750,11.250,-18.900,-68.400
7.32,0,-77.730,0.772,-4.776,-0.926,-0.434,8.123,10.200,-19.050,-68.250
7.43,0,-77.678,0.872,-5.065,-1.187,-0.359,7.861,10.950,-18.300,-70.050
7.53,0,-78.158,0.064,-5.451,-1.510,-0.084,7.738,10.950,-19.800,-70.800
7.64,0,-78.903,-0.293,-5.792,-1.770,0.111,7.643,10.800,-19.650,-69.450
7.75,0,-79.059,-0.306,-5.928,-1.604,0.109,7.787,9.450,-18.750,-68.850
7.86,0,-78.703,-0.139,-6.117,-1.523,0.076,7.928,10.650,-19.050,-70.350
7.96,0,-77.740,0.472,-6.153,-1.113,-0.104,7.732,11.250,-16.950,-67.200
8.06,0,-76.407,0.543,-6.269,-1.264,-0.316,7.918,11.250,-18.450,-70.650
8.16,0,-74.754,1.118,-6.146,-1.094,-0.648,7.932,10.800,-16.200,-70.650
8.28,0,-73.388,1.256,-6.225,-1.490,-1.285,8.043,10.950,-14.100,-68.850
8.38,0,-72.720,1.476,-6.440,-1.338,-1.455,8.049,11.400,-14.400,-70.050
8.48,0,-72.957,1.534,-6.734,-1.398,-1.328,7.906,10.950,-13.650,-70.800
8.59,0,-73.590,1.773,-6.878,-1.316,-0.998,7.645,11.400,-14.850,-69.300
8.69,0,-73.876,2.209,-6.827,-1.115,-0.363,7.477,10.650,-15.150,-69.300
8.79,0,-72.627,2.425,-6.254,-1.211,-0.279,7.568,11.550,-13.800,-69.900
8.89,0,-69.443,2.878,-5.489,-1.158,-0.963,7.563,10.050,-12.300,-70.200
9.00,0,-65.052,3.299,-4.864,-1.279,-1.725,7.582,10.650,-6.750,-71.550
9.12,0,-60.298,3.757,-4.309,-1.303,-2.518,7.422,10.200,-2.100,-70.050
9.23,0,-55.549,3.792,-3.958,-1.461,-3.422,7.525,11.550,0.750,-68.700
9.32,0,-51.621,4.161,-3.501,-1.020,-4.594,7.609,10.200,3.150,-68.550
9.42,0,-50.546,3.906,-3.457,-1.447,-4.186,6.896,10.800,6.150,-65.400
9.53,0,-50.815,2.925,-4.185,-2.131,-3.162,5.850,12.750,4.950,-67.650
9.65,0,-47.295,3.363,-3.355,-1.586,-3.762,6.232,11.550,7.650,-66.150
9.75,0,-42.309,3.899,-2.828,-2.084,-4.971,6.205,10.650,10.950,-65.250
9.85,0,-37.451,5.269,-1.553,-1.342,-5.174,5.904,12.000,14.250,-62.100
9.96,0,-33.581,5.933,-0.439,-1.158,-5.914,5.531,10.650,16.800,-62.250
10.06,0,-29.872,5.975,0.204,-0.986,-6.391,5.080,10.050,20.850,-59.550
10.16,0,-26.244,5.490,0.525,-1.174,-6.990,4.928,10.050,21.900,-58.800
10.35,0,-22.830,5.452,1.382,-0.824,-6.842,4.223,11.550,25.500,-54.450
10.38,0,-19.290,5.056,1.775,-1.549,-6.854,3.582,10.650,26.100,-52.050
10.49,0,-14.493,5.083,3.936,-1.066,-7.736,3.178,9.900,28.350,-48.750
10.59,0,-10.592,4.718,4.156,-1.369,-7.779,2.811,10.800,31.200,-48.150
