time,IMU#,roll,pitch,yaw,accelx,accely,accelz,compassx,compassy,compassz
0.13,0,0.147,0.156,0.194,0.355,-7.981,-0.267,7.977,51.349,-9.251
0.24,0,0.170,0.166,0.200,0.275,-8.030,-0.313,11.274,51.649,-9.697
0.33,0,0.175,0.172,0.225,0.326,-8.032,-0.280,9.924,51.949,-9.097
0.44,0,0.170,0.207,0.178,0.332,-7.979,-0.335,10.524,51.349,-10.297
0.54,0,0.178,0.202,0.147,0.377,-8.063,-0.286,9.024,49.699,-9.247
0.65,0,0.186,0.219,0.090,0.369,-8.103,-0.290,10.374,51.049,-9.397
0.75,0,0.188,0.204,-0.021,0.408,-8.011,-0.298,9.024,51.649,-9.997
0.86,0,0.183,0.182,-0.048,0.408,-8.022,-0.376,11.124,51.499,-10.147
0.97,0,0.167,0.151,-0.120,0.373,-8.003,-0.337,9.474,51.349,-8.947
1.06,0,0.154,0.118,-0.230,0.342,-8.050,-0.317,9.924,51.049,-9.397
1.18,0,0.168,0.105,-0.219,0.236,-7.989,-0.333,11.424,50.749,-10.597
1.27,0,0.205,0.096,-0.220,0.387,-7.968,-0.317,9.774,50.599,-9.247
1.37,0,0.218,0.089,-0.162,0.320,-8.021,-0.354,9.774,51.349,-12.247
1.49,0,0.287,0.132,-0.111,0.299,-8.038,-0.308,10.374,51.499,-9.847
1.60,0,0.348,0.142,0.026,0.379,-8.044,-0.345,9.774,51.649,-9.247
1.70,0,0.306,0.141,0.075,0.467,-8.093,-0.278,8.874,51.499,-8.647
1.80,0,0.320,0.227,0.016,0.385,-8.052,-0.271,10.524,50.899,-8.947
1.90,0,0.360,0.222,0.046,0.428,-8.015,-0.327,10.524,50.899,-9.697
2.01,0,0.329,0.195,0.088,0.406,-8.036,-0.353,9.624,50.749,-9.397
2.13,0,0.288,0.179,0.065,0.348,-7.997,-0.343,10.674,52.249,-9.847
2.23,0,0.283,0.215,-0.004,0.326,-7.978,-0.331,10.224,52.099,-9.997
2.32,0,0.276,0.238,0.035,0.348,-7.999,-0.337,9.624,51.049,-8.647
2.44,0,0.220,0.260,-0.032,0.287,-8.028,-0.269,9.774,50.599,-9.697
2.54,0,0.103,0.277,-0.013,0.295,-7.989,-0.319,10.224,52.099,-9.697
2.65,0,-0.109,0.201,0.000,0.285,-8.040,-0.276,10.224,50.599,-11.047
2.76,0,-0.348,0.098,0.097,0.342,-8.013,-0.327,10.374,51.499,-9.847
2.86,0,-0.526,0.151,-0.044,0.451,-8.058,-0.220,10.674,51.499,-10.597
2.97,0,-0.752,0.246,-0.392,0.264,-8.048,-0.190,9.924,48.349,-10.597
3.07,0,-0.962,0.300,-0.597,0.277,-8.017,-0.200,9.624,50.749,-8.647
3.18,0,-1.025,0.294,-0.789,0.203,-8.065,-0.071,11.273,52.402,-11.787
3.28,0,-1.052,0.271,-0.806,0.254,-8.019,-0.126,11.123,51.052,-10.887
3.39,0,-1.001,0.253,-0.751,0.275,-8.005,-0.124,10.523,53.302,-10.737
3.49,0,-0.967,0.247,-0.795,0.225,-8.022,-0.155,12.023,50.152,-10.737
3.60,0,-0.901,0.269,-0.885,0.258,-7.981,-0.198,10.223,51.352,-10.287
3.69,0,-0.889,0.252,-0.950,0.215,-8.015,-0.155,9.923,51.052,-9.387
3.80,0,-0.881,0.193,-0.950,0.178,-8.032,-0.181,10.373,51.952,-9.087
3.92,0,-0.906,0.138,-0.847,0.248,-8.032,-0.183,10.973,51.352,-10.737
4.02,0,-0.912,0.072,-0.787,0.252,-7.985,-0.196,10.523,51.352,-10.737
4.12,0,-0.925,0.026,-0.673,0.143,-7.972,-0.220,11.123,51.502,-10.887
4.23,0,-0.932,0.013,-0.666,0.201,-8.062,-0.229,11.423,51.502,-10.887
4.33,0,-0.942,-0.003,-0.549,0.246,-8.046,-0.286,10.523,50.152,-12.537
4.43,0,-1.026,-0.081,-0.757,0.195,-7.979,-0.181,11.273,52.402,-11.487
4.53,0,-1.174,-0.135,-0.816,0.121,-7.978,-0.188,9.923,50.752,-10.587
4.65,0,-1.289,-0.235,-0.672,0.191,-8.021,-0.165,11.123,50.002,-10.887
4.75,0,-1.369,-0.301,-0.623,0.160,-7.970,-0.179,11.123,50.002,-10.587
4.86,0,-1.382,-0.312,-0.759,0.131,-7.976,-0.175,11.723,51.652,-10.737
4.96,0,-1.298,-0.296,-0.781,0.164,-8.044,-0.231,11.873,51.052,-9.387
5.07,0,-1.229,-0.280,-0.922,0.109,-8.007,-0.169,12.623,50.302,-10.587
5.18,0,-1.207,-0.255,-0.902,0.078,-8.067,-0.136,11.723,50.602,-11.787
5.29,0,-1.177,-0.262,-0.814,0.148,-8.044,-0.163,11.273,51.352,-10.287
5.39,0,-1.163,-0.234,-0.678,0.105,-8.065,-0.175,11.123,51.052,-9.837
5.50,0,-1.185,-0.226,-0.581,0.119,-7.981,-0.220,10.973,52.402,-11.037
5.60,0,-1.248,-0.251,-0.422,0.154,-8.087,-0.196,10.973,50.902,-10.737
5.70,0,-1.347,-0.317,-0.339,0.156,-7.981,-0.136,11.273,51.352,-10.287
5.80,0,-1.424,-0.291,-0.138,0.166,-8.079,-0.147,10.973,50.902,-11.787
5.92,0,-1.429,-0.234,-0.044,0.230,-8.067,-0.151,12.473,50.902,-11.487
6.03,0,-1.399,-0.147,0.083,0.086,-7.981,-0.196,10.673,50.752,-9.387
6.13,0,-1.269,-0.013,0.273,0.244,-7.983,-0.181,10.973,50.902,-11.787
6.24,0,-1.098,0.459,0.384,0.113,-7.929,-0.204,11.273,52.102,-11.487
6.34,0,-0.963,0.989,0.516,0.307,-8.028,-0.108,11.273,52.102,-11.487
